E00_operator_norm,E0K_operator_norm,EC0_operator_norm,ECK_operator_norm,Pi00_norm,Pi0K_norm,PiC0_norm,PiCK_norm,common_base_kind,filtering_norm,interaction_norm,lambda,method,seed,sensing_norm,setting,symmetric_identity_residual
14.474854551447516,15.232316884690583,11.456956948323034,14.544985256820777,5570.923446281213,5565.098337596024,5787.99534426616,5628.530099411919,ERM_source_solution,221.22559772583176,368.2255271528008,0.1,IRMV1,4,766.9434218116471,mechanism_defined_exposed,1.625341001697675e-14
14.474854551447516,14.474227259252478,14.474854595597538,14.474227303379514,5570.923446281213,5570.877981507221,5570.923666144807,5570.878201368058,ERM_source_solution,0.0709529895758831,3.869314784657624e-05,0.001,VREX,4,1.5651393545721553,mechanism_defined_exposed,6.402877188248688e-20
14.474854551447516,14.468595343355982,14.474858966445087,14.468599735436946,5570.923446281213,5570.469093120007,5570.9454325976785,5570.491076683586,ERM_source_solution,0.7089794080333003,0.0038634984517458334,0.01,VREX,4,15.65066538423387,mechanism_defined_exposed,1.2247008940683026e-17
14.474854551447516,14.413604569176425,14.475296104588567,14.414023888754123,5570.923446281213,5566.408972264549,5573.1216485775685,5568.604457753357,ERM_source_solution,7.038059130480325,0.3806444610532384,0.1,VREX,4,156.43457654292354,mechanism_defined_exposed,4.628733950289995e-16
11.710749806616887,11.710749806616887,11.710749806616887,11.710749806616887,5570.923446281213,5570.923446281213,5570.923446281213,5570.923446281213,ERM_source_solution,0.0,0.0,0.0,L2,4,0.0,irrelevant_source_diversity,0.0
11.710749806616887,11.702693527663408,11.710749806616887,11.702693527663408,5570.923446281213,4589.972528267953,5570.923446281214,4589.972528267953,ERM_source_solution,1052.6599739381832,2.821474084739659e-14,0.001,L2,4,1.4575511185839747e-13,irrelevant_source_diversity,5.551115123125783e-17
11.710749806616887,11.680978551610364,11.710749806616887,11.680978551610364,5570.923446281213,2002.5515610437444,5570.923446281214,2002.5515610437444,ERM_source_solution,3735.8073021257396,6.473837646631195e-13,0.01,L2,4,1.277425006037261e-12,irrelevant_source_diversity,1.4263260575951427e-14
11.710749806616887,11.482720565857383,11.710749806616883,11.482720565857381,5570.923446281213,360.94998360640506,5570.923446281214,360.949983606405,ERM_source_solution,5273.44149645958,1.2355725457239156e-11,0.1,L2,4,9.569855560910358e-12,irrelevant_source_diversity,1.5129895003807858e-14
11.710749806616887,11.740104511497954,11.680119583368953,11.710767260761692,5570.923446281213,5569.588890731153,5572.507964416212,5571.0321423544365,ERM_source_solution,3.8496618105454883,0.36018502521678764,0.001,IRMV1,4,8.32084403602567,irrelevant_source_diversity,5.767395087540231e-17
11.710749806616887,11.89233412139018,11.479639412272896,11.712474678388068,5570.923446281213,5563.901051539835,5587.317909250238,5572.407704158767,ERM_source_solution,30.39403951126888,20.028637594338132,0.01,IRMV1,4,79.59532269649928,irrelevant_source_diversity,1.1505170996560499e-15
11.710749806616887,12.096468522347683,19.94989425644573,11.748328269328493,5570.923446281213,5565.098337596024,5787.99534426616,5628.530099411919,ERM_source_solution,221.22559772583176,368.2255271528008,0.1,IRMV1,4,766.9434218116471,irrelevant_source_diversity,1.625341001697675e-14
11.710749806616887,11.710469186170565,11.710756278244453,11.710475655848754,5570.923446281213,5570.877981507221,5570.923666144807,5570.878201368058,ERM_source_solution,0.0709529895758831,3.869314784657624e-05,0.001,VREX,4,1.5651393545721553,irrelevant_source_diversity,6.402877188248688e-20
11.710749806616887,11.707949892845614,11.710817599082779,11.708017474044025,5570.923446281213,5570.469093120007,5570.9454325976785,5570.491076683586,ERM_source_solution,0.7089794080333003,0.0038634984517458334,0.01,VREX,4,15.65066538423387,irrelevant_source_diversity,1.2247008940683026e-17
11.710749806616887,11.683365941228653,11.711735564822995,11.684314819153263,5570.923446281213,5566.408972264549,5573.1216485775685,5568.604457753357,ERM_source_solution,7.038059130480325,0.3806444610532384,0.1,VREX,4,156.43457654292354,irrelevant_source_diversity,4.628733950289995e-16
