A_recoverable_norm,E_mode_norm,PiO_mode_norm,alignment_with_negative_Arec,lambda,method,mode,policy,setting,source_visible_norm
0.5042115848315082,0.534605920220345,0.11866793454501036,-0.14617243397878163,0.01,IRMV1,1,Pi00,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5878342701493472,0.20492732369841005,-0.23868266503629268,0.01,IRMV1,1,PiC0,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5469863620481936,0.11465111187460031,-0.27521839537654263,0.01,IRMV1,1,Pi0K,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.600541471694288,0.20144169359247904,-0.32412364164567814,0.01,IRMV1,1,PiCK,irrelevant_source_diversity,18.02880808027822
9.185923886479888,10.302719298102204,2.3542354341540297,-0.3750701054355834,0.01,IRMV1,2,actual,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309271467227331,2.3650597999867857,-0.37528603104009306,0.01,IRMV1,2,Pi00,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.211217788173565,2.3746991892044202,-0.3265953411942207,0.01,IRMV1,2,PiC0,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.353369505111162,2.3598303280684876,-0.3977046380749523,0.01,IRMV1,2,Pi0K,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.30378040679955,2.3611078247448964,-0.3737354230143895,0.01,IRMV1,2,PiCK,irrelevant_source_diversity,14.132298641503468
2.479751011487522,2.5900055069737866,3.2455666425097,0.6196878120511007,0.1,IRMV1,0,actual,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5862134565919774,3.2583466422339056,0.6236155377778532,0.1,IRMV1,0,Pi00,irrelevant_source_diversity,45.21805858030558
2.479751011487522,20.631394698775203,22.66022312220944,0.8362481564499906,0.1,IRMV1,0,PiC0,irrelevant_source_diversity,45.21805858030558
2.479751011487522,3.186858222941787,2.5581082017161947,0.19997073820253228,0.1,IRMV1,0,Pi0K,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.562301135137738,3.2577541120305167,0.631109859337858,0.1,IRMV1,0,PiCK,irrelevant_source_diversity,45.21805858030558
0.5042115848315082,1.2802316042236204,1.0001390678788202,-0.38122093233927934,0.1,IRMV1,1,actual,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.534605920220345,0.11866793454501036,-0.14617243397878163,0.1,IRMV1,1,Pi00,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,1.3185750241762322,1.0717245840011072,-0.31072551205133797,0.1,IRMV1,1,PiC0,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5562030832223661,0.11195745286370552,-0.3773063912357247,0.1,IRMV1,1,Pi0K,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,1.3100330330211172,1.0348840359683562,-0.3746376656606729,0.1,IRMV1,1,PiCK,irrelevant_source_diversity,18.02880808027822
9.185923886479888,10.263361528987982,2.2578485175034047,-0.3822851407862034,0.1,IRMV1,2,actual,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309271467227331,2.3650597999867857,-0.37528603104009306,0.1,IRMV1,2,Pi00,irrelevant_source_diversity,14.132298641503468
9.185923886479888,9.370218650332253,2.773338370855669,0.0838369499771431,0.1,IRMV1,2,PiC0,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.37059296748392,2.337076312430404,-0.4123790288371784,0.1,IRMV1,2,Pi0K,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.273158246466563,2.326521783771921,-0.368342460218239,0.1,IRMV1,2,PiCK,irrelevant_source_diversity,14.132298641503468
2.479751011487522,2.586204592654325,3.258333405065844,0.6236155703164055,0.001,VREX,0,actual,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5862134565919774,3.2583466422339056,0.6236155377778532,0.001,VREX,0,Pi00,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.586213392009692,3.25834172120149,0.6236145158000844,0.001,VREX,0,PiC0,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5861904240151916,3.25834141208291,0.623621801887796,0.001,VREX,0,Pi0K,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5861903598606144,3.2583364912198425,0.6236207798198297,0.001,VREX,0,PiCK,irrelevant_source_diversity,45.21805858030558
0.5042115848315082,0.5348015002870996,0.11920876449985272,-0.14617895250271623,0.001,VREX,1,actual,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.534605920220345,0.11866793454501036,-0.14617243397878163,0.001,VREX,1,Pi00,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5348049499802496,0.11922035870461899,-0.146172433980284,0.001,VREX,1,PiC0,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5346031400093421,0.11865919434006045,-0.14617569324279106,0.001,VREX,1,Pi0K,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5348021487963437,0.11921157781218207,-0.14617569324430174,0.001,VREX,1,PiCK,irrelevant_source_diversity,18.02880808027822
9.185923886479888,10.309199344549723,2.3648402058426057,-0.3753105585550078,0.001,VREX,2,actual,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309271467227331,2.3650597999867857,-0.37528603104009306,0.001,VREX,2,Pi00,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309260599631504,2.3650363523162774,-0.37528714727410944,0.001,VREX,2,PiC0,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309226749296325,2.3649145199079316,-0.37530368016920435,0.001,VREX,2,Pi0K,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309215882569914,2.364891074132494,-0.37530479641788794,0.001,VREX,2,PiCK,irrelevant_source_diversity,14.132298641503468
2.479751011487522,2.586125039138679,3.2582144659455308,0.6236158340772943,0.01,VREX,0,actual,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5862134565919774,3.2583466422339056,0.6236155377778532,0.01,VREX,0,Pi00,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5862128267533464,3.258297444262514,0.623605315497053,0.01,VREX,0,PiC0,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.585983272314886,3.258294443303417,0.6236781534267289,0.01,VREX,0,Pi0K,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.585982685170992,3.2582452622117346,0.6236679221386155,0.01,VREX,0,PiCK,irrelevant_source_diversity,45.21805858030558
0.5042115848315082,0.536580693265548,0.12406905851535256,-0.14623759343838125,0.01,VREX,1,actual,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.534605920220345,0.11866793454501036,-0.14617243397878163,0.01,VREX,1,Pi00,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5366184877011663,0.12419217614109364,-0.14617243399321167,0.01,VREX,1,PiC0,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5345781427325375,0.11858059163560045,-0.14620502649938152,0.01,VREX,1,Pi0K,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5365885853938644,0.12410076723580064,-0.14620502651381662,0.01,VREX,1,PiCK,irrelevant_source_diversity,18.02880808027822
9.185923886479888,10.308551292837926,2.3628666596048844,-0.37553117186525786,0.01,VREX,2,actual,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309271467227331,2.3650597999867857,-0.37528603104009306,0.01,VREX,2,Pi00,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309162793645843,2.364825325428352,-0.37529719403568107,0.01,VREX,2,PiC0,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.308824716681785,2.3636080674585416,-0.37546249795353587,0.01,VREX,2,Pi0K,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.308716129957554,2.363373782279193,-0.3754736624109937,0.01,VREX,2,PiCK,irrelevant_source_diversity,14.132298641503468
2.479751011487522,2.5853510273512232,3.257044019688553,0.6236156488391483,0.1,VREX,0,actual,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5862134565919774,3.2583466422339056,0.6236155377778532,0.1,VREX,0,Pi00,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.58620875663102,3.257855897982644,0.6235130646242952,0.1,VREX,0,PiC0,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.5839256543087235,3.257834833549207,0.62423916855805,0.1,VREX,0,Pi0K,irrelevant_source_diversity,45.21805858030558
2.479751011487522,2.583925148550959,3.2573457231873033,0.624135807141314,0.1,VREX,0,PiCK,irrelevant_source_diversity,45.21805858030558
0.5042115848315082,0.5561165298719535,0.17197200980530114,-0.14682169447725893,0.1,VREX,1,actual,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.534605920220345,0.11866793454501036,-0.14617243397878163,0.1,VREX,1,Pi00,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5568744527127661,0.17391035050584588,-0.14617243408172073,0.1,VREX,1,PiC0,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5343305855100041,0.11780037599403846,-0.14649834725966476,0.1,VREX,1,Pi0K,irrelevant_source_diversity,18.02880808027822
0.5042115848315082,0.5563612774759067,0.17263892522772573,-0.1464983473633895,0.1,VREX,1,PiCK,irrelevant_source_diversity,18.02880808027822
9.185923886479888,10.302173344992015,2.343404398578321,-0.37772417435194755,0.1,VREX,2,actual,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.309271467227331,2.3650597999867857,-0.37528603104009306,0.1,VREX,2,Pi00,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.308184969113462,2.362715269277823,-0.37539772655857306,0.1,VREX,2,PiC0,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.304846455343117,2.3506485088224194,-0.3770482608284748,0.1,VREX,2,Pi0K,irrelevant_source_diversity,14.132298641503468
9.185923886479888,10.303768559152603,2.34832278865398,-0.37716009763744396,0.1,VREX,2,PiCK,irrelevant_source_diversity,14.132298641503468
6.317102269586477,6.7793308389073665,1.7217117258707284,-0.14201862876548688,0.0,L2,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838906665,1.721711725869879,-0.14201862876525412,0.0,L2,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.797529080851859,1.7448714962233416,-0.1476994611659739,0.001,L2,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.001,L2,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569573,0.001,L2,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.755708346657702,1.6316041085673612,-0.14900937364168018,0.001,L2,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.755708346657702,1.6316041085673612,-0.14900937364168026,0.001,L2,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.797529080850875,1.7448714962227778,-0.14769946116550373,0.001,L2,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.001,L2,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.001,L2,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.755708346640985,1.6316041085509372,-0.149009373634823,0.001,L2,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.755708346640985,1.6316041085509372,-0.14900937363482297,0.001,L2,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.850439210924518,1.7914133013822353,-0.16849559733086628,0.01,L2,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.01,L2,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882003,1.7217117259703196,-0.142018628725697,0.01,L2,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.690303749293021,1.4166760658161854,-0.15908596461423868,0.01,L2,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.6903037492930215,1.4166760658161854,-0.1590859646142399,0.01,L2,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.850439210922685,1.7914133013818565,-0.16849559732985345,0.01,L2,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.01,L2,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946616,0.01,L2,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.690303749275652,1.4166760658003783,-0.15908596460553198,0.01,L2,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.690303749275652,1.4166760658003783,-0.15908596460553193,0.01,L2,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.665466362102877,1.5809632949285157,-0.10129138682316366,0.1,L2,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.1,L2,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882021,1.7217117259703156,-0.14201862872570845,0.1,L2,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.44908180945864,1.0153234344127564,-0.050982492956231834,0.1,L2,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.4490818094586455,1.0153234344127569,-0.05098249295623707,0.1,L2,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.665466362101099,1.5809632949292434,-0.10129138682181578,0.1,L2,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.1,L2,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.77933083886546,1.721711725953374,-0.14201862871946516,0.1,L2,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.449081809441676,1.0153234343964908,-0.05098249294256623,0.1,L2,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.449081809441676,1.0153234343964908,-0.05098249294256609,0.1,L2,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.784505399970894,1.7263153982704436,-0.14413012184838322,0.001,IRMV1,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.001,IRMV1,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.751784633390587,1.7455487133617928,-0.1194304791201536,0.001,IRMV1,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.809462745706741,1.7058989443376675,-0.16484776933557127,0.001,IRMV1,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.784524820766749,1.726821242132969,-0.144019916438973,0.001,IRMV1,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.773695001903447,1.7164340008727308,-0.13976981507415387,0.001,IRMV1,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.001,IRMV1,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.740626539007359,1.7361526729952321,-0.11470478709501351,0.001,IRMV1,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.809462745690986,1.7058989443196955,-0.1648477693301978,0.001,IRMV1,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.773708962972955,1.7169384559494973,-0.1396576245774309,0.001,IRMV1,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.824650697944743,1.7718392395422404,-0.15771895704517386,0.01,IRMV1,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.01,IRMV1,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.518589155308826,2.012652112776339,0.05759517656816288,0.01,IRMV1,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.947036502827503,1.6519927791884443,-0.2695744931001179,0.01,IRMV1,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.824812008287114,1.7769317557705848,-0.15656003246690817,0.01,IRMV1,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.732068839859807,1.665208944283866,-0.12558108226464026,0.01,IRMV1,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.01,IRMV1,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.40696663374599,1.9458518189415206,0.10750357046268258,0.01,IRMV1,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.947036502815467,1.6519927791669438,-0.269574493099018,0.01,IRMV1,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.731909334779124,1.6701529446437244,-0.12432608150382005,0.01,IRMV1,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,7.175761550240608,2.2701264873987346,-0.22426847447442072,0.1,IRMV1,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.1,IRMV1,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.106127147920818,6.31092278998591,0.5323828060195929,0.1,IRMV1,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,7.080806518722726,1.6202743854755748,-0.3715888878116619,0.1,IRMV1,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,7.185661288271994,2.334431053670116,-0.21287200666780628,0.1,IRMV1,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.427509615556504,1.2003526451280377,0.0022252940651525956,0.1,IRMV1,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.1,IRMV1,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,5.397058605419512,6.592020808775616,0.6511654849286708,0.1,IRMV1,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,7.0808065187146605,1.6202743854523887,-0.3715888878150701,0.1,IRMV1,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.421414637205111,1.241227432399169,0.013509867631817345,0.1,IRMV1,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779512824575099,1.722147199988591,-0.1420271973945466,0.001,VREX,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.001,VREX,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779583937010616,1.7223668410767086,-0.14201862872569695,0.001,VREX,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779275596804475,1.7215509266453783,-0.14202291322694005,0.001,VREX,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779528660432953,1.7222059805672725,-0.14202291322694316,0.001,VREX,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779006803365218,1.7208372144899156,-0.14202719739430958,0.001,VREX,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.001,VREX,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779077794596459,1.7210566108475025,-0.14201862871946314,0.001,VREX,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.7792755967879375,1.721550926628434,-0.1420229132207104,0.001,VREX,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779022587010267,1.7208958727070587,-0.14202291322070765,0.001,VREX,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.7811490520755475,1.7260588664993466,-0.14210428132938363,0.01,VREX,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.01,VREX,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.781864242846282,1.7282628770341841,-0.14201862872571022,0.01,VREX,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.778779046649118,1.7201051184043603,-0.14206147366201274,0.01,VREX,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.781309000614543,1.726650156291025,-0.14206147366202704,0.01,VREX,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.776099723217756,1.712980993402902,-0.14210428132914021,0.01,VREX,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.01,VREX,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.776802820844034,1.7151605748946563,-0.14201862871943652,0.01,VREX,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.778779046632586,1.7201051183874307,-0.14206147365577745,0.01,VREX,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.776254469809076,1.7135600805059112,-0.14206147365574945,0.01,VREX,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.7973492803746005,1.7644375371458285,-0.1428718153818852,0.1,VREX,0,actual,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.1,VREX,0,Pi00,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.804906249100276,1.7872232366089418,-0.14201862872582227,0.1,VREX,0,PiC0,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.773875054455437,1.7057829238575146,-0.14244707069502607,0.1,VREX,0,Pi0K,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.799105507160192,1.7706883400650304,-0.14244707069515314,0.1,VREX,0,PiCK,declared_source_target_coupled_correlation,13.875435384114402
6.317102269586477,6.747921120343426,1.6358158316352296,-0.142871815381538,0.1,VREX,1,actual,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.1,VREX,1,Pi00,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.754294019591087,1.6562002153662259,-0.14201862871916487,0.1,VREX,1,PiC0,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.773875054438964,1.7057829238407332,-0.14244707068872886,0.1,VREX,1,Pi0K,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.74917448547578,1.6408775076842137,-0.1424470706884257,0.1,VREX,1,PiCK,declared_source_target_coupled_correlation,13.875435384095274
6.317102269586477,6.7793308389073665,1.7217117258707284,-0.14201862876548688,0.0,L2,0,actual,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,Pi00,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,PiC0,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,Pi0K,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.0,L2,0,PiCK,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838906665,1.721711725869879,-0.14201862876525412,0.0,L2,1,actual,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,Pi00,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,PiC0,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,Pi0K,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.0,L2,1,PiCK,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.797529080851859,1.7448714962233416,-0.1476994611659739,0.001,L2,0,actual,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.001,L2,0,Pi00,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569573,0.001,L2,0,PiC0,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.755708346657702,1.6316041085673612,-0.14900937364168018,0.001,L2,0,Pi0K,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.755708346657702,1.6316041085673612,-0.14900937364168026,0.001,L2,0,PiCK,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.797529080850875,1.7448714962227778,-0.14769946116550373,0.001,L2,1,actual,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.001,L2,1,Pi00,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.779330838865461,1.721711725953374,-0.14201862871946624,0.001,L2,1,PiC0,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.755708346640985,1.6316041085509372,-0.149009373634823,0.001,L2,1,Pi0K,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.755708346640985,1.6316041085509372,-0.14900937363482297,0.001,L2,1,PiCK,mechanism_defined_hidden,13.875435384095274
6.317102269586477,6.850439210924518,1.7914133013822353,-0.16849559733086628,0.01,L2,0,actual,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882001,1.7217117259703203,-0.14201862872569565,0.01,L2,0,Pi00,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.779330838882003,1.7217117259703196,-0.142018628725697,0.01,L2,0,PiC0,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.690303749293021,1.4166760658161854,-0.15908596461423868,0.01,L2,0,Pi0K,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.6903037492930215,1.4166760658161854,-0.1590859646142399,0.01,L2,0,PiCK,mechanism_defined_hidden,13.875435384114402
6.317102269586477,6.850439210922685,1.7914133013818565,-0.16849559732985345,0.01,L2,1,actual,mechanism_defined_hidden,13.875435384095274
