method,seed,checkpoint,radius,cell,delta_norm,raw_direction_norm,common_alpha,functional_response_norm,source_response_norm,counterfactual_response_norm,clean_response_norm,projected_condition_number,min_eigenvalue,negative_eigenvalue_count,pd_gate,linear_solve_residual,radius_error_half,radius_error_quarter,linearity_gate,resolution_gate,cosine_to_R00,cosine_to_C,cosine_to_K,derived_valid,required_cells
FISHR,13,300,0.0005,11,0.000480225132027059,0.6142422457210678,0.0007818171663906183,5.51331781475276e-05,3.279146328293156e-05,4.016710753235277e-05,1.8734746886349304e-05,1.120506484366824,0.0019910397601780715,0.0,True,1.8233060524550676e-19,0.004083170808824662,0.008050880126552936,True,True,,,,,
FISHR,13,300,0.00025,11,0.0002401125660135295,0.6142422457210678,0.00039090858319530913,2.7565486542011898e-05,1.6395774196331438e-05,2.008198437399556e-05,9.367419089767987e-06,1.120506484366824,0.0019910397601780715,0.0,True,1.8233060524550676e-19,0.004083170808824662,0.008050880126552936,True,True,,,,,
FISHR,13,300,0.001,delta_C,,,,5.341629550538085e-05,3.059660390544609e-05,3.9221825545494855e-05,1.9462704227577855e-05,,,,True,,,,True,True,0.7509418496446859,0.9996496514799244,-0.820239739068589,True,"10,00"
FISHR,13,300,0.001,delta_K,,,,2.4506629974031534e-06,1.3211154431287934e-06,1.8382971780888177e-06,9.386514783444926e-07,,,,True,,,,True,True,-0.3149933443644149,-0.820239739068589,0.857260089978283,True,"01,00"
FISHR,13,300,0.001,delta_interaction,,,,3.284396551173879e-06,1.821646428620294e-06,2.422610425560517e-06,1.264841381527065e-06,,,,True,,,,True,True,-0.5538595331540094,-0.9569997170878537,0.8178192485283458,True,"11,10,01,00"
FISHR,13,300,0.0005,delta_C,,,,2.6708409899299103e-05,1.529809194786195e-05,1.9610780077049895e-05,9.73266905187483e-06,,,,True,,,,True,True,0.7503726073318338,0.9986001047444862,-0.8020150411938057,True,"10,00"
FISHR,13,300,0.0005,delta_K,,,,1.2255719930346213e-06,6.605504336546047e-07,9.194754536828752e-07,4.693236887098698e-07,,,,True,,,,True,True,-0.3094293859913536,-0.8020150411938057,0.6003240109472318,True,"01,00"
FISHR,13,300,0.0005,delta_interaction,,,,1.6407553179839122e-06,9.108060652744061e-07,1.209444272910638e-06,6.322617145419321e-07,,,,True,,,,True,True,-0.5468939426259382,-0.9411093986495437,0.6141581796989815,True,"11,10,01,00"
FISHR,13,300,0.00025,delta_C,,,,1.3352908387014101e-05,7.649067273166593e-06,9.803596855762536e-06,4.8663560219373505e-06,,,,True,,,,True,True,0.7479454245391988,0.9944227602102557,-0.7364329717746231,True,"10,00"
FISHR,13,300,0.00025,delta_K,,,,6.126389380916562e-07,3.302735459336922e-07,4.5955087706461576e-07,2.3464621179895464e-07,,,,True,,,,True,True,-0.28921541261597933,-0.7364329717746231,0.2728999092736731,True,"01,00"
FISHR,13,300,0.00025,delta_interaction,,,,8.2085788531419e-07,4.553970555754282e-07,6.053462131879593e-07,3.1619163783173043e-07,,,,True,,,,True,True,-0.5194673940812164,-0.8819902588680704,0.3077262937400274,True,"11,10,01,00"
FISHR,14,300,0.001,00,0.00036282457490741105,0.6750003283886344,0.0005375176272484914,6.741445676160101e-05,4.258248236064109e-05,4.8575663216668983e-05,1.9283311943963687e-05,1.0784971622858877,0.002031242381957965,0.0,True,2.6139167764400125e-19,0.0011226529216316298,0.0012221441288662689,True,True,,,,,
FISHR,14,300,0.0005,00,0.00018141228745370552,0.6750003283886344,0.0002687588136242457,3.3707527578945484e-05,2.129134512300575e-05,2.428769131985994e-05,9.64282576269158e-06,1.0784971622858877,0.002031242381957965,0.0,True,2.6139167764400125e-19,0.0011226529216316298,0.0012221441288662689,True,True,,,,,
FISHR,14,300,0.00025,00,9.070614372685276e-05,0.6750003283886344,0.00013437940681212284,1.685383410534454e-05,1.0645675232664752e-05,1.2143941203311849e-05,4.8214121314826065e-06,1.0784971622858877,0.002031242381957965,0.0,True,2.6139167764400125e-19,0.0011226529216316298,0.0012221441288662689,True,True,,,,,
FISHR,14,300,0.001,01,0.0003339168472923416,0.6212202732804023,0.0005375176272484914,6.14201944512323e-05,3.835294937612931e-05,4.4529461049343e-05,1.7849892415202345e-05,1.3762524249631556,0.0018661575227927147,0.0,True,2.710505431213761e-19,0.0007853551709355142,0.0009921067804991154,True,True,,,,,
FISHR,14,300,0.0005,01,0.0001669584236461708,0.6212202732804023,0.0002687588136242457,3.071038016469874e-05,1.91766099021203e-05,2.2264868730879526e-05,8.925284472717214e-06,1.3762524249631556,0.0018661575227927147,0.0,True,2.710505431213761e-19,0.0007853551709355142,0.0009921067804991154,True,True,,,,,
FISHR,14,300,0.00025,01,8.34792118230854e-05,0.6212202732804023,0.00013437940681212284,1.53552977565268e-05,9.588307905942549e-06,1.113258009517438e-05,4.4626428399507635e-06,1.3762524249631556,0.0018661575227927147,0.0,True,2.710505431213761e-19,0.0007853551709355142,0.0009921067804991154,True,True,,,,,
FISHR,14,300,0.001,10,0.001000000000000006,1.860404104548009,0.0005375176272484914,0.00014896555328977457,9.231668226449093e-05,0.00011030527961077278,3.874418062877227e-05,1.0784971622858877,0.002031242381957965,0.0,True,4.0567130674367425e-19,0.0021980436434893688,0.0027694365307015497,True,True,,,,,
FISHR,14,300,0.0005,10,0.000500000000000003,1.860404104548009,0.0002687588136242457,7.448261044854255e-05,4.615742006926219e-05,5.5153821210535736e-05,1.937028233287443e-05,1.0784971622858877,0.002031242381957965,0.0,True,4.0567130674367425e-19,0.0021980436434893688,0.0027694365307015497,True,True,,,,,
FISHR,14,300,0.00025,10,0.0002500000000000015,1.860404104548009,0.00013437940681212284,3.724098439874313e-05,2.3078640624138388e-05,2.757667900735912e-05,9.684732358427706e-06,1.0784971622858877,0.002031242381957965,0.0,True,4.0567130674367425e-19,0.0021980436434893688,0.0027694365307015497,True,True,,,,,
FISHR,14,300,0.001,11,0.0008459703467384262,1.5738467053980776,0.0005375176272484914,0.0001253036019947135,7.719058057460877e-05,9.348853305963393e-05,3.1662298238790586e-05,1.3762524249631556,0.0018661575227927147,0.0,True,4.599880250050122e-19,0.0018525325502451592,0.0021694448376680573,True,True,,,,,
FISHR,14,300,0.0005,11,0.0004229851733692131,1.5738467053980776,0.0002687588136242457,6.265100158907754e-05,3.859442230030195e-05,4.674428582269792e-05,1.5830044546572542e-05,1.3762524249631556,0.0018661575227927147,0.0,True,4.599880250050122e-19,0.0018525325502451592,0.0021694448376680573,True,True,,,,,
FISHR,14,300,0.00025,11,0.00021149258668460655,1.5738467053980776,0.00013437940681212284,3.1325206644583886e-05,1.9297136595961594e-05,2.3371950955186396e-05,7.914606690862444e-06,1.3762524249631556,0.0018661575227927147,0.0,True,4.599880250050122e-19,0.0018525325502451592,0.0021694448376680573,True,True,,,,,
FISHR,14,300,0.001,delta_C,,,,0.00020868580916887108,0.00013131143554198958,0.00015303821344548566,5.372503205938898e-05,,,,True,,,,True,True,-0.9205675214139794,0.9999770382918587,0.860111956844797,True,"10,00"
FISHR,14,300,0.001,delta_K,,,,8.549066493766426e-06,5.369563981701468e-06,6.124405914147934e-06,2.597301053017124e-06,,,,True,,,,True,True,-0.7321239549167771,0.860111956844797,0.9865022711528311,True,"01,00"
FISHR,14,300,0.001,delta_interaction,,,,3.514840567290378e-05,2.1812582853359246e-05,2.501633079272626e-05,1.1567404388247624e-05,,,,True,,,,True,True,0.8224136250598513,-0.9106648167891672,-0.9311507322642597,True,"11,10,01,00"
FISHR,14,300,0.0005,delta_C,,,,0.00010434372476584584,6.565563779990288e-05,7.65200547930797e-05,2.6863196711535356e-05,,,,True,,,,True,True,-0.9203865832838292,0.9999081609375452,0.8586283497557498,True,"10,00"
FISHR,14,300,0.0005,delta_K,,,,4.2747362913320915e-06,2.6847819744467287e-06,3.0621686938179762e-06,1.2993994769579835e-06,,,,True,,,,True,True,-0.7283140918125408,0.8586283497557498,0.9481149388353477,True,"01,00"
FISHR,14,300,0.0005,delta_interaction,,,,1.757522981312337e-05,1.0906519157276547e-05,1.2508891717427213e-05,5.7848224568901836e-06,,,,True,,,,True,True,0.8214376739561893,-0.9102967923727125,-0.9220043951386161,True,"11,10,01,00"
FISHR,14,300,0.00025,delta_C,,,,5.217165406029567e-05,3.282775926986477e-05,3.8259864820714696e-05,1.3431398013893095e-05,,,,True,,,,True,True,-0.9196048311846731,0.9996327420034137,0.852888665361193,True,"10,00"
FISHR,14,300,0.00025,delta_K,,,,2.137356496631978e-06,1.3423920847817717e-06,1.5310670771777091e-06,6.496998457693153e-07,,,,True,,,,True,True,-0.7135475858400975,0.852888665361193,0.8204117425124762,True,"01,00"
FISHR,14,300,0.00025,delta_interaction,,,,8.787581751861518e-06,5.45326604796058e-06,6.254369348774764e-06,2.8924637430599912e-06,,,,True,,,,True,True,0.8173088837792578,-0.908808945777339,-0.8870250903960223,True,"11,10,01,00"
