B_R_norm,C_O_operator_norm,C_operator_norm,E_norm,H_R_norm,K_operator_norm,PiO_norm,g_norm,information_floor,lambda,method,pi_operator_norm,pi_reconstruction_relative_error,rank_C_O,rank_K,reconstructed_pi_operator_norm,representation_method,seed,setting,source_factorization_residual,total_B_relative_error,total_H_relative_error,total_regret
4.785179367502437,3.4521395249789103e-14,7.561484326770508e-13,3.709135093757934,3.543560236653256,1.000000000001008,0.9918997612762963,0.6998529544960543,0.0,0.0,L2,312.092189562441,3.2820468872194896e-12,0,9,312.09218956287583,ERM,8,cleanroom_cpu_source_target_coupled,5.552622898157746e-12,1.6165922350597582e-12,1.673171171840856e-12,6.878841571873339
4.600213109727594,8.008446733317164e-14,1.0328160916516203e-12,3.63634606473915,3.543560236654432,1.0000000000010152,0.6209665351571639,0.5623131382871608,0.0,0.1,L2,14.479263875960205,5.473992904183881e-13,0,9,14.479263875961143,ERM,8,cleanroom_cpu_source_target_coupled,9.02293975011876e-13,9.57081121757762e-13,1.2322960482588279e-12,6.681362923887256
4.784268628900345,0.9039444750600677,3.2211714672193974,3.708497170154351,3.5435602366544026,3.550869120296364,0.9903813221736634,0.0024238922255399413,0.0,0.1,IRMV1,312.01084875002414,3.082380761751265e-12,2,9,312.0108487497719,ERM,8,cleanroom_cpu_source_target_coupled,1.9553478008394864e-10,1.54095489615191e-12,3.980758495953317e-10,6.8771123990918905
4.784273025575858,0.11486603086375403,0.2435478144798403,3.7083558603078695,3.5435602366544825,0.0069281807660904575,0.9905576807105231,0.004061127467565592,0.0,0.1,VREX,312.02733114554053,1.6260628733176674e-12,1,9,312.02733114574494,ERM,8,cleanroom_cpu_source_target_coupled,9.267777378638564e-12,1.371809973122114e-12,1.6016959006039297e-12,6.876972568449413
4.775890293125025,2.2915817640883774e-12,3.1798006553922505e-12,3.3679047653689844,2.5595209216258596,1.0000000000016003,0.9554356885613597,0.6934787734285381,0.0,0.0,L2,41.497464896099295,1.0321119208712942e-12,0,9,41.497464896100496,IRMv1,8,cleanroom_cpu_source_target_coupled,1.1473897778146901e-12,1.2746089335704506e-12,2.1372773480531368e-12,5.671391254297559
4.685090060734819,7.616768400027103e-14,9.17929382180032e-13,3.3207461722363787,2.5595209216257615,1.000000000001047,0.8695036080110005,0.6284957340499608,0.0,0.1,L2,11.217791901220385,1.1369868120205442e-12,0,9,11.217791901221196,IRMv1,8,cleanroom_cpu_source_target_coupled,9.15515189561231e-13,9.179102009629721e-13,1.6451945945470818e-12,5.639793954204332
4.7755814022732155,0.8926035317914738,2.7840157458132064,3.3673004809202003,2.559520921625315,2.7109231942434517,0.9543960687520164,0.0037229811362777957,0.0,0.1,IRMV1,41.49407882923041,1.204144142005622e-11,2,9,41.49407882898997,IRMv1,8,cleanroom_cpu_source_target_coupled,1.73457458139274e-10,1.4056827147671798e-12,2.550577383465029e-10,5.6701753162039665
4.775615107646996,0.11957933297632707,0.24735507495263637,3.367170066430997,2.5595209216252077,0.011170290280903595,0.9544305187981441,0.004227767861874061,0.0,0.1,VREX,41.49446777373434,8.512425887241021e-13,1,9,41.49446777373738,IRMv1,8,cleanroom_cpu_source_target_coupled,1.0551006889330642e-12,1.032985559811757e-12,1.4176488001296634e-12,5.669998682792634
4.698736265646281,1.2395180743724347e-15,2.4532694666933983e-13,3.722335995343451,3.703579149222988,1.000000000001,1.0062657648977007,0.6386017925196611,0.0,0.0,L2,349.78361743733973,2.6136882333608203e-12,0,9,349.7836174370037,ERM,9,cleanroom_cpu_source_target_coupled,1.169812072617727e-11,1.3533093833355308e-12,1.9663029845661317e-12,6.927892631114758
4.601707935069832,9.553483513633521e-14,8.498374721940738e-13,3.682359608271518,3.703579149222962,1.0000000000010074,0.7109156448244962,0.5635349074971671,0.0,0.1,L2,14.57371300442581,6.550742803060516e-13,0,9,14.5737130044266,ERM,9,cleanroom_cpu_source_target_coupled,6.346399365751134e-13,8.892608888795728e-13,1.2038359543952698e-12,6.850761077091014
4.6988005412415506,0.9098845529111704,2.8949326068971257,3.721678777044033,3.703579149224049,3.634035901958651,1.0047010439095245,0.002955082756114969,0.0,0.1,IRMV1,349.77432173308245,5.499364453531004e-12,2,9,349.7743217317904,ERM,9,cleanroom_cpu_source_target_coupled,2.2410078541835235e-10,1.6052838319766517e-12,4.2425229157199924e-10,6.926077346024211
4.698620390239502,0.12837306952679084,0.2480407507911525,3.7215215706007045,3.703579149222914,0.010077048376977354,1.0048567124100107,0.004538673399216676,0.0,0.1,VREX,349.76664253975156,4.406488331337914e-12,1,9,349.76664254119993,ERM,9,cleanroom_cpu_source_target_coupled,2.3872008890865813e-11,1.420803847710549e-12,2.002782177167465e-12,6.925888605058753
4.713613177656949,7.416955189008273e-15,3.4694469519536137e-13,3.364394548973256,2.945639576723298,1.000000000001,0.9635338338957214,0.6494728007062198,0.0,0.0,L2,49.91066932772542,1.2720414398668288e-12,0,9,49.91066932771458,IRMv1,9,cleanroom_cpu_source_target_coupled,1.432273389785234e-12,1.1990580650561988e-12,2.0496253570929192e-12,5.65957534058048
4.646039777647672,1.2762482557955498e-13,2.8612955001278577e-12,3.3408107325947127,2.945639576721485,1.0000000000012188,0.9024210578585281,0.5988059464861885,0.0,0.1,L2,11.706357028812757,8.213222703017612e-13,0,9,11.706357028813414,IRMv1,9,cleanroom_cpu_source_target_coupled,9.569395769957606e-13,1.1656944311556782e-12,1.4303328277296248e-12,5.67461884939747
4.713507358870265,0.9347190137386223,2.6762569863892827,3.3637465395211352,2.9456395767235106,2.9707435315382136,0.9624077101590408,0.004738873121698145,0.0,0.1,IRMV1,49.905913076815445,1.1044556388343101e-11,2,9,49.90591307656469,IRMv1,9,cleanroom_cpu_source_target_coupled,2.1467801857647802e-10,1.3808464778732124e-12,2.8812892849184657e-10,5.6582103342371015
4.713444322615838,0.15062957363723567,0.275193385852207,3.3636403383704607,2.9456395767234747,0.01777974594082938,0.9624968578030995,0.005325559648256329,0.0,0.1,VREX,49.906495889043654,1.1228421083440522e-12,1,9,49.90649588904962,IRMv1,9,cleanroom_cpu_source_target_coupled,1.6126569254805232e-12,1.5085453915481186e-12,2.0781072318257506e-12,5.658111962481733
