C_operator_norm,E_frobenius_norm,E_operator_norm,K_operator_norm,R_info,benchmark,dim_ker_O_S,family_config,family_constant_feature,feature_source,g_norm,lambda,method,missing_feature_reason,parameter_displacement_from_erm,pi_frobenius_norm,pi_operator_norm,primary_feature_leakage_pass,rank_A_irr,rank_O_S,regularizer_value,rho_slack,seed,slack_margin,source_objective,source_risk,training_run_id,uses_target_outcome_for_feature_construction,uses_target_outcome_for_threshold_selection,uses_target_samples_for_selection,uses_target_samples_for_training,z0_norm
1.0749688212373145e-11,12.012673871273476,11.71887842615018,1.0000000000068785,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,10.038733688787282,0.001,L2,unavailable_frozen_artifact:rank_O_S,1.4898075723486162,4.7479360843829985,2544.9707417421378,True,0,nan,50.388087037196364,inf,4,137.33211156688805,3.8806436072591572,3.830255520221961,cmnist|irrelevant_source_diversity|L2|0.001|4,False,False,False,False,0.11044753029867904
7.850462293418874e-12,15.304011449909506,15.150034560021517,1.0000000000066365,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,7.69533391336581,0.01,L2,unavailable_frozen_artifact:rank_O_S,11.090360224534177,4.138743416859831,664.8597958495546,True,0,nan,29.609082019098977,inf,0,229.52354716984632,3.7001648148612456,3.404073994670256,cmnist|irrelevant_source_diversity|L2|0.01|0,False,False,False,False,0.7633877450426604
1.9229626863835637e-11,10.730928187880997,10.508320812877052,1.0000000000154117,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,8.013411599479882,0.01,L2,unavailable_frozen_artifact:rank_O_S,9.455556758483304,3.9551913150813642,674.7110822548832,True,0,nan,32.10738273133936,inf,1,110.424806306345,3.503682636087739,3.1826088087743454,cmnist|irrelevant_source_diversity|L2|0.01|1,False,False,False,False,0.7116707603324699
2.254910261093374e-11,10.1751827612955,9.779691899548128,1.000000000008047,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,7.1901131282590605,0.01,L2,unavailable_frozen_artifact:rank_O_S,11.352008393338933,4.011936277333306,649.1096100586387,True,0,nan,25.84886339858165,inf,2,95.64237365008728,3.458634608455146,3.2001459744693292,cmnist|irrelevant_source_diversity|L2|0.01|2,False,False,False,False,0.6925008336809687
2.0014830212433604e-11,9.646074005391739,9.310002211863628,1.0000000000118903,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,7.032583947097147,0.01,L2,unavailable_frozen_artifact:rank_O_S,7.990907214890976,4.254519674318479,610.3639189099619,True,0,nan,24.728618486484248,inf,3,86.67614118490559,3.7917086698146782,3.544422484949836,cmnist|irrelevant_source_diversity|L2|0.01|3,False,False,False,False,0.5849556351037603
9.007156365229844e-12,12.04619975793601,11.778448913649626,1.0000000000071485,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,6.217297707854953,0.01,L2,unavailable_frozen_artifact:rank_O_S,6.160568124156134,4.6888341052651965,493.7088126403471,True,0,nan,19.327395394049226,inf,4,138.73185881145403,4.144394206124689,3.9511202521841966,cmnist|irrelevant_source_diversity|L2|0.01|4,False,False,False,False,0.5039128107852993
5.0037075531084e-12,15.64866211885242,15.531640266524164,1.0000000000065523,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,4.016016645391966,0.1,L2,unavailable_frozen_artifact:rank_O_S,15.779414807171635,4.594411919284587,41.73996077663494,True,0,nan,8.06419484803267,inf,0,241.23184936871456,4.760315616121333,3.953896131318066,cmnist|irrelevant_source_diversity|L2|0.1|0,False,False,False,False,1.2970756040327491
5.564702806501315e-12,10.821670394709443,10.634540053866887,1.0000000000066553,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,4.117711793481905,0.1,L2,unavailable_frozen_artifact:rank_O_S,14.227563328116055,4.077896554466598,42.610584362240324,True,0,nan,8.477775207089982,inf,1,113.09344215729915,4.665605309634351,3.817827788925353,cmnist|irrelevant_source_diversity|L2|0.1|1,False,False,False,False,1.333009089021607
7.97218214573518e-12,9.92894451952884,9.550136160177727,1.0000000000066571,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,4.060224458413695,0.1,L2,unavailable_frozen_artifact:rank_O_S,15.222852444470137,3.8374399673584927,42.40864004299167,True,0,nan,8.242711326350394,inf,2,91.20510067793418,4.491054482043881,3.666783349408842,cmnist|irrelevant_source_diversity|L2|0.1|2,False,False,False,False,1.188626162646545
2.3387854528976762e-11,9.69984155474478,9.418613991354645,1.0000000000087141,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,4.035474288261835,0.1,L2,unavailable_frozen_artifact:rank_O_S,11.831292520802391,4.310420899417162,42.01507754397584,True,0,nan,8.142526365611179,inf,3,88.7102895181414,4.824636540338055,4.010383903776937,cmnist|irrelevant_source_diversity|L2|0.1|3,False,False,False,False,1.1287585803411855
9.813077866773593e-13,12.037708475993314,11.79745996118649,1.000000000006556,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,3.9080409267168412,0.1,L2,unavailable_frozen_artifact:rank_O_S,9.71037622516838,4.637441026332277,40.297405965222616,True,0,nan,7.636391942446913,inf,4,139.18006153579825,5.033515992391266,4.269876798146575,cmnist|irrelevant_source_diversity|L2|0.1|4,False,False,False,False,0.9441616454814858
4.871083751574257e-11,15.083923507976218,14.855849287107963,1.0000000000142992,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,17.28486111614413,0.0,L2,unavailable_frozen_artifact:rank_O_S,0.0,3.978492686555808,8775.986024331347,True,0,nan,149.3832119021956,inf,0,220.69625804126616,3.1126935700295952,3.1126935700295952,cmnist|irrelevant_source_diversity|L2|0|0,False,False,False,False,0.0
