O_norm,O_normalized_norm,O_rank_primary,basis_index,finite,method,opaque_direction_id,seed
0.6117660723839737,2.3865102867783667,3,-1,True,STABLE_RANK_NORM,u005,10
0.6117660723839737,2.3865102867783667,3,-1,True,STABLE_RANK_NORM,u006,10
0.4325839382825681,1.6875176071524354,3,-1,True,STABLE_RANK_NORM,u007,10
0.4325839382825681,1.6875176071524354,3,-1,True,STABLE_RANK_NORM,u008,10
0.04114288466863427,0.16049912200394828,3,-1,True,STABLE_RANK_NORM,u009,10
0.04114288466863427,0.16049912200394828,3,-1,True,STABLE_RANK_NORM,u010,10
0.9168479470484777,2.2801953051379145,3,0,True,SAM,u000,10
0.9190118634590067,2.2855769521775167,3,1,True,SAM,u001,10
0.0,0.0,3,2,True,SAM,u002,10
0.1745994360810956,0.43422774268456876,3,3,True,SAM,u003,10
0.0,0.0,3,4,True,SAM,u004,10
0.9179305429021861,2.2828877144855433,3,-1,True,SAM,u005,10
0.9179305429021861,2.2828877144855433,3,-1,True,SAM,u006,10
0.6490749115443848,1.6142453836001862,3,-1,True,SAM,u007,10
0.6490749115443848,1.6142453836001862,3,-1,True,SAM,u008,10
0.12346044524428988,0.3070453814315859,3,-1,True,SAM,u009,10
0.12346044524428988,0.3070453814315859,3,-1,True,SAM,u010,10
0.8552950911279745,2.2803011342576505,3,0,True,ASAM,u000,10
0.8565717111297194,2.283704729190197,3,1,True,ASAM,u001,10
0.0,0.0,3,2,True,ASAM,u002,10
0.16353263134916368,0.4359941365521529,3,3,True,ASAM,u003,10
0.0,0.0,3,4,True,ASAM,u004,10
0.8559336391377855,2.2820035662792466,3,-1,True,ASAM,u005,10
0.8559336391377855,2.2820035662792466,3,-1,True,ASAM,u006,10
0.6052364804800073,1.61362019640794,3,-1,True,ASAM,u007,10
0.6052364804800073,1.61362019640794,3,-1,True,ASAM,u008,10
0.11563503257227345,0.30829441051360096,3,-1,True,ASAM,u009,10
0.11563503257227345,0.30829441051360096,3,-1,True,ASAM,u010,10
0.8473271830623348,2.2338511418608182,3,0,True,ERM,u000,11
0.8646108230288809,2.2794168685913627,3,1,True,ERM,u001,11
0.0,0.0,3,2,True,ERM,u002,11
0.1846234235940757,0.4867319895478193,3,3,True,ERM,u003,11
0.0,0.0,3,4,True,ERM,u004,11
0.8560126256238954,2.2567490096166805,3,-1,True,ERM,u005,11
0.8560126256238954,2.2567490096166805,3,-1,True,ERM,u006,11
0.6052923323599578,1.5957625281359802,3,-1,True,ERM,u007,11
0.6052923323599578,1.5957625281359802,3,-1,True,ERM,u008,11
0.1305484747892474,0.3441714904296829,3,-1,True,ERM,u009,11
0.1305484747892474,0.3441714904296829,3,-1,True,ERM,u010,11
0.7203892503623179,1.8234594789440328,3,0,True,IRMv1,u000,11
0.7321534126938849,1.8532370933442244,3,1,True,IRMv1,u001,11
0.0,0.0,3,2,True,IRMv1,u002,11
0.5227939393768165,1.3233034277117428,3,3,True,IRMv1,u003,11
0.0,0.0,3,4,True,IRMv1,u004,11
0.7262951506642751,1.8384085774791454,3,-1,True,IRMv1,u005,11
0.7262951506642751,1.8384085774791454,3,-1,True,IRMv1,u006,11
0.5135682261776141,1.2999511717270182,3,-1,True,IRMv1,u007,11
0.5135682261776141,1.2999511717270182,3,-1,True,IRMv1,u008,11
0.3696711396965758,0.9357168273023756,3,-1,True,IRMv1,u009,11
0.3696711396965758,0.9357168273023756,3,-1,True,IRMv1,u010,11
0.5092737140890122,2.065244506313391,3,0,True,VREX,u000,11
0.5114223984501026,2.0739580103678485,3,1,True,VREX,u001,11
0.0,0.0,3,2,True,VREX,u002,11
0.21226616512868132,0.8607974833187614,3,3,True,VREX,u003,11
0.0,0.0,3,4,True,VREX,u004,11
0.5103491870761001,2.0696058440711127,3,-1,True,VREX,u005,11
0.5103491870761001,2.0696058440711127,3,-1,True,VREX,u006,11
0.3608713709545523,1.4634323267259923,3,-1,True,VREX,u007,11
0.3608713709545523,1.4634323267259923,3,-1,True,VREX,u008,11
0.15009484477895405,0.6086757376830103,3,-1,True,VREX,u009,11
0.15009484477895405,0.6086757376830103,3,-1,True,VREX,u010,11
0.836038057085127,2.232243698446637,3,0,True,CORAL,u000,11
0.8517898657220146,2.274301443630418,3,1,True,CORAL,u001,11
0.0,0.0,3,2,True,CORAL,u002,11
0.18481272495659737,0.4934548579229446,3,3,True,CORAL,u003,11
0.0,0.0,3,4,True,CORAL,u004,11
0.843950711902479,2.2533706958414683,3,-1,True,CORAL,u005,11
0.843950711902479,2.2533706958414683,3,-1,True,CORAL,u006,11
0.5967632713734571,1.593373699556551,3,-1,True,CORAL,u007,11
0.5967632713734571,1.593373699556551,3,-1,True,CORAL,u008,11
