K,basis_index,clean_task_bank_response_norm,control_parameter_hash,counterfactual_bank_response_norm,finite,method,minus_optimizer_hash,minus_parameter_hash,opaque_direction_id,plus_optimizer_hash,plus_parameter_hash,replay_match,replay_optimizer_hash,replay_parameter_hash,seed,source_bank_response_norm,target_only_learner_update
1,-1,0.0058601913042366505,183e4b8670a54d92b750c4740b1a542bb2148f6e0080f68bbe507f8e7f7ee62b,0.009943711571395397,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.007732674013823271,False
5,-1,0.0265493243932724,e3e5bbf957be26256acf13c72b8e37aaa0a8f8f6c56e98bf5689ce53f4cd2360,0.15403608977794647,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.12924927473068237,False
20,-1,0.04418104514479637,3faef855a63a379cb962a6b1b89d6cd3efcb402f44cdd5f03691220dee91d5f3,0.13903802633285522,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.11226003617048264,False
1,-1,0.0058601913042366505,183e4b8670a54d92b750c4740b1a542bb2148f6e0080f68bbe507f8e7f7ee62b,0.009943711571395397,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.007732674013823271,False
5,-1,0.0265493243932724,e3e5bbf957be26256acf13c72b8e37aaa0a8f8f6c56e98bf5689ce53f4cd2360,0.15403608977794647,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.12924927473068237,False
20,-1,0.04418104514479637,3faef855a63a379cb962a6b1b89d6cd3efcb402f44cdd5f03691220dee91d5f3,0.13903802633285522,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.11226003617048264,False
1,0,1.6872694492340088,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,20.602985382080078,True,CORAL,f21aeeabe7d7580c8ab4f5e27112ebb57d33484ae54736d214843368786f0d88,e6a2110b25f3ada9ce9659c12331479eec9cb4ced64f9d0be4d501f73665a55b,u000,6c2d6b082cd7635c15e2c4e6d53a99a5fd867fcc1851c5a5ccd9e340eb7a5eb6,dd0ee5681725d969f8bf6d9535bacb17e45961b562b974bbe8f3e67d0aa66db5,True,6c2d6b082cd7635c15e2c4e6d53a99a5fd867fcc1851c5a5ccd9e340eb7a5eb6,dd0ee5681725d969f8bf6d9535bacb17e45961b562b974bbe8f3e67d0aa66db5,13,14.52707290649414,False
5,0,6.7471795082092285,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,173.02731323242188,True,CORAL,3e7d443a21a78f12c335a8f01db7551a236be1e987b51046c2194ff181f4195e,d3ab8d59f302a327f0a583ea392b02cb56a115d8a665d5ee682005e4709c3a78,u000,0192255f117db23abd1ef6aa63c5da644322e8c45b25546f8395dc30e72cf051,e95af494bacdc8b4b92940ccafd3757d1458eba874875c4344f091798f7b97b6,True,0192255f117db23abd1ef6aa63c5da644322e8c45b25546f8395dc30e72cf051,e95af494bacdc8b4b92940ccafd3757d1458eba874875c4344f091798f7b97b6,13,123.7094497680664,False
20,0,10.665538787841797,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,144.9583740234375,True,CORAL,9f615a6c7866f41aceae3bdf74cb0890d346b5a3940e3fcfc492ab5722f90a94,f8b2c5db896cd003b88c681d068e7296da0a4f2233425b55270796a8e36d8adb,u000,bbbd678ad889a01f118970704db7ebaed1c61403b9a6530ec9622bf8afaf4be0,216d398094f7a3be4ba9ddb9f1e00e54859ac80e806800c998bdd4ed5c47f828,True,bbbd678ad889a01f118970704db7ebaed1c61403b9a6530ec9622bf8afaf4be0,216d398094f7a3be4ba9ddb9f1e00e54859ac80e806800c998bdd4ed5c47f828,13,106.15986633300781,False
1,1,1.8413890600204468,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,21.32862091064453,True,CORAL,bfef5d15a88d7426a5ef623defed7e7782ff3fe8985cd3e0c1ac4655be99782a,dac617f85afa1a4b4bf73763affe7bb802f0ffa9a897f8065876f8cbc03ba59d,u001,f850e96a7b5aa138ba5202cd006558fb6e1285f3d0221d470eda7bc86283e0b2,05bad8af3340929f73bd8ce4beee42a1f436fdd01ad434be98073d00040f45c9,True,f850e96a7b5aa138ba5202cd006558fb6e1285f3d0221d470eda7bc86283e0b2,05bad8af3340929f73bd8ce4beee42a1f436fdd01ad434be98073d00040f45c9,13,15.038968086242676,False
5,1,7.233989238739014,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,175.54495239257812,True,CORAL,0910f4b7c6f5f91f0030492810a2f50925c589a3f2bf7058d18148dcbcdcee8c,540770a4a598a841fac508ef1bcd34126c54d1533828c4bcc539382781a28ec4,u001,48b5dfa1bc4304f97abd1edbf3c1e77eca958ddd1b0891da7fe3377dfcf624f4,ab92df76f7e0c8845fda8ac947db2ed959a6e88444d58957c0caf429d828b9ef,True,48b5dfa1bc4304f97abd1edbf3c1e77eca958ddd1b0891da7fe3377dfcf624f4,ab92df76f7e0c8845fda8ac947db2ed959a6e88444d58957c0caf429d828b9ef,13,125.51016998291016,False
20,1,12.773259162902832,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,147.90798950195312,True,CORAL,8c98c996a9f8c18c4dab7eb42aa51f6192c7f42f4060fb6eed3052b81ece2a4a,2a7e4ed4bbcfedb5b6df72e7c30babe3b9043772a7adc22f9c746dd17ae7c66d,u001,d26cb8b74d16b53a2ce353732db667a8e021e5c80930724c209373016d7e0106,8e2dcf86eace3356b8177122dd809130e6acb499cce2317f40046eebecbb9085,True,d26cb8b74d16b53a2ce353732db667a8e021e5c80930724c209373016d7e0106,8e2dcf86eace3356b8177122dd809130e6acb499cce2317f40046eebecbb9085,13,107.529541015625,False
1,2,0.0,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.0,False
5,2,0.0,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.0,False
20,2,0.0,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.0,False
1,3,1.9029395580291748,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,7.553001880645752,True,CORAL,f7e5135cd36a3c648b44c6f509d4ee42336ed10bd7a2c31b2f9b62ccd04f73ef,f7b916672a4d36f6a34cb8acfcdb51082542b71fa7cdb4ce532d704938142ec0,u003,a342b88918ec6f3737ed7be62c8720bbdbc09c5fd9d2a352f21eadd0812410ab,a5193b4d806d8886e08df345b4f309d37272cd4bfcd58cc89ba7e6289dd7162d,True,a342b88918ec6f3737ed7be62c8720bbdbc09c5fd9d2a352f21eadd0812410ab,a5193b4d806d8886e08df345b4f309d37272cd4bfcd58cc89ba7e6289dd7162d,13,4.096568584442139,False
5,3,16.550294876098633,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,59.719993591308594,True,CORAL,972cfd49365d761ee8e2a533d44a457a6078bf194a0e50ca32166ce8cbbbb1f6,f7f59f53daad2dce87caa474f2ce325c9383ff21c9131c2a6785f89e89e80362,u003,3e3846344ed67a92b628a8cb738132ef695989e89df7098a0e9f6bd3acde8541,bd1bab13bbce805e6029b65f844bdcca0661a5a75a0810d63a2a5458df3d526b,True,3e3846344ed67a92b628a8cb738132ef695989e89df7098a0e9f6bd3acde8541,bd1bab13bbce805e6029b65f844bdcca0661a5a75a0810d63a2a5458df3d526b,13,26.87751007080078,False
20,3,77.1826400756836,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,120.44864654541016,True,CORAL,2ecba10396821bbe97525a0dc693e201ddd23297f0c9ddbb6545fdb4624495a4,853052c609d83f2da7ff7faea462b1b0fabf5a740d4bac73bc9803d2e8cc0fbc,u003,0d5c98591ed76df9a8902d6414a6e5d8b16c843b58e1a69c279569cf9c9e5c95,d0586a2fa1a72f95936df2b2f2cfea76998b1b7f81dc237e90bbf411def27374,True,0d5c98591ed76df9a8902d6414a6e5d8b16c843b58e1a69c279569cf9c9e5c95,d0586a2fa1a72f95936df2b2f2cfea76998b1b7f81dc237e90bbf411def27374,13,79.72784423828125,False
1,4,0.0,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.0,False
5,4,0.0,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.0,False
20,4,0.0,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.0,False
1,-1,2.492453098297119,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,29.647382736206055,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,20.904979705810547,False
5,-1,9.666754722595215,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,246.45803833007812,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,176.21742248535156,False
20,-1,16.339542388916016,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,207.008544921875,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,151.05825805664062,False
1,-1,0.15896311402320862,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,0.6526296734809875,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,0.43372753262519836,False
5,-1,2.0997273921966553,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,3.5928502082824707,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,2.0596964359283447,False
20,-1,3.1510634422302246,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,6.095742225646973,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,3.731300115585327,False
1,-1,1.7624304294586182,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,20.963865280151367,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,14.782052993774414,False
5,-1,6.835427761077881,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,174.27215576171875,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,124.60453796386719,False
20,-1,11.553801536560059,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,146.3771514892578,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,106.81432342529297,False
1,-1,1.7624304294586182,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,20.963865280151367,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,14.782052993774414,False
5,-1,6.835427761077881,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,174.27215576171875,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,124.60453796386719,False
20,-1,11.553801536560059,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,146.3771514892578,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,106.81432342529297,False
1,-1,1.3455814123153687,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,5.340778827667236,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,2.896711587905884,False
5,-1,11.702824592590332,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,42.22840881347656,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,19.005268096923828,False
20,-1,54.57637023925781,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,85.17005920410156,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,56.3760986328125,False
1,-1,1.3455814123153687,715e9d501a5684661c54ecf91dd420c0ec10285b255ac484d76ffcc17cc2b512,5.340778827667236,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,2.896711587905884,False
5,-1,11.702824592590332,c6a43b3a06765cbe864b8588dabc1a2439dd61e331cd5db7d259061916505853,42.22840881347656,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,19.005268096923828,False
20,-1,54.57637023925781,f5d0332ce93562d09bd9117b8c758c16eef410d58c60ced17a2bbdc15a486a1e,85.17005920410156,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,13,56.3760986328125,False
1,0,3.191075086593628,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,18.34286880493164,True,ERM,7390468c732912c639eaba7e6c35a8e12aabbb29d2b8c099e0e7b9375416d14e,07eda9e738a9f294dfa2992f5568a57aefaffd77bf62c470379af7f9c92ad22e,u000,8ec05e7cb66516dc50a54b9acf48076b1b21a645b8630c928f1818d1af9cf571,dc4188821e148fee5fb84f61f8b5e71b8f7be95b30dee96709de6441d3d08bb1,True,8ec05e7cb66516dc50a54b9acf48076b1b21a645b8630c928f1818d1af9cf571,dc4188821e148fee5fb84f61f8b5e71b8f7be95b30dee96709de6441d3d08bb1,14,13.676323890686035,False
5,0,15.851609230041504,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,151.2068634033203,True,ERM,87f7308371ba6b030dd9dd9590cf58d61c9ae7cd32426954741151cc99293606,93dab4729553d72fe84a227ebc7bf85f029e274a2916a7492eab6b8f00bc80f4,u000,de67a6ece417302daa4f99452a5c5dc9627a70e7a4e15178ef157e729b1d0837,f49ca38934df7b725cbd26cb5b5cdae4fddee521a39a9b0155b9fc4ae1ce6a93,True,de67a6ece417302daa4f99452a5c5dc9627a70e7a4e15178ef157e729b1d0837,f49ca38934df7b725cbd26cb5b5cdae4fddee521a39a9b0155b9fc4ae1ce6a93,14,112.0301284790039,False
20,0,22.55376434326172,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,111.78414154052734,True,ERM,864443a81c0cea167e5797b86cb69c43dbe41a6cb12851a46ce35c8f2d830409,7613140ec981cba093f5754ebb7cab1b98a3c179cd8c0c4ab8c504099d87cf6e,u000,dfed58eadc359d500a43ac576fb1c6eb072c5537e92bfc3d06cb9d17a0a14997,c38030df8d0b1127f70e96114e74d8a8471377ceb4f829bfc063dbb294ec5ad4,True,dfed58eadc359d500a43ac576fb1c6eb072c5537e92bfc3d06cb9d17a0a14997,c38030df8d0b1127f70e96114e74d8a8471377ceb4f829bfc063dbb294ec5ad4,14,79.7341079711914,False
1,1,3.5751872062683105,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,18.203468322753906,True,ERM,effbd8c6524de947fb66c67076adc11cbcfe8670d98f3fb395f34bd3d8732ec1,e4d5fd6df650ca582e054b6d3bb76e024b15cbe5a78a3bdcc329571eeb35a65c,u001,e967a645211c1d81b523a1c5b9340d79d7e8ab984adf99bd769c2c02b361472c,e49daefc3fa3f111db22732be4256ee7ff1c5172b7467574a71af63d963bc4e0,True,e967a645211c1d81b523a1c5b9340d79d7e8ab984adf99bd769c2c02b361472c,e49daefc3fa3f111db22732be4256ee7ff1c5172b7467574a71af63d963bc4e0,14,13.547866821289062,False
5,1,15.230493545532227,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,150.96864318847656,True,ERM,b99957bd08d699335d118b8832aa8cd85f433df9ca376aa6361b7bbeb8387945,08e21b08ba55cac9746129efd801e604ac3a24f383ba1b0cd89a551db1b1f947,u001,63288c49e41143ed4cde317b42b0dd4ff8920b086eeca187fa470fbb6a526dc2,586a33cfdb6dd26d2897e6faf8af50977fcc2e71abd16f244f26f6bd71d6b511,True,63288c49e41143ed4cde317b42b0dd4ff8920b086eeca187fa470fbb6a526dc2,586a33cfdb6dd26d2897e6faf8af50977fcc2e71abd16f244f26f6bd71d6b511,14,111.73701477050781,False
20,1,27.072277069091797,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,112.81575775146484,True,ERM,4a322b9158af4ff0cb995827bbfde1d05f1f8734a63bd0246638b736f9b622b3,f3f2a5f0b9c696c3dee73fc372d6f02777105322acb876882aa35ecb97d59538,u001,1a1ebebdd50bf3898877cc130417b06080aa94b2a1f7d848be2823758e2b86dd,34a981d9ff0aab0a0b6e51876ed03531783c0036432b98e13dc022a40bdb1e47,True,1a1ebebdd50bf3898877cc130417b06080aa94b2a1f7d848be2823758e2b86dd,34a981d9ff0aab0a0b6e51876ed03531783c0036432b98e13dc022a40bdb1e47,14,81.60267639160156,False
1,2,0.0,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,0.0,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,0.0,False
5,2,0.0,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,0.0,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,0.0,False
20,2,0.0,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,0.0,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,0.0,False
1,3,2.5572779178619385,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,6.409071922302246,True,ERM,fa13a3ffcf444b32f4675d0c8d698f7595fd0fdfe68f1d74c479d5e744ac2a9c,f3d128b40f2aaa9b3f398e146b935844830cba14ed7454dec24a805c7aa2b92e,u003,a31dead316c3960eaff902696f58f931444adacfea3d7ded06d6f131c09ebd95,799982bb96ec533cb9516c097db170e214544ceae527b84001021c3e8693266e,True,a31dead316c3960eaff902696f58f931444adacfea3d7ded06d6f131c09ebd95,799982bb96ec533cb9516c097db170e214544ceae527b84001021c3e8693266e,14,3.683612585067749,False
5,3,19.657461166381836,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,51.03007125854492,True,ERM,51ae25263fb43d2b41409cdf6b7e25e50293a3ab8b00416fcebcb2d1af5881b5,786e258818a61454975f7e3f19b249c1a816a5a84586706381139d466b27d19b,u003,42f33d1eebe61d48af3421f0e5a8941edad80b511c71ee21be6ef999444dc379,f3c950b4544dc5ed408dde2cb0b3cb3d2c58d8a92496b2d175bdf107e20f7c98,True,42f33d1eebe61d48af3421f0e5a8941edad80b511c71ee21be6ef999444dc379,f3c950b4544dc5ed408dde2cb0b3cb3d2c58d8a92496b2d175bdf107e20f7c98,14,24.55339813232422,False
20,3,76.35335540771484,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,125.73409271240234,True,ERM,6b6f35f78a94b1598f6f52178335e0832e6f1ddd1321fc51b0aafdeea1188c42,511db5241aea89e3d053a93ade6839931a5ab5f0e702e060d8454b11d22b6343,u003,faedc6c2c148dd8e14c0d51c607596a00454346a2af36641204ac1d6d07bf53d,9e2d061626b0974491ebeafc91d2bc23a39f447ce49d0b07158dafbc25a84be5,True,faedc6c2c148dd8e14c0d51c607596a00454346a2af36641204ac1d6d07bf53d,9e2d061626b0974491ebeafc91d2bc23a39f447ce49d0b07158dafbc25a84be5,14,96.36397552490234,False
1,4,0.0,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,0.0,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,0.0,False
5,4,0.0,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,0.0,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,0.0,False
20,4,0.0,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,0.0,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,0.0,False
1,-1,4.78253173828125,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,25.8372859954834,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,19.247093200683594,False
5,-1,21.966360092163086,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,213.65194702148438,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,158.2185516357422,False
20,-1,35.02853012084961,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,158.70794677734375,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,114.01347351074219,False
1,-1,0.30383235216140747,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,0.5117291808128357,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,0.36866918206214905,False
5,-1,0.8488460183143616,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,2.810288906097412,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,1.673367977142334,False
20,-1,3.8186898231506348,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,5.905448913574219,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,4.177664756774902,False
1,-1,3.381760835647583,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,18.26972007751465,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,13.609750747680664,False
5,-1,15.532561302185059,e3a567de87d70180ed0ecf5aed5c0d7080641091268e1eda35e98b81631e0592,151.07473754882812,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,111.87740325927734,False
20,-1,24.768909454345703,2ddfbfb4f6be9200ef55b8bf483380c7a748d13ef8aec180ce2d41a9fc4a9a73,112.22345733642578,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,80.61969757080078,False
1,-1,3.381760835647583,c121b0c6a45778f16895b18c8c858d53cb5650bcb4b576f1e29c8329e344c80e,18.26972007751465,True,ERM,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,14,13.609750747680664,False
