K,method,normalization_scale,normalized_clean_task_response,normalized_counterfactual_response,normalized_source_response,opaque_direction_id,seed
20,CORAL,98.63915476414813,0.0,0.0,0.0,u004,13
1,CORAL,12.301602639448516,0.20261206375697516,2.4100423014096597,1.6993704250185424,u005,13
5,CORAL,102.92267530961087,0.09392249757903878,2.394594170708091,1.7121341041248155,u005,13
20,CORAL,98.63915476414813,0.16564965938713316,2.098644756403704,1.531422875812633,u005,13
1,CORAL,12.301602639448516,0.01292214670578256,0.05305241053617645,0.035257807079078864,u006,13
5,CORAL,102.92267530961087,0.020401018394442798,0.03490824735632321,0.020012076345007245,u006,13
20,CORAL,98.63915476414813,0.03194536135031333,0.06179840287786508,0.03782777867984617,u006,13
1,CORAL,12.301602639448516,0.1432683595068134,1.7041572463837507,1.2016363580441496,u007,13
5,CORAL,102.92267530961087,0.06641323440646636,1.6932338305186245,1.2106616699287303,u007,13
20,CORAL,98.63915476414813,0.11713200061563528,1.483965995443214,1.0828795490055756,u007,13
1,CORAL,12.301602639448516,0.1432683595068134,1.7041572463837507,1.2016363580441496,u008,13
5,CORAL,102.92267530961087,0.06641323440646636,1.6932338305186245,1.2106616699287303,u008,13
20,CORAL,98.63915476414813,0.11713200061563528,1.483965995443214,1.0828795490055756,u008,13
1,CORAL,12.301602639448516,0.10938261068523523,0.43415309242229194,0.2354743258099181,u009,13
5,CORAL,102.92267530961087,0.11370501745495742,0.41029256853696344,0.1846557917363905,u009,13
20,CORAL,98.63915476414813,0.5532931660835141,0.8634508214080625,0.5715387440982277,u009,13
1,CORAL,12.301602639448516,0.10938261068523523,0.43415309242229194,0.2354743258099181,u010,13
5,CORAL,102.92267530961087,0.11370501745495742,0.41029256853696344,0.1846557917363905,u010,13
20,CORAL,98.63915476414813,0.5532931660835141,0.8634508214080625,0.5715387440982277,u010,13
1,FISHR,0.11439215283956658,0.23005349827065863,1.6157605069228627,1.2831286629414729,u000,13
5,FISHR,1.3983784178103371,0.2289580851799035,1.6056105773254103,1.288474788595208,u000,13
20,FISHR,10.913913030890406,0.22256370395642433,1.561950098495242,1.2735119128361636,u000,13
1,FISHR,0.11439215283956658,0.2116031069632973,1.468546604820477,1.1600675006292616,u001,13
5,FISHR,1.3983784178103371,0.20629198655126219,1.4412305010405908,1.153361624264659,u001,13
20,FISHR,10.913913030890406,0.2056503552816341,1.4375543774304906,1.170383368401181,u001,13
1,FISHR,0.11439215283956658,0.0,0.0,0.0,u002,13
5,FISHR,1.3983784178103371,0.0,0.0,0.0,u002,13
20,FISHR,10.913913030890406,0.0,0.0,0.0,u002,13
1,FISHR,0.11439215283956658,0.029066389565489268,0.09523228737643111,0.08845466787770642,u003,13
5,FISHR,1.3983784178103371,0.024159066921810635,0.10329807612377133,0.0979269259388363,u003,13
20,FISHR,10.913913030890406,0.023146646641786058,0.09493660333695496,0.09148868145148402,u003,13
1,FISHR,0.11439215283956658,0.0,0.0,0.0,u004,13
5,FISHR,1.3983784178103371,0.0,0.0,0.0,u004,13
20,FISHR,10.913913030890406,0.0,0.0,0.0,u004,13
1,FISHR,0.11439215283956658,0.014471969759851749,0.1064731857036594,0.08884659106741943,u005,13
5,FISHR,1.3983784178103371,0.016653633976894594,0.11833405294631379,0.097235989008244,u005,13
20,FISHR,10.913913030890406,0.012919076562399727,0.08952549721205318,0.07439672494857415,u005,13
1,FISHR,0.11439215283956658,0.3122355551362045,2.180819777410838,1.7275074730728888,u006,13
5,FISHR,1.3983784178103371,0.3077350398071839,2.154327709869469,1.726544403017413,u006,13
20,FISHR,10.913913030890406,0.30275361619009716,2.1209043451739666,1.728032135162045,u006,13
1,FISHR,0.11439215283956658,0.01023322813860819,0.07528791636116725,0.06282403189323128,u007,13
5,FISHR,1.3983784178103371,0.01177589657007179,0.08367481194915681,0.06875622727183135,u007,13
20,FISHR,10.913913030890406,0.009135167951519939,0.06330408327652863,0.05260642792300459,u007,13
1,FISHR,0.11439215283956658,0.01023322813860819,0.07528791636116725,0.06282403189323128,u008,13
5,FISHR,1.3983784178103371,0.01177589657007179,0.08367481194915681,0.06875622727183135,u008,13
20,FISHR,10.913913030890406,0.009135167951519939,0.06330408327652863,0.05260642792300459,u008,13
1,FISHR,0.11439215283956658,0.020553041023941447,0.06733939590435582,0.0625468915010456,u009,13
5,FISHR,1.3983784178103371,0.017083039983866802,0.07304276418496801,0.06924479555268771,u009,13
20,FISHR,10.913913030890406,0.016367150000195466,0.06713031799412032,0.06469226434229856,u009,13
1,FISHR,0.11439215283956658,0.020553041023941447,0.06733939590435582,0.0625468915010456,u010,13
5,FISHR,1.3983784178103371,0.017083039983866802,0.07304276418496801,0.06924479555268771,u010,13
20,FISHR,10.913913030890406,0.016367150000195466,0.06713031799412032,0.06469226434229856,u010,13
1,MLDG,12.503155352719437,0.1923852706049697,1.6268631985685431,1.1849194750421945,u000,13
5,MLDG,106.52996822117107,0.09802290627529497,1.6315562113639384,1.2027417133271885,u000,13
20,MLDG,96.46608640575903,0.16468165937590812,1.421058518750446,1.02501945987297,u000,13
1,MLDG,12.503155352719437,0.21370795593705713,1.6808051179946384,1.2238858503773724,u001,13
5,MLDG,106.52996822117107,0.10798856862216724,1.6635853544830732,1.2237622663701322,u001,13
20,MLDG,96.46608640575903,0.1927712705887864,1.4583565172224202,1.039233629368422,u001,13
1,MLDG,12.503155352719437,0.0,0.0,0.0,u002,13
5,MLDG,106.52996822117107,0.0,0.0,0.0,u002,13
20,MLDG,96.46608640575903,0.0,0.0,0.0,u002,13
1,MLDG,12.503155352719437,0.21362073582740912,0.5925392157495653,0.3131601234373665,u003,13
5,MLDG,106.52996822117107,0.19582315419450735,0.5581271877645321,0.23625893936814632,u003,13
20,MLDG,96.46608640575903,0.8839851673870999,1.3448745753156022,0.9323779118315708,u003,13
1,MLDG,12.503155352719437,0.0,0.0,0.0,u004,13
5,MLDG,106.52996822117107,0.0,0.0,0.0,u004,13
20,MLDG,96.46608640575903,0.0,0.0,0.0,u004,13
1,MLDG,12.503155352719437,0.2869664600359897,2.338695993574299,1.7031973842559491,u005,13
5,MLDG,106.52996822117107,0.14492166535059212,2.3298830010466336,1.715735106964697,u005,13
20,MLDG,96.46608640575903,0.25128195404677256,2.0350420867145833,1.4591493041346992,u005,13
1,MLDG,12.503155352719437,0.01826071888656633,0.04785012678315361,0.03239727712553625,u006,13
5,MLDG,106.52996822117107,0.016362384600231816,0.03372047647450169,0.020844842100976792,u006,13
20,MLDG,96.46608640575903,0.03373691052485217,0.06938273986553187,0.03942908288893641,u006,13
1,MLDG,12.503155352719437,0.20291592612158782,1.6537079236672774,1.2043423675662095,u007,13
5,MLDG,106.52996822117107,0.10247508865831814,1.647476176397811,1.2132080167928112,u007,13
20,MLDG,96.46608640575903,0.17768316899230888,1.4389920799967608,1.0317743618473143,u007,13
1,MLDG,12.503155352719437,0.20291592612158782,1.6537079236672774,1.2043423675662095,u008,13
5,MLDG,106.52996822117107,0.10247508865831814,1.647476176397811,1.2132080167928112,u008,13
20,MLDG,96.46608640575903,0.17768316899230888,1.4389920799967608,1.0317743618473143,u008,13
1,MLDG,12.503155352719437,0.1510526636549637,0.41898847376760723,0.22143763316638,u009,13
5,MLDG,106.52996822117107,0.13846788532685678,0.39465552640312795,0.16706029958455115,u009,13
20,MLDG,96.46608640575903,0.6250719077375224,0.950969808897699,0.6592906993809642,u009,13
1,MLDG,12.503155352719437,0.1510526636549637,0.41898847376760723,0.22143763316638,u010,13
5,MLDG,106.52996822117107,0.13846788532685678,0.39465552640312795,0.16706029958455115,u010,13
20,MLDG,96.46608640575903,0.6250719077375224,0.950969808897699,0.6592906993809642,u010,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.2114964136482371,1.7258402302488676,1.1797763292835814,u000,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.08445038875293925,1.7141996242541437,1.2004004149955878,u000,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.09148583773829465,1.5064197661763552,1.0799660010922973,u000,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.19746183729709318,1.7820523353937276,1.217924775328451,u001,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.09556252752507884,1.739456071667825,1.2167197793647875,u001,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.09553178762299597,1.5359832774917694,1.0898778684940464,u001,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.0,0.0,0.0,u002,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.0,0.0,0.0,u002,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.0,0.0,0.0,u002,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.20301954798208124,0.6445753748352537,0.3532521118164883,u003,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.1685361002567729,0.5918720948459668,0.2804136626144735,u003,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.7701388314478534,1.2144330272077175,0.803641504808907,u003,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.0,0.0,0.0,u004,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.0,0.0,0.0,u004,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.0,0.0,0.0,u004,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.28887186470714965,2.4800471518966782,1.6951998914679607,u005,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.12669717334057415,2.4419306611920444,1.7090929167032098,u005,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.12989879970283918,2.150421101824051,1.5338232292375356,u005,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.0165821356657171,0.06001586024388168,0.03885559990557014,u006,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.014556441969813873,0.034107636571262874,0.01923265038451941,u006,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.024945583011157513,0.06506952631181209,0.0393255607617287,u006,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.2042632573234485,1.7536581980300388,1.198687356376097,u007,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.08958842797233889,1.7267057780181758,1.2085112078998914,u007,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.09185231956337722,1.5205774360360578,1.084576727724062,u007,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.2042632573234485,1.7536581980300388,1.198687356376097,u008,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.08958842797233889,1.7267057780181758,1.2085112078998914,u008,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.09185231956337722,1.5205774360360578,1.084576727724062,u008,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.14355650173553708,0.45578359982314903,0.24978694764646156,u009,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.11917302306396196,0.4185167606041393,0.19828239204523754,u009,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.544570382125947,0.8587338557389232,0.5682603256876895,u009,13
1,WEIGHT_NUCLEAR,12.198803833416472,0.14355650173553708,0.45578359982314903,0.24978694764646156,u010,13
5,WEIGHT_NUCLEAR,99.56280152729077,0.11917302306396196,0.4185167606041393,0.19828239204523754,u010,13
20,WEIGHT_NUCLEAR,96.73573588566927,0.544570382125947,0.8587338557389232,0.5682603256876895,u010,13
1,FEATURE_NUCLEAR,10.484372378125258,0.10744256149585164,1.6598774133347374,1.1899056830669938,u000,13
5,FEATURE_NUCLEAR,95.9767001048368,0.10405673865629121,1.6565101084711429,1.2047663778445017,u000,13
20,FEATURE_NUCLEAR,87.08144065442012,0.209580109552171,1.4559321368130484,1.0484806717862387,u000,13
1,FEATURE_NUCLEAR,10.484372378125258,0.12644345394061776,1.7049446560574903,1.2341357160749795,u001,13
5,FEATURE_NUCLEAR,95.9767001048368,0.10500637178932651,1.6828005482400041,1.223416190849225,u001,13
20,FEATURE_NUCLEAR,87.08144065442012,0.23806186433402196,1.4932883917690611,1.0692810290108092,u001,13
1,FEATURE_NUCLEAR,10.484372378125258,0.0,0.0,0.0,u002,13
5,FEATURE_NUCLEAR,95.9767001048368,0.0,0.0,0.0,u002,13
20,FEATURE_NUCLEAR,87.08144065442012,0.0,0.0,0.0,u002,13
1,FEATURE_NUCLEAR,10.484372378125258,0.15510993890967556,0.5510686896576712,0.24704958958151732,u003,13
5,FEATURE_NUCLEAR,95.9767001048368,0.17667596038164352,0.570316769822681,0.22757591872460808,u003,13
20,FEATURE_NUCLEAR,87.08144065442012,0.8728631157349331,1.326617265488661,0.8702450010704995,u003,13
1,FEATURE_NUCLEAR,10.484372378125258,0.0,0.0,0.0,u004,13
5,FEATURE_NUCLEAR,95.9767001048368,0.0,0.0,0.0,u004,13
20,FEATURE_NUCLEAR,87.08144065442012,0.0,0.0,0.0,u004,13
1,FEATURE_NUCLEAR,10.484372378125258,0.16470982311500754,2.378794962249502,1.713843420333421,u005,13
5,FEATURE_NUCLEAR,95.9767001048368,0.14597682618708477,2.36105446616873,1.7169144467249537,u005,13
20,FEATURE_NUCLEAR,87.08144065442012,0.3151440426815323,2.0843635887420087,1.4969560126934167,u005,13
1,FEATURE_NUCLEAR,10.484372378125258,0.020063106818452248,0.057994658054028106,0.041315140233045444,u006,13
5,FEATURE_NUCLEAR,95.9767001048368,0.02334324087015489,0.03557923199245336,0.02033803381484569,u006,13
20,FEATURE_NUCLEAR,87.08144065442012,0.03579817917782086,0.0712487515704024,0.042380944685198554,u006,13
1,FEATURE_NUCLEAR,10.484372378125258,0.11646743253170294,1.682062015391946,1.2118703401991364,u007,13
5,FEATURE_NUCLEAR,95.9767001048368,0.10322120657239943,1.6695175684543868,1.2140418402276838,u007,13
20,FEATURE_NUCLEAR,87.08144065442012,0.22284049717505636,1.4738675758725424,1.05850779775183,u007,13
1,FEATURE_NUCLEAR,10.484372378125258,0.11646743253170294,1.682062015391946,1.2118703401991364,u008,13
5,FEATURE_NUCLEAR,95.9767001048368,0.10322120657239943,1.6695175684543868,1.2140418402276838,u008,13
20,FEATURE_NUCLEAR,87.08144065442012,0.22284049717505636,1.4738675758725424,1.05850779775183,u008,13
1,FEATURE_NUCLEAR,10.484372378125258,0.10967929359438582,0.38966440772417565,0.17469042670986124,u009,13
5,FEATURE_NUCLEAR,95.9767001048368,0.12492876473525474,0.40327486092650033,0.16092047654147806,u009,13
20,FEATURE_NUCLEAR,87.08144065442012,0.6172074122168187,0.9380600671787948,0.6153561669315568,u009,13
1,FEATURE_NUCLEAR,10.484372378125258,0.10967929359438582,0.38966440772417565,0.17469042670986124,u010,13
5,FEATURE_NUCLEAR,95.9767001048368,0.12492876473525474,0.40327486092650033,0.16092047654147806,u010,13
20,FEATURE_NUCLEAR,87.08144065442012,0.6172074122168187,0.9380600671787948,0.6153561669315568,u010,13
1,ERM,11.315999473418218,0.2819967510681953,1.6209676262373667,1.2085829380613806,u000,14
5,ERM,92.44598335729397,0.17146888003534494,1.6356239385644276,1.2118441971244773,u000,14
20,ERM,86.22169206411658,0.26157877215503866,1.2964735307838844,0.9247569383340126,u000,14
1,ERM,11.315999473418218,0.3159409130997458,1.6086487424741445,1.197231128643334,u001,14
5,ERM,92.44598335729397,0.16475019240876926,1.6330470800986243,1.2086735487322888,u001,14
20,ERM,86.22169206411658,0.3139845254829825,1.3084382253548326,0.9464286125458876,u001,14
1,ERM,11.315999473418218,0.0,0.0,0.0,u002,14
5,ERM,92.44598335729397,0.0,0.0,0.0,u002,14
20,ERM,86.22169206411658,0.0,0.0,0.0,u002,14
1,ERM,11.315999473418218,0.22598780813562877,0.5663725893021533,0.325522512944649,u003,14
5,ERM,92.44598335729397,0.21263726613635134,0.5519987932987692,0.2655972411200134,u003,14
20,ERM,86.22169206411658,0.8855469381293947,1.4582651964067455,1.117630299498676,u003,14
1,ERM,11.315999473418218,0.0,0.0,0.0,u004,14
5,ERM,92.44598335729397,0.0,0.0,0.0,u004,14
20,ERM,86.22169206411658,0.0,0.0,0.0,u004,14
1,ERM,11.315999473418218,0.42263449636200545,2.2832526685931755,1.7008743457344766,u005,14
5,ERM,92.44598335729397,0.23761292047989999,2.3111003773494394,1.7114702650113254,u005,14
20,ERM,86.22169206411658,0.406261223623414,1.840696267701668,1.32232934405831,u005,14
1,ERM,11.315999473418218,0.026849802606928024,0.04522173953921303,0.03257946263855319,u006,14
5,ERM,92.44598335729397,0.00918207571045734,0.03039925374838528,0.018101034965196112,u006,14
20,ERM,86.22169206411658,0.044289200684103004,0.06849145235032865,0.04845259535927733,u006,14
1,ERM,11.315999473418218,0.29884773709924517,1.6145034400566571,1.2026998392540902,u007,14
5,ERM,92.44598335729397,0.1680176978825914,1.6341947163343873,1.2101921489317906,u007,14
20,ERM,86.22169206411658,0.28727004610309254,1.3015687195395371,0.9350280148857326,u007,14
1,ERM,11.315999473418218,0.29884773709924517,1.6145034400566571,1.2026998392540902,u008,14
5,ERM,92.44598335729397,0.1680176978825914,1.6341947163343873,1.2101921489317906,u008,14
20,ERM,86.22169206411658,0.28727004610309254,1.3015687195395371,0.9350280148857326,u008,14
1,ERM,11.315999473418218,0.15979752124546648,0.40048583914360075,0.2301791799827555,u009,14
5,ERM,92.44598335729397,0.15035725483645285,0.39032209303606796,0.1878056027551461,u009,14
20,ERM,86.22169206411658,0.6261762403762273,1.0311491551411798,0.7902839330646723,u009,14
1,ERM,11.315999473418218,0.15979752124546648,0.40048583914360075,0.2301791799827555,u010,14
5,ERM,92.44598335729397,0.15035725483645285,0.39032209303606796,0.1878056027551461,u010,14
20,ERM,86.22169206411658,0.6261762403762273,1.0311491551411798,0.7902839330646723,u010,14
1,IRMv1,3.7441252899822755,0.005857979177147526,0.0638531438114655,0.0526507588406524,u000,14
5,IRMv1,26.701385996871814,0.03868011179226395,0.12141987760209196,0.10472165709939092,u000,14
20,IRMv1,21.217480162848183,0.3969990214796514,0.8992544801067197,0.7830358683799226,u000,14
1,IRMv1,3.7441252899822755,0.012507973939701622,0.1685107331811377,0.14144673619610493,u001,14
5,IRMv1,26.701385996871814,0.018323314825839664,0.04640327182352384,0.04023380144843226,u001,14
20,IRMv1,21.217480162848183,0.1716351082717762,0.37653391787133583,0.32134526059250706,u001,14
1,IRMv1,3.7441252899822755,0.0,0.0,0.0,u002,14
5,IRMv1,26.701385996871814,0.0,0.0,0.0,u002,14
20,IRMv1,21.217480162848183,0.0,0.0,0.0,u002,14
1,IRMv1,3.7441252899822755,0.1635684413077195,2.0701084221764634,1.7254624650833092,u003,14
5,IRMv1,26.701385996871814,0.19398177006971304,2.096368500331732,1.7284139017478255,u003,14
20,IRMv1,21.217480162848183,0.3660805948074594,1.8800922278889418,1.5111558663238387,u003,14
1,IRMv1,3.7441252899822755,0.0,0.0,0.0,u004,14
5,IRMv1,26.701385996871814,0.0,0.0,0.0,u004,14
20,IRMv1,21.217480162848183,0.0,0.0,0.0,u004,14
1,IRMv1,3.7441252899822755,0.006874136008998499,0.16319325026594947,0.1361581790329065,u005,14
5,IRMv1,26.701385996871814,0.04029945244509025,0.11840601245337301,0.10224155397423146,u005,14
20,IRMv1,21.217480162848183,0.1608528813156024,0.6737277667761385,0.5717432884725596,u005,14
1,IRMv1,3.7441252899822755,0.011979631229632673,0.07642682752390074,0.0651170694294039,u006,14
5,IRMv1,26.701385996871814,0.014416977840369782,0.05362899775776666,0.046174133996085935,u006,14
20,IRMv1,21.217480162848183,0.40148874501826387,0.704647024978499,0.6241134180610175,u006,14
1,IRMv1,3.7441252899822755,0.004860748156780952,0.11539506093315959,0.09627837052867498,u007,14
5,IRMv1,26.701385996871814,0.028496017119635893,0.08372569600350108,0.07229569899433066,u007,14
20,IRMv1,21.217480162848183,0.1137401686384206,0.4763974773482815,0.40428358533572867,u007,14
1,IRMv1,3.7441252899822755,0.004860748156780952,0.11539506093315959,0.09627837052867498,u008,14
5,IRMv1,26.701385996871814,0.028496017119635893,0.08372569600350108,0.07229569899433066,u008,14
20,IRMv1,21.217480162848183,0.1137401686384206,0.4763974773482815,0.40428358533572867,u008,14
1,IRMv1,3.7441252899822755,0.11566035162883072,1.4637877272035864,1.2200862449113856,u009,14
5,IRMv1,26.701385996871814,0.13716582158081103,1.4823564128392348,1.2221732760153794,u009,14
20,IRMv1,21.217480162848183,0.25885806076125595,1.329425802016992,1.0685486286902648,u009,14
1,IRMv1,3.7441252899822755,0.11566035162883072,1.4637877272035864,1.2200862449113856,u010,14
5,IRMv1,26.701385996871814,0.13716582158081103,1.4823564128392348,1.2221732760153794,u010,14
20,IRMv1,21.217480162848183,0.25885806076125595,1.329425802016992,1.0685486286902648,u010,14
1,VREX,0.23704237112879606,0.1475979543943642,1.547178804026243,1.2578291097089704,u000,14
5,VREX,3.818194026699952,0.215937309999032,1.533547016558459,1.257567619434927,u000,14
20,VREX,3.0720974027613486,0.4684111442426256,1.5281432383738751,1.230059849353708,u000,14
1,VREX,0.23704237112879606,0.13771056958968309,1.4501089943119156,1.1786104661133787,u001,14
5,VREX,3.818194026699952,0.20489852250806748,1.4490675800508814,1.1881671107537355,u001,14
20,VREX,3.0720974027613486,0.44189362244955505,1.4642777999117633,1.1821293005629294,u001,14
1,VREX,0.23704237112879606,0.0,0.0,0.0,u002,14
5,VREX,3.818194026699952,0.0,0.0,0.0,u002,14
20,VREX,3.0720974027613486,0.0,0.0,0.0,u002,14
1,VREX,0.23704237112879606,0.11988372353958938,0.22120033585734697,0.16953849094359405,u003,14
5,VREX,3.818194026699952,0.01152517464958752,0.10541163172002532,0.08235653872230995,u003,14
20,VREX,3.0720974027613486,0.21041813589391908,0.372127666460625,0.2992040837899424,u003,14
1,VREX,0.23704237112879606,0.0,0.0,0.0,u004,14
5,VREX,3.818194026699952,0.0,0.0,0.0,u004,14
20,VREX,3.0720974027613486,0.0,0.0,0.0,u004,14
1,VREX,0.23704237112879606,0.00867763229815453,0.06962817579048927,0.05683080637193211,u005,14
5,VREX,3.818194026699952,0.008005553759478758,0.060057596345396064,0.04933232225207823,u005,14
20,VREX,3.0720974027613486,0.02519139929879849,0.06311355029018575,0.050971370952470625,u005,14
1,VREX,0.23704237112879606,0.20167810206898867,2.1193700008508336,1.722796259177373,u006,14
5,VREX,3.818194026699952,0.2975705429931076,2.109017508691614,1.7293882477273348,u006,14
20,VREX,3.0720974027613486,0.6434627670315859,2.115501536349842,1.705250341327988,u006,14
1,VREX,0.23704237112879606,0.006136013234465522,0.04923455669294867,0.04018545204423902,u007,14
5,VREX,3.818194026699952,0.005660781719622951,0.042467134791297254,0.034883215534564325,u007,14
20,VREX,3.0720974027613486,0.0178130094412249,0.04462801873157946,0.03604220258879501,u007,14
1,VREX,0.23704237112879606,0.006136013234465522,0.04923455669294867,0.04018545204423902,u008,14
5,VREX,3.818194026699952,0.005660781719622951,0.042467134791297254,0.034883215534564325,u008,14
20,VREX,3.0720974027613486,0.0178130094412249,0.04462801873157946,0.03604220258879501,u008,14
1,VREX,0.23704237112879606,0.0847705891654118,0.15641225447728477,0.11988181408024207,u009,14
5,VREX,3.818194026699952,0.008149528717716452,0.07453727660002628,0.05823486872016979,u009,14
20,VREX,3.0720974027613486,0.1487880820714021,0.26313397878838846,0.21156923350127338,u009,14
1,VREX,0.23704237112879606,0.0847705891654118,0.15641225447728477,0.11988181408024207,u010,14
5,VREX,3.818194026699952,0.008149528717716452,0.07453727660002628,0.05823486872016979,u010,14
20,VREX,3.0720974027613486,0.1487880820714021,0.26313397878838846,0.21156923350127338,u010,14
1,CORAL,10.700737523239068,0.2741977833696254,1.6177308384904614,1.2118179857457037,u000,14
5,CORAL,92.13740622194773,0.1853740230862077,1.634984203619417,1.213773545552518,u000,14
20,CORAL,84.08926104727422,0.26777579660565554,1.3173577816641908,0.93292636982728,u000,14
1,CORAL,10.700737523239068,0.3025666584769014,1.6061563474283902,1.201156107013277,u001,14
5,CORAL,92.13740622194773,0.17735053333476958,1.6286037834370342,1.2091354154661396,u001,14
20,CORAL,84.08926104727422,0.32621729989303605,1.329486892632858,0.9542094737417129,u001,14
1,CORAL,10.700737523239068,0.0,0.0,0.0,u002,14
5,CORAL,92.13740622194773,0.0,0.0,0.0,u002,14
20,CORAL,84.08926104727422,0.0,0.0,0.0,u002,14
1,CORAL,10.700737523239068,0.21418650431453687,0.5285253939517907,0.2978610011521712,u003,14
5,CORAL,92.13740622194773,0.21559804881440606,0.5295102876051156,0.25445103101054767,u003,14
20,CORAL,84.08926104727422,0.9169398851053373,1.4569146879257937,1.1041434094819322,u003,14
1,CORAL,10.700737523239068,0.0,0.0,0.0,u004,14
5,CORAL,92.13740622194773,0.0,0.0,0.0,u004,14
20,CORAL,84.08926104727422,0.0,0.0,0.0,u004,14
1,CORAL,10.700737523239068,0.40763384887675025,2.2792275474468364,1.7059535358331581,u005,14
5,CORAL,92.13740622194773,0.25635174687178086,2.307497747306436,1.7131596282892203,u005,14
20,CORAL,84.08926104727422,0.4188682373702694,1.8703050281367601,1.3336259821453695,u005,14
1,CORAL,10.700737523239068,0.023783045497032335,0.043737282891908286,0.03163042535397165,u006,14
5,CORAL,92.13740622194773,0.01002596655669573,0.031249976430924427,0.018416419457613218,u006,14
20,CORAL,84.08926104727422,0.05168194118873036,0.07018544394142717,0.04804973023038208,u006,14
1,CORAL,10.700737523239068,0.2882406724337558,1.611657332138838,1.2062913338134846,u007,14
5,CORAL,92.13740622194773,0.18126805700698162,1.6316473467072559,1.2113867878068203,u007,14
20,CORAL,84.08926104727422,0.29618456268178284,1.3225054226677389,0.9430159675747339,u007,14
1,CORAL,10.700737523239068,0.2882406724337558,1.611657332138838,1.2062913338134846,u008,14
5,CORAL,92.13740622194773,0.18126805700698162,1.6316473467072559,1.2113867878068203,u008,14
20,CORAL,84.08926104727422,0.29618456268178284,1.3225054226677389,0.9430159675747339,u008,14
1,CORAL,10.700737523239068,0.1514527284460261,0.3737239063055833,0.21061951802786377,u009,14
5,CORAL,92.13740622194773,0.15245082847472474,0.3744203028295443,0.1799240359946357,u009,14
20,CORAL,84.08926104727422,0.6483743997591179,1.030194247533597,0.7807473273359187,u009,14
1,CORAL,10.700737523239068,0.1514527284460261,0.3737239063055833,0.21061951802786377,u010,14
5,CORAL,92.13740622194773,0.15245082847472474,0.3744203028295443,0.1799240359946357,u010,14
20,CORAL,84.08926104727422,0.6483743997591179,1.030194247533597,0.7807473273359187,u010,14
1,FISHR,0.14455898164546208,0.16212133828442096,1.6342534854014985,1.3226967280021067,u000,14
5,FISHR,1.5329269172752193,0.15811282384767505,1.6663506521558904,1.3404138056498829,u000,14
20,FISHR,10.286299150500454,0.14589108792038116,1.5944905939296665,1.3016362610329855,u000,14
1,FISHR,0.14455898164546208,0.14078231745289502,1.3830622149159462,1.1164021189707296,u001,14
5,FISHR,1.5329269172752193,0.13049484399371147,1.3614076168114029,1.091611146278606,u001,14
20,FISHR,10.286299150500454,0.12813339541730437,1.39901538862267,1.141486865693546,u001,14
1,FISHR,0.14455898164546208,0.0,0.0,0.0,u002,14
5,FISHR,1.5329269172752193,0.0,0.0,0.0,u002,14
20,FISHR,10.286299150500454,0.0,0.0,0.0,u002,14
1,FISHR,0.14455898164546208,0.04314893754823646,0.12248046298114901,0.06418469014242734,u003,14
5,FISHR,1.5329269172752193,0.03610237455069038,0.11824430015962296,0.10805524022272864,u003,14
20,FISHR,10.286299150500454,0.029946603760964495,0.07439850833932996,0.052447873289688626,u003,14
1,FISHR,0.14455898164546208,0.0,0.0,0.0,u004,14
5,FISHR,1.5329269172752193,0.0,0.0,0.0,u004,14
20,FISHR,10.286299150500454,0.0,0.0,0.0,u004,14
1,FISHR,0.14455898164546208,0.017873182792103752,0.17950994130171974,0.1476815104001641,u005,14
5,FISHR,1.5329269172752193,0.02057513710036539,0.21612494488443773,0.17631184877102718,u005,14
20,FISHR,10.286299150500454,0.018543238709287115,0.13999790945714127,0.11495507930811334,u005,14
