K,basis_index,clean_task_bank_response_norm,control_algorithm_state_hash,control_optimizer_hash,control_parameter_hash,counterfactual_bank_response_norm,finite,method,minus_algorithm_state_hash,minus_optimizer_hash,minus_parameter_hash,opaque_direction_id,plus_algorithm_state_hash,plus_optimizer_hash,plus_parameter_hash,replay_algorithm_state_hash,replay_match,replay_optimizer_hash,replay_parameter_hash,seed,source_bank_response_norm,target_only_learner_update
1,2,0.0,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,0.0,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
5,2,0.0,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,0.0,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
20,2,0.0,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,0.0,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
1,3,1.9940135478973389,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,6.555261135101318,True,MLDG,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,cf2d39d94bc61676efe8058d6ddfd91e02c04430a94b58f7275fe9bffac4a9a3,943ba1d7dafb265c5cf389010e9b5da2720968288b9e820b799717b010932a98,u003,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,141344dffa192e711c064fa16cfdfbf51d45d851d385689dd4a73519e5bc099c,65474a311fa9867ee128520b6fd35e981a8146e7d7d8d1aedf18c8d8a43a63e8,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,True,141344dffa192e711c064fa16cfdfbf51d45d851d385689dd4a73519e5bc099c,65474a311fa9867ee128520b6fd35e981a8146e7d7d8d1aedf18c8d8a43a63e8,12,3.3086180686950684,False
5,3,19.626684188842773,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,54.76921844482422,True,MLDG,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,9541437a2ee14f4c2cf141fbae29953d978b15031a89fcacb4bf0238e05966d0,5aa7f2123857edbcfa691aa089fdc393a6f00992a96dcb8d8ca9d064d14de6e2,u003,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,4e5e0da90162049b0e9b82d8e353d2ad9ac2f15c6f06ceebd4b1c1025b16f21a,e4d7e7f604e80006744e8d53045fc4a656961a749b98d2f0cb84fb3f60ce0020,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,True,4e5e0da90162049b0e9b82d8e353d2ad9ac2f15c6f06ceebd4b1c1025b16f21a,e4d7e7f604e80006744e8d53045fc4a656961a749b98d2f0cb84fb3f60ce0020,12,24.144052505493164,False
20,3,79.03406524658203,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,128.47903442382812,True,MLDG,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,5c4fb7515d0f17a57f630e7403785c8dc6b453a8e332f809c7b054c3046bf49b,4289b88e365212aa0b70dcdbe7205b64ce62d5db5dbeb2661f77f3771ca9f55a,u003,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,b208a1762c6a8048ac244f63dd7ca30c2e2dec327a4f2fbddabfa2a1209a5907,861a6749b69192ae89117a025a3d859b34cd9f996e024c8aea9b1c7d66d5c954,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,True,b208a1762c6a8048ac244f63dd7ca30c2e2dec327a4f2fbddabfa2a1209a5907,861a6749b69192ae89117a025a3d859b34cd9f996e024c8aea9b1c7d66d5c954,12,82.3894271850586,False
1,4,0.0,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,0.0,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
5,4,0.0,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,0.0,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
20,4,0.0,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,0.0,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
1,-1,1.2547658681869507,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,31.00765037536621,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,22.691028594970703,False
5,-1,10.912285804748535,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,249.33578491210938,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,188.49266052246094,False
20,-1,27.768159866333008,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,205.71705627441406,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,153.50318908691406,False
1,-1,0.2762337028980255,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,0.5947487950325012,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.43292444944381714,False
5,-1,1.1442400217056274,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,3.29050612449646,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,1.850260853767395,False
20,-1,3.37787127494812,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,6.310701847076416,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,3.8552229404449463,False
1,-1,0.88725346326828,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,21.92572021484375,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,16.044981002807617,False
5,-1,7.716150760650635,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,176.30703735351562,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,133.28443908691406,False
20,-1,19.635055541992188,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,145.46392822265625,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,108.54314422607422,False
1,-1,0.88725346326828,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,21.92572021484375,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,16.044981002807617,False
5,-1,7.716150760650635,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,176.30703735351562,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,133.28443908691406,False
20,-1,19.635055541992188,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,145.46392822265625,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,108.54314422607422,False
1,-1,1.4099804162979126,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,4.635269641876221,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,2.339545965194702,False
5,-1,13.878162384033203,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,38.727684020996094,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,17.072423934936523,False
20,-1,55.885520935058594,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,90.84839630126953,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,58.258121490478516,False
1,-1,1.4099804162979126,79d40950d0fdd2c0e2415b750e3485e6547a0d8dd497ba43f83d6dcc64a3df4b,d94d7d9f23691483e0b8fdd8f97b8fb83b8a37d8ca039b46f1b1dd80f3dfd794,17a20b0adff02ff0b871b60e5fa9cc2a97c563eb18bc9021e76bc4797c6aedfa,4.635269641876221,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,2.339545965194702,False
5,-1,13.878162384033203,361870bd0e46ce40efb39efce6105509a5c93c8c24dc7c9ee41a98a70bb97d63,2881cc9b074c5dad75560878e7c28ac4fe575a013f4b61e2e4861ef60aa82bc8,3a8da2e6ba43ea6e435bb282d4104d467626761431deb5391195be0dcf73113a,38.727684020996094,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,17.072423934936523,False
20,-1,55.885520935058594,149d12d047b5ac8bb14101175c42136736a297117dde6873b63341b8d62f25e9,90ca58de80efb526ed111c93db131722346efa94ce7e53be82f20c1378fb4eba,4d1008ce6ca179436d4c4dc64182dd1bc25082fc048993d37b0bd9b9cad7710f,90.84839630126953,True,MLDG,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,58.258121490478516,False
1,0,1.709395170211792,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,83e8f2f071c705adb690da358aaec4f95ca72917c9790bc8680c8a6ad23607c3,42a79ba2dc713111723b06bf60d64cd361f64937a3548d5b1d18788ad6375348,20.59394645690918,True,WEIGHT_NUCLEAR,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,bf6760864bba4002e07f083f46b6e2069901bf15c915c819cecf9ea53e2efc8d,656fcc68941b637f6f6587bfb96e76163a4b9f470724c27cf2e7834b0675a6f7,u000,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,da0fc85f91fd676cc3970a7d68da040fdd38860478dc9176b282c7e575c00210,b3af0c4ba255d3d4015d4ec6fee861f8ed0dd7a7cad1762442556ed3c297a30e,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,True,da0fc85f91fd676cc3970a7d68da040fdd38860478dc9176b282c7e575c00210,b3af0c4ba255d3d4015d4ec6fee861f8ed0dd7a7cad1762442556ed3c297a30e,12,14.324162483215332,False
5,0,10.658903121948242,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,588ede34482148254b9954b8601cb03921336b272fe1520a1f2ab89e983c84f9,5b76d99dba5720c47638a6eddbdcf7c40b9f9ebb32a31d0eee5e56cee67f1706,164.87147521972656,True,WEIGHT_NUCLEAR,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,ed03f7e2ff5385defe51e9dadd913177bdbe83e1464f7a03b8d582243711ea7b,5cf0b725307c599a2c4a29a3e13dcbe4fc0b56dd36a04d29bcf823c442ef0626,u000,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,418b0689d1fcd8c48415065fce456916ab99979db12416588b9f0e532e60e8c0,dfdf54ecef4fb568fb221bebf2229351075c3c70e546935402fa35cbc90a1b96,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,True,418b0689d1fcd8c48415065fce456916ab99979db12416588b9f0e532e60e8c0,dfdf54ecef4fb568fb221bebf2229351075c3c70e546935402fa35cbc90a1b96,12,115.7258071899414,False
20,0,14.52679443359375,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,8b4619fb20650ae3197f3ec1b257a5ce16e38bf6f5ad2e52b09e63e7d87ead55,8a8a08b6cd081957e98194c84ad2e5047de3482671ddd8079d84bee7e45cfeae,144.4232940673828,True,WEIGHT_NUCLEAR,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,a560d0e6cfda0ffd0d1c6d3ac4a3dff0fc5f939cc640ec63d8842727ac044c87,aaf948dad4cf1f1f654315c094a9c64539bd144b4c07f2581798a42dc8ea5aa5,u000,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,12265bb5d5aad5acdd9a93d546f38eb1e262f76e816e07ba77af7fc2775b25f9,00fe65a9141fe60e4e07409c115956d5f52b2d276bedfc5411aa6af0364bad68,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,True,12265bb5d5aad5acdd9a93d546f38eb1e262f76e816e07ba77af7fc2775b25f9,00fe65a9141fe60e4e07409c115956d5f52b2d276bedfc5411aa6af0364bad68,12,104.41199493408203,False
1,1,1.520310640335083,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,83e8f2f071c705adb690da358aaec4f95ca72917c9790bc8680c8a6ad23607c3,42a79ba2dc713111723b06bf60d64cd361f64937a3548d5b1d18788ad6375348,20.844446182250977,True,WEIGHT_NUCLEAR,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,25b5087f1e8d6b34792a23a70b9217f59a79f33cb854ae6d55de2a204cb0dda4,37211db90e98499755c6795b24394f07b7a132ec4a64b30a2ea271c165e7b5b9,u001,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,322ec4c161d83d4923d6a7a33a68e6dc20a0574348ddad0ad43bd2ea8ed80a1a,a7943f7f727544361e34368c582ca7d37fbdaf560394bde33190e97e10d1ed4c,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,True,322ec4c161d83d4923d6a7a33a68e6dc20a0574348ddad0ad43bd2ea8ed80a1a,a7943f7f727544361e34368c582ca7d37fbdaf560394bde33190e97e10d1ed4c,12,14.502997398376465,False
5,1,9.749305725097656,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,588ede34482148254b9954b8601cb03921336b272fe1520a1f2ab89e983c84f9,5b76d99dba5720c47638a6eddbdcf7c40b9f9ebb32a31d0eee5e56cee67f1706,165.22361755371094,True,WEIGHT_NUCLEAR,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,6103926ce760c1f84cbeb61e4dea8287987edc1740a9c0eec40c4e69c914ba21,07b871b226434a067490061e0cf0d5c320f538f3ead53c07cb4d47ff7d7c11c7,u001,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,3fa65477c6c6aafe2096a01a6a2b7bdb7c40d374b2b3037d75362f5bfb482ac1,3e14b13a78c94042a301be9ab49d56a86947bc50bcffb2970ab0065fd12bf1db,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,True,3fa65477c6c6aafe2096a01a6a2b7bdb7c40d374b2b3037d75362f5bfb482ac1,3e14b13a78c94042a301be9ab49d56a86947bc50bcffb2970ab0065fd12bf1db,12,115.87905883789062,False
20,1,14.760318756103516,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,8b4619fb20650ae3197f3ec1b257a5ce16e38bf6f5ad2e52b09e63e7d87ead55,8a8a08b6cd081957e98194c84ad2e5047de3482671ddd8079d84bee7e45cfeae,143.8302764892578,True,WEIGHT_NUCLEAR,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,c007768203b40fce15226ca37fd9c9764e5801f5fa7b076451eebd47a53811a4,4adcc90e3d566c38ed9f3d058ee059dcead45e8ffb01f7dc4bfeffcb37780189,u001,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,a8dd0b6b64cfdd084e10b30645040d2f47ce58e90b19d994cc8b644e0e3d6010,1de2fe1d4a2eccff7858488ad9105defbb07580f0a88722f0f29d56d79547a36,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,True,a8dd0b6b64cfdd084e10b30645040d2f47ce58e90b19d994cc8b644e0e3d6010,1de2fe1d4a2eccff7858488ad9105defbb07580f0a88722f0f29d56d79547a36,12,105.07005310058594,False
1,2,0.0,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,83e8f2f071c705adb690da358aaec4f95ca72917c9790bc8680c8a6ad23607c3,42a79ba2dc713111723b06bf60d64cd361f64937a3548d5b1d18788ad6375348,0.0,True,WEIGHT_NUCLEAR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
5,2,0.0,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,588ede34482148254b9954b8601cb03921336b272fe1520a1f2ab89e983c84f9,5b76d99dba5720c47638a6eddbdcf7c40b9f9ebb32a31d0eee5e56cee67f1706,0.0,True,WEIGHT_NUCLEAR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
20,2,0.0,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,8b4619fb20650ae3197f3ec1b257a5ce16e38bf6f5ad2e52b09e63e7d87ead55,8a8a08b6cd081957e98194c84ad2e5047de3482671ddd8079d84bee7e45cfeae,0.0,True,WEIGHT_NUCLEAR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
1,3,1.5677677392959595,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,83e8f2f071c705adb690da358aaec4f95ca72917c9790bc8680c8a6ad23607c3,42a79ba2dc713111723b06bf60d64cd361f64937a3548d5b1d18788ad6375348,6.395577907562256,True,WEIGHT_NUCLEAR,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,3e1af37ee9b4016fbc9bb35e0a68bd4ddbae232f2d58dcad4e2d4ff006488e99,4b8d5bea3e5d74d35d5629c644e7c83591f29436db5cb175c1c00f6fbf5d1e87,u003,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,b5aa0ab57c5f8bd2e9b5aa4ab7e732eedb5e21889fc0f466c496678340f7d9e7,4bbd5e39afc818d534b9402376d4670c9068d4b00efd02b9123f8ce03a548fa8,9cc5f90182dc278b78eda0756a96d1b732533ff1945b87b3a3c00a326a2cdfbc,True,b5aa0ab57c5f8bd2e9b5aa4ab7e732eedb5e21889fc0f466c496678340f7d9e7,4bbd5e39afc818d534b9402376d4670c9068d4b00efd02b9123f8ce03a548fa8,12,3.304379463195801,False
