seed,source_design,method,lambda,step,direction,fd_norm,ift_norm,cosine,relative_error,valid
1,mechanism_defined_hidden,IRMV1,0.01,0.001,rho_source_2,1.6308809097343353,1.630874919206985,0.9999999999990605,3.920629827458386e-06,True
1,mechanism_defined_hidden,IRMV1,0.01,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,IRMV1,0.01,0.0005,rho_source_1,1.5303793771148089,1.5303779044153631,0.9999999999999274,1.0352135483823169e-06,True
1,mechanism_defined_hidden,IRMV1,0.01,0.0005,rho_source_2,1.6308764168320948,1.630874919206985,0.9999999999999413,9.801562052399267e-07,True
1,mechanism_defined_hidden,IRMV1,0.01,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,IRMV1,0.01,0.00025,rho_source_1,1.530378272592426,1.5303779044153631,0.9999999999999954,2.588056955984494e-07,True
1,mechanism_defined_hidden,IRMV1,0.01,0.00025,rho_source_2,1.6308752936090238,1.630874919206985,0.9999999999999961,2.450375510464817e-07,True
1,mechanism_defined_hidden,IRMV1,0.01,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,IRMV1,0.1,0.001,rho_source_1,1.1149395806039042,1.1149379144608165,0.9999999999945975,3.6108311352867725e-06,True
1,mechanism_defined_hidden,IRMV1,0.1,0.001,rho_source_2,2.055921136309892,2.055924372647484,0.9999999999977035,2.659120196148981e-06,True
1,mechanism_defined_hidden,IRMV1,0.1,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,IRMV1,0.1,0.0005,rho_source_1,1.114938330990744,1.1149379144608165,0.9999999999996624,9.026987049977534e-07,True
1,mechanism_defined_hidden,IRMV1,0.1,0.0005,rho_source_2,2.0559235635414685,2.055924372647484,0.9999999999998562,6.647859641936545e-07,True
1,mechanism_defined_hidden,IRMV1,0.1,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,IRMV1,0.1,0.00025,rho_source_1,1.1149380186042745,1.1149379144608165,0.9999999999999789,2.2568168466046845e-07,True
1,mechanism_defined_hidden,IRMV1,0.1,0.00025,rho_source_2,2.0559241703737086,2.055924372647484,0.999999999999991,1.6619490742460856e-07,True
1,mechanism_defined_hidden,IRMV1,0.1,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.001,0.001,rho_source_1,1.5851272430642906,1.5851207751260696,0.9999999999987492,4.3762432284463044e-06,True
1,mechanism_defined_hidden,VREX,0.001,0.001,rho_source_2,1.5859095005063368,1.5859030018156168,0.9999999999987423,4.394039572758837e-06,True
1,mechanism_defined_hidden,VREX,0.001,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.001,0.0005,rho_source_1,1.5851223921019142,1.5851207751260696,0.9999999999999218,1.09405854981321e-06,True
1,mechanism_defined_hidden,VREX,0.001,0.0005,rho_source_2,1.5859046264792949,1.5859030018156168,0.9999999999999214,1.098507771684644e-06,True
1,mechanism_defined_hidden,VREX,0.001,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.001,0.00025,rho_source_1,1.5851211793793305,1.5851207751260696,0.9999999999999954,2.73521221670229e-07,True
1,mechanism_defined_hidden,VREX,0.001,0.00025,rho_source_2,1.5859034079798426,1.5859030018156168,0.9999999999999952,2.746269558685494e-07,True
1,mechanism_defined_hidden,VREX,0.001,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.01,0.001,rho_source_1,1.5802293920937125,1.5802232277133315,0.9999999999988097,4.194963671014649e-06,True
1,mechanism_defined_hidden,VREX,0.01,0.001,rho_source_2,1.588041608626361,1.5880351389347882,0.9999999999987411,4.37212748242641e-06,True
1,mechanism_defined_hidden,VREX,0.01,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.01,0.0005,rho_source_1,1.5802247688014448,1.5802232277133315,0.9999999999999255,1.048739503522358e-06,True
1,mechanism_defined_hidden,VREX,0.01,0.0005,rho_source_2,1.5880367563494142,1.5880351389347882,0.9999999999999215,1.0930301657396044e-06,True
1,mechanism_defined_hidden,VREX,0.01,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.01,0.00025,rho_source_1,1.5802236129955756,1.5802232277133315,0.9999999999999953,2.6219188803268453e-07,True
1,mechanism_defined_hidden,VREX,0.01,0.00025,rho_source_2,1.5880355432825182,1.5880351389347882,0.9999999999999952,2.732547927747441e-07,True
1,mechanism_defined_hidden,VREX,0.01,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.1,0.001,rho_source_1,1.5319339530830245,1.5319306069523675,0.9999999999993217,2.475411349432729e-06,True
1,mechanism_defined_hidden,VREX,0.1,0.001,rho_source_2,1.6090353862508557,1.6090291995855202,0.9999999999987272,4.162790444642758e-06,True
1,mechanism_defined_hidden,VREX,0.1,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.1,0.0005,rho_source_1,1.5319314434833546,1.5319306069523675,0.9999999999999578,6.188528923509679e-07,True
1,mechanism_defined_hidden,VREX,0.1,0.0005,rho_source_2,1.6090307462484243,1.6090291995855202,0.9999999999999206,1.0406987031180022e-06,True
1,mechanism_defined_hidden,VREX,0.1,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_hidden,VREX,0.1,0.00025,rho_source_1,1.5319308160931022,1.5319306069523675,0.9999999999999973,1.5471909887655327e-07,True
1,mechanism_defined_hidden,VREX,0.1,0.00025,rho_source_2,1.609029586246809,1.6090291995855202,0.9999999999999949,2.6017315471853385e-07,True
1,mechanism_defined_hidden,VREX,0.1,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,mechanism_defined_exposed,ERM,0.0,0.001,rho_source_1,1.585672226666245,1.5856657247451338,0.9999999999987421,4.396485687307203e-06,True
1,mechanism_defined_exposed,ERM,0.0,0.001,rho_source_2,1.5856722266657262,1.5856657247444985,0.9999999999987421,4.396485763747284e-06,True
1,mechanism_defined_exposed,ERM,0.0,0.001,rho_hidden,3.171383465645258,3.1713314494896356,0.9999999999798747,1.7585977233281518e-05,True
1,mechanism_defined_exposed,ERM,0.0,0.0005,rho_source_1,1.5856673502172176,1.5856657247451338,0.9999999999999216,1.0991195492950024e-06,True
1,mechanism_defined_exposed,ERM,0.0,0.0005,rho_source_2,1.5856673502175145,1.5856657247444985,0.9999999999999214,1.0991204791889231e-06,True
1,mechanism_defined_exposed,ERM,0.0,0.0005,rho_hidden,3.171344453329725,3.1713314494896356,0.9999999999987422,4.396485102122117e-06,True
1,mechanism_defined_exposed,ERM,0.0,0.00025,rho_source_1,1.5856661311199947,1.5856657247451338,0.9999999999999949,2.7478490024396875e-07,True
1,mechanism_defined_exposed,ERM,0.0,0.00025,rho_source_2,1.585666131108744,1.5856657247444985,0.9999999999999952,2.747788401568646e-07,True
1,mechanism_defined_exposed,ERM,0.0,0.00025,rho_hidden,3.1713347004416543,3.1713314494896356,0.9999999999999214,1.099122800253313e-06,True
1,mechanism_defined_exposed,L2,0.001,0.001,rho_source_1,1.6291733675020577,1.6291672001025133,0.9999999999992467,3.9795731097606285e-06,True
1,mechanism_defined_exposed,L2,0.001,0.001,rho_source_2,1.629173367501386,1.6291672001018709,0.9999999999992469,3.979573083397902e-06,True
1,mechanism_defined_exposed,L2,0.001,0.001,rho_hidden,3.2583837400468956,3.258334400204387,0.9999999999879501,1.5918311286887972e-05,True
1,mechanism_defined_exposed,L2,0.001,0.0005,rho_source_1,1.6291687419449163,1.6291672001025133,0.999999999999953,9.948915198364366e-07,True
1,mechanism_defined_exposed,L2,0.001,0.0005,rho_source_2,1.6291687419432754,1.6291672001018709,0.999999999999953,9.94891023684973e-07,True
1,mechanism_defined_exposed,L2,0.001,0.0005,rho_hidden,3.25834673499783,3.258334400204387,0.9999999999992467,3.979571499323014e-06,True
1,mechanism_defined_exposed,L2,0.001,0.00025,rho_source_1,1.6291675855730043,1.6291672001025133,0.9999999999999971,2.487294634578836e-07,True
1,mechanism_defined_exposed,L2,0.001,0.00025,rho_source_2,1.6291675855579206,1.6291672001018709,0.9999999999999971,2.487213215290836e-07,True
1,mechanism_defined_exposed,L2,0.001,0.00025,rho_hidden,3.2583374838939005,3.258334400204387,0.999999999999953,9.948936844470656e-07,True
1,mechanism_defined_exposed,L2,0.01,0.001,rho_source_1,1.7909253291995808,1.7909208125644658,0.9999999999998835,2.5676146700424675e-06,True
1,mechanism_defined_exposed,L2,0.01,0.001,rho_source_2,1.7909253291988447,1.7909208125638718,0.9999999999998835,2.567614534824782e-06,True
1,mechanism_defined_exposed,L2,0.01,0.001,rho_hidden,3.581877758503308,3.5818416251283387,0.9999999999981409,1.0270463153451426e-05,True
1,mechanism_defined_exposed,L2,0.01,0.0005,rho_source_1,1.7909219417190632,1.7909208125644658,0.9999999999999929,6.419027883768494e-07,True
1,mechanism_defined_exposed,L2,0.01,0.0005,rho_source_2,1.790921941719743,1.7909208125638718,0.9999999999999927,6.419034585688286e-07,True
1,mechanism_defined_exposed,L2,0.01,0.0005,rho_hidden,3.5818506583954592,3.5818416251283387,0.9999999999998836,2.567614008279205e-06,True
1,mechanism_defined_exposed,L2,0.01,0.00025,rho_source_1,1.7909210948607321,1.7909208125644658,0.9999999999999998,1.604802744833486e-07,True
1,mechanism_defined_exposed,L2,0.01,0.00025,rho_source_2,1.7909210948477787,1.7909208125638718,0.9999999999999994,1.6047398853613903e-07,True
1,mechanism_defined_exposed,L2,0.01,0.00025,rho_hidden,3.58184388344236,3.5818416251283387,0.9999999999999929,6.419045447764224e-07,True
1,mechanism_defined_exposed,L2,0.1,0.001,rho_source_1,1.9003188709271785,1.9003168192308697,0.9999999999999919,1.087145086420605e-06,True
1,mechanism_defined_exposed,L2,0.1,0.001,rho_source_2,1.9003188709254148,1.90031681923007,0.9999999999999918,1.087144582078449e-06,True
1,mechanism_defined_exposed,L2,0.1,0.001,rho_hidden,3.800650052086127,3.800633638460936,0.9999999999998704,4.348580651198336e-06,True
1,mechanism_defined_exposed,L2,0.1,0.0005,rho_source_1,1.9003173321522453,1.9003168192308697,0.9999999999999996,2.7178530642028313e-07,True
1,mechanism_defined_exposed,L2,0.1,0.0005,rho_source_2,1.9003173321527886,1.90031681923007,0.9999999999999993,2.717860014783077e-07,True
1,mechanism_defined_exposed,L2,0.1,0.0005,rho_hidden,3.8006377418498487,3.800633638460936,0.9999999999999917,1.0871442909155362e-06,True
1,mechanism_defined_exposed,L2,0.1,0.00025,rho_source_1,1.9003169474642179,1.9003168192308697,1.0000000000000002,6.794796517121944e-08,True
1,mechanism_defined_exposed,L2,0.1,0.00025,rho_source_2,1.9003169474536221,1.90031681923007,0.9999999999999998,6.79434371526223e-08,True
1,mechanism_defined_exposed,L2,0.1,0.00025,rho_hidden,3.800634664306041,3.800633638460936,0.9999999999999993,2.7178617366986564e-07,True
1,mechanism_defined_exposed,IRMV1,0.001,0.001,rho_source_1,1.5803303080520539,1.580323863314006,0.9999999999987507,4.373713103977446e-06,True
1,mechanism_defined_exposed,IRMV1,0.001,0.001,rho_source_2,1.5899578803200225,1.5899514228223763,0.9999999999987764,4.3522379010287735e-06,True
1,mechanism_defined_exposed,IRMV1,0.001,0.001,rho_hidden,3.1703098024977074,3.170257762416188,0.9999999999798245,1.760103889124112e-05,True
1,mechanism_defined_exposed,IRMV1,0.001,0.0005,rho_source_1,1.5803254744895054,1.580323863314006,0.999999999999922,1.0934258136335314e-06,True
1,mechanism_defined_exposed,IRMV1,0.001,0.0005,rho_source_2,1.5899530371888653,1.5899514228223763,0.9999999999999236,1.088057949050348e-06,True
1,mechanism_defined_exposed,IRMV1,0.001,0.0005,rho_hidden,3.1702707722373393,3.170257762416188,0.9999999999987389,4.4002504435293515e-06,True
1,mechanism_defined_exposed,IRMV1,0.001,0.00025,rho_source_1,1.5803242661161356,1.580323863314006,0.9999999999999952,2.7336244121668386e-07,True
1,mechanism_defined_exposed,IRMV1,0.001,0.00025,rho_source_2,1.5899518264086123,1.5899514228223763,0.9999999999999951,2.720121497435837e-07,True
1,mechanism_defined_exposed,IRMV1,0.001,0.00025,rho_hidden,3.170261014858172,3.170257762416188,0.999999999999921,1.100062418385436e-06,True
1,mechanism_defined_exposed,IRMV1,0.01,0.001,rho_source_1,1.530383795258746,1.5303779044153631,0.9999999999988348,4.140873796070291e-06,True
1,mechanism_defined_exposed,IRMV1,0.01,0.001,rho_source_2,1.6308809097343353,1.630874919206985,0.9999999999990605,3.920629827458386e-06,True
1,mechanism_defined_exposed,IRMV1,0.01,0.001,rho_hidden,3.159875193986323,3.1598229511060465,0.9999999999793595,1.7737729428211825e-05,True
1,mechanism_defined_exposed,IRMV1,0.01,0.0005,rho_source_1,1.5303793771148089,1.5303779044153631,0.9999999999999274,1.0352135483823169e-06,True
1,mechanism_defined_exposed,IRMV1,0.01,0.0005,rho_source_2,1.6308764168320948,1.630874919206985,0.9999999999999413,9.801562052399267e-07,True
1,mechanism_defined_exposed,IRMV1,0.01,0.0005,rho_hidden,3.1598360116232382,3.1598229511060465,0.9999999999987099,4.4344224650899286e-06,True
1,mechanism_defined_exposed,IRMV1,0.01,0.00025,rho_source_1,1.530378272592426,1.5303779044153631,0.9999999999999954,2.588056955984494e-07,True
1,mechanism_defined_exposed,IRMV1,0.01,0.00025,rho_source_2,1.6308752936090238,1.630874919206985,0.9999999999999961,2.450375510464817e-07,True
1,mechanism_defined_exposed,IRMV1,0.01,0.00025,rho_hidden,3.1598262162254174,3.1598229511060465,0.9999999999999194,1.10860655627599e-06,True
1,mechanism_defined_exposed,IRMV1,0.1,0.001,rho_source_1,1.1149395806039042,1.1149379144608165,0.9999999999945975,3.6108311352867725e-06,True
1,mechanism_defined_exposed,IRMV1,0.1,0.001,rho_source_2,2.055921136309892,2.055924372647484,0.9999999999977035,2.659120196148981e-06,True
1,mechanism_defined_exposed,IRMV1,0.1,0.001,rho_hidden,3.0456946823661832,3.0456411747299037,0.9999999999744509,1.896686010745527e-05,True
1,mechanism_defined_exposed,IRMV1,0.1,0.0005,rho_source_1,1.114938330990744,1.1149379144608165,0.9999999999996624,9.026987049977534e-07,True
1,mechanism_defined_exposed,IRMV1,0.1,0.0005,rho_source_2,2.0559235635414685,2.055924372647484,0.9999999999998562,6.647859641936545e-07,True
1,mechanism_defined_exposed,IRMV1,0.1,0.0005,rho_hidden,3.045654551402902,3.0456411747299037,0.9999999999984033,4.7416986808531995e-06,True
1,mechanism_defined_exposed,IRMV1,0.1,0.00025,rho_source_1,1.1149380186042745,1.1149379144608165,0.9999999999999789,2.2568168466046845e-07,True
1,mechanism_defined_exposed,IRMV1,0.1,0.00025,rho_source_2,2.0559241703737086,2.055924372647484,0.999999999999991,1.6619490742460856e-07,True
1,mechanism_defined_exposed,IRMV1,0.1,0.00025,rho_hidden,3.0456445188876486,3.0456411747299037,0.9999999999999001,1.1854257763381159e-06,True
1,mechanism_defined_exposed,VREX,0.001,0.001,rho_source_1,1.5851272430642906,1.5851207751260696,0.9999999999987492,4.3762432284463044e-06,True
1,mechanism_defined_exposed,VREX,0.001,0.001,rho_source_2,1.5859095005063368,1.5859030018156168,0.9999999999987423,4.394039572758837e-06,True
1,mechanism_defined_exposed,VREX,0.001,0.001,rho_hidden,3.171075767240721,3.1710237769416816,0.9999999999798844,1.7579294244825773e-05,True
1,mechanism_defined_exposed,VREX,0.001,0.0005,rho_source_1,1.5851223921019142,1.5851207751260696,0.9999999999999218,1.09405854981321e-06,True
1,mechanism_defined_exposed,VREX,0.001,0.0005,rho_source_2,1.5859046264792949,1.5859030018156168,0.9999999999999214,1.098507771684644e-06,True
1,mechanism_defined_exposed,VREX,0.001,0.0005,rho_hidden,3.1710367743191816,3.1710237769416816,0.9999999999987428,4.394814802373087e-06,True
1,mechanism_defined_exposed,VREX,0.001,0.00025,rho_source_1,1.5851211793793305,1.5851207751260696,0.9999999999999954,2.73521221670229e-07,True
1,mechanism_defined_exposed,VREX,0.001,0.00025,rho_source_2,1.5859034079798426,1.5859030018156168,0.9999999999999952,2.746269558685494e-07,True
1,mechanism_defined_exposed,VREX,0.001,0.00025,rho_hidden,3.1710270262764064,3.1710237769416816,0.9999999999999214,1.0987046606557646e-06,True
1,mechanism_defined_exposed,VREX,0.01,0.001,rho_source_1,1.5802293920937125,1.5802232277133315,0.9999999999988097,4.194963671014649e-06,True
1,mechanism_defined_exposed,VREX,0.01,0.001,rho_source_2,1.588041608626361,1.5880351389347882,0.9999999999987411,4.37212748242641e-06,True
1,mechanism_defined_exposed,VREX,0.01,0.001,rho_hidden,3.1683101249715304,3.1682583666481188,0.9999999999799734,1.751930445332792e-05,True
1,mechanism_defined_exposed,VREX,0.01,0.0005,rho_source_1,1.5802247688014448,1.5802232277133315,0.9999999999999255,1.048739503522358e-06,True
1,mechanism_defined_exposed,VREX,0.01,0.0005,rho_source_2,1.5880367563494142,1.5880351389347882,0.9999999999999215,1.0930301657396044e-06,True
1,mechanism_defined_exposed,VREX,0.01,0.0005,rho_hidden,3.168271306034596,3.1682583666481188,0.9999999999987483,4.3798178662359785e-06,True
1,mechanism_defined_exposed,VREX,0.01,0.00025,rho_source_1,1.5802236129955756,1.5802232277133315,0.9999999999999953,2.6219188803268453e-07,True
1,mechanism_defined_exposed,VREX,0.01,0.00025,rho_source_2,1.5880355432825182,1.5880351389347882,0.9999999999999952,2.732547927747441e-07,True
1,mechanism_defined_exposed,VREX,0.01,0.00025,rho_hidden,3.1682616014836245,3.1682583666481188,0.999999999999922,1.094954950502414e-06,True
1,mechanism_defined_exposed,VREX,0.1,0.001,rho_source_1,1.5319339530830245,1.5319306069523675,0.9999999999993217,2.475411349432729e-06,True
1,mechanism_defined_exposed,VREX,0.1,0.001,rho_source_2,1.6090353862508557,1.6090291995855202,0.9999999999987272,4.162790444642758e-06,True
1,mechanism_defined_exposed,VREX,0.1,0.001,rho_hidden,3.141009315725043,3.1409598065378863,0.9999999999808332,1.693456749118812e-05,True
1,mechanism_defined_exposed,VREX,0.1,0.0005,rho_source_1,1.5319314434833546,1.5319306069523675,0.9999999999999578,6.188528923509679e-07,True
1,mechanism_defined_exposed,VREX,0.1,0.0005,rho_source_2,1.6090307462484243,1.6090291995855202,0.9999999999999206,1.0406987031180022e-06,True
1,mechanism_defined_exposed,VREX,0.1,0.0005,rho_hidden,3.1409721836587345,3.1409598065378863,0.999999999998802,4.233635479946928e-06,True
1,mechanism_defined_exposed,VREX,0.1,0.00025,rho_source_1,1.5319308160931022,1.5319306069523675,0.9999999999999973,1.5471909887655327e-07,True
1,mechanism_defined_exposed,VREX,0.1,0.00025,rho_source_2,1.609029586246809,1.6090291995855202,0.9999999999999949,2.6017315471853385e-07,True
1,mechanism_defined_exposed,VREX,0.1,0.00025,rho_hidden,3.140962900807345,3.1409598065378863,0.9999999999999251,1.0584092629072147e-06,True
1,irrelevant_source_diversity,ERM,0.0,0.001,rho_source_1,1.585672226666245,1.585665724745134,0.9999999999987421,4.396485687245128e-06,True
1,irrelevant_source_diversity,ERM,0.0,0.001,rho_source_2,1.5856722266657262,1.5856657247444983,0.9999999999987421,4.3964857638470205e-06,True
1,irrelevant_source_diversity,ERM,0.0,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,ERM,0.0,0.001,brightness_nuisance,3.345448462199297,3.3454455095026563,1.0000000000000002,8.826847051178485e-07,True
1,irrelevant_source_diversity,ERM,0.0,0.0005,rho_source_1,1.5856673502172176,1.585665724745134,0.9999999999999214,1.0991195492329278e-06,True
1,irrelevant_source_diversity,ERM,0.0,0.0005,rho_source_2,1.5856673502175145,1.5856657247444983,0.9999999999999214,1.0991204792886613e-06,True
1,irrelevant_source_diversity,ERM,0.0,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,ERM,0.0,0.0005,brightness_nuisance,3.3453471425250414,3.3454455095026563,0.9999999999822561,3.000151083039275e-05,True
1,irrelevant_source_diversity,ERM,0.0,0.00025,rho_source_1,1.5856661311199947,1.585665724745134,0.9999999999999949,2.747849001818972e-07,True
1,irrelevant_source_diversity,ERM,0.0,0.00025,rho_source_2,1.585666131108744,1.5856657247444983,0.9999999999999952,2.747788402566086e-07,True
1,irrelevant_source_diversity,ERM,0.0,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,ERM,0.0,0.00025,brightness_nuisance,3.3451536871632066,3.3454455095026563,0.9999999998824812,8.857433665214973e-05,True
1,irrelevant_source_diversity,L2,0.001,0.001,rho_source_1,1.6291733675020577,1.6291672001025135,0.9999999999992469,3.979573109541059e-06,True
1,irrelevant_source_diversity,L2,0.001,0.001,rho_source_2,1.629173367501386,1.6291672001018709,0.999999999999247,3.979573083301857e-06,True
1,irrelevant_source_diversity,L2,0.001,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.001,0.001,brightness_nuisance,3.2127945855675315,3.2127919214952154,0.9999999999999819,8.505646945608126e-07,True
1,irrelevant_source_diversity,L2,0.001,0.0005,rho_source_1,1.6291687419449163,1.6291672001025135,0.9999999999999531,9.948915196168666e-07,True
1,irrelevant_source_diversity,L2,0.001,0.0005,rho_source_2,1.6291687419432754,1.6291672001018709,0.9999999999999531,9.948910235889286e-07,True
1,irrelevant_source_diversity,L2,0.001,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.001,0.0005,brightness_nuisance,3.212697386194891,3.2127919214952154,0.9999999999853041,2.992080346188424e-05,True
1,irrelevant_source_diversity,L2,0.001,0.00025,rho_source_1,1.6291675855730043,1.6291672001025135,0.999999999999997,2.4872946323831403e-07,True
1,irrelevant_source_diversity,L2,0.001,0.00025,rho_source_2,1.6291675855579206,1.6291672001018709,0.9999999999999971,2.487213214330461e-07,True
1,irrelevant_source_diversity,L2,0.001,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.001,0.00025,brightness_nuisance,3.212511633889173,3.2127919214952154,0.9999999999074752,8.830293748922756e-05,True
1,irrelevant_source_diversity,L2,0.01,0.001,rho_source_1,1.7909253291995808,1.7909208125644656,0.9999999999998836,2.5676146701489823e-06,True
1,irrelevant_source_diversity,L2,0.01,0.001,rho_source_2,1.7909253291988447,1.7909208125638716,0.9999999999998834,2.56761453494006e-06,True
1,irrelevant_source_diversity,L2,0.01,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.01,0.001,brightness_nuisance,3.0373974519374434,3.0373948349424036,0.9999999999999756,8.89385075529693e-07,True
1,irrelevant_source_diversity,L2,0.01,0.0005,rho_source_1,1.7909219417190632,1.7909208125644656,0.9999999999999929,6.419027884833646e-07,True
1,irrelevant_source_diversity,L2,0.01,0.0005,rho_source_2,1.790921941719743,1.7909208125638716,0.9999999999999927,6.419034586841065e-07,True
1,irrelevant_source_diversity,L2,0.01,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.01,0.0005,brightness_nuisance,3.0373055096076107,3.0373948349424036,0.9999999999936681,2.962392695130224e-05,True
1,irrelevant_source_diversity,L2,0.01,0.00025,rho_source_1,1.7909210948607321,1.7909208125644656,0.9999999999999996,1.6048027458985909e-07,True
1,irrelevant_source_diversity,L2,0.01,0.00025,rho_source_2,1.7909210948477787,1.7909208125638716,0.9999999999999996,1.6047398865141232e-07,True
1,irrelevant_source_diversity,L2,0.01,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.01,0.00025,brightness_nuisance,3.0371283410999723,3.0373948349424036,0.9999999999647156,8.814657456585306e-05,True
1,irrelevant_source_diversity,L2,0.1,0.001,rho_source_1,1.9003188709271785,1.9003168192308697,0.9999999999999919,1.0871450864379387e-06,True
1,irrelevant_source_diversity,L2,0.1,0.001,rho_source_2,1.9003188709254148,1.9003168192300701,0.9999999999999919,1.087144581935458e-06,True
1,irrelevant_source_diversity,L2,0.1,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.1,0.001,brightness_nuisance,3.0665699758368676,3.066567332003001,0.9999999999999971,8.650399331368781e-07,True
1,irrelevant_source_diversity,L2,0.1,0.0005,rho_source_1,1.9003173321522453,1.9003168192308697,0.9999999999999996,2.7178530643761724e-07,True
1,irrelevant_source_diversity,L2,0.1,0.0005,rho_source_2,1.9003173321527886,1.9003168192300701,0.9999999999999993,2.7178600133531676e-07,True
1,irrelevant_source_diversity,L2,0.1,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.1,0.0005,brightness_nuisance,3.0664765558229923,3.066567332003001,0.9999999999984854,2.965389081880692e-05,True
1,irrelevant_source_diversity,L2,0.1,0.00025,rho_source_1,1.9003169474642179,1.9003168192308697,1.0000000000000002,6.794796518855385e-08,True
1,irrelevant_source_diversity,L2,0.1,0.00025,rho_source_2,1.9003169474536221,1.9003168192300701,0.9999999999999999,6.794343700963465e-08,True
1,irrelevant_source_diversity,L2,0.1,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,L2,0.1,0.00025,brightness_nuisance,3.06629326746962,3.066567332003001,0.9999999999861179,8.95349531616937e-05,True
1,irrelevant_source_diversity,IRMV1,0.001,0.001,rho_source_1,1.5803303080520539,1.5803238633140055,0.9999999999987504,4.373713104271145e-06,True
1,irrelevant_source_diversity,IRMV1,0.001,0.001,rho_source_2,1.5899578803200225,1.5899514228223763,0.9999999999987766,4.352237900970507e-06,True
1,irrelevant_source_diversity,IRMV1,0.001,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,IRMV1,0.001,0.001,brightness_nuisance,3.345354636231271,3.345351683614865,1.0000000000000002,8.826854571804016e-07,True
1,irrelevant_source_diversity,IRMV1,0.001,0.0005,rho_source_1,1.5803254744895054,1.5803238633140055,0.9999999999999217,1.0934258139272308e-06,True
1,irrelevant_source_diversity,IRMV1,0.001,0.0005,rho_source_2,1.5899530371888653,1.5899514228223763,0.9999999999999236,1.0880579489920816e-06,True
1,irrelevant_source_diversity,IRMV1,0.001,0.0005,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,IRMV1,0.001,0.0005,brightness_nuisance,3.3452533196672705,3.345351683614865,0.9999999999822557,3.0001458147675826e-05,True
1,irrelevant_source_diversity,IRMV1,0.001,0.00025,rho_source_1,1.5803242661161356,1.5803238633140055,0.9999999999999952,2.733624415103863e-07,True
1,irrelevant_source_diversity,IRMV1,0.001,0.00025,rho_source_2,1.5899518264086123,1.5899514228223763,0.9999999999999952,2.7201214968531845e-07,True
1,irrelevant_source_diversity,IRMV1,0.001,0.00025,rho_hidden,0.0,0.0,0.0,0.0,True
1,irrelevant_source_diversity,IRMV1,0.001,0.00025,brightness_nuisance,3.3450598765007737,3.345351683614865,0.999999999882456,8.857254739502048e-05,True
1,irrelevant_source_diversity,IRMV1,0.01,0.001,rho_source_1,1.530383795258746,1.5303779044153634,0.9999999999988352,4.1408737960178655e-06,True
1,irrelevant_source_diversity,IRMV1,0.01,0.001,rho_source_2,1.6308809097343353,1.630874919206985,0.9999999999990605,3.920629827335648e-06,True
1,irrelevant_source_diversity,IRMV1,0.01,0.001,rho_hidden,0.0,0.0,0.0,0.0,True
