E_operator_norm,PiO_operator_norm,R_operator_norm,adaptive_regret,audit_mode,coordinate_audit_passes,decomposition_residual,dim_world,full_minimax_condition,full_observation_recoverable_residual,information_floor,kernel_dimension,kind,lambda,method,seed,setting,slack_ratio,snapshot_passes,spectral_gap_min,static_tax_holds,static_tax_lower_bound,support_compatible,total_excess,total_regret,z0_norm,zero_observation_E_norm
3.454216039265732,1.0012312485057298,0.0,5.965804222960321,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,VREX,4,source_only_common_projection_irmv1,inf,True,-11.931608445920645,True,8.472886734763254e-12,False,5.965815583306403,5.965815583306403,4.1165244405355485e-06,0.0
3.45413639072011,1.001111917254768,0.0,5.965529102848475,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,VREX,4,source_only_common_projection_irmv1,inf,True,-11.931058205696955,True,8.471106938970806e-10,False,5.965642691351928,5.965642691351928,4.1160920638321016e-05,0.0
3.537081105074452,0.9966395197508862,0.0,6.255471371937353,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.0,L2,5,source_only_common_projection_irmv1,inf,True,-12.510942743874711,True,0.0,False,6.255471371937353,6.255471371937353,0.0,0.0
3.5343880392567795,0.9728930545569031,0.0,6.245949406020691,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,L2,5,source_only_common_projection_irmv1,inf,True,-12.491898812041375,True,0.0003036064384930732,False,6.255056016585864,6.255056016585864,0.02464168981596324,0.0
3.5365746340528084,0.95267313432854,0.0,6.2536800711128775,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,L2,5,source_only_common_projection_irmv1,inf,True,-12.507360142225753,True,0.0013805877388931116,False,6.287942209693657,6.287942209693657,0.05254688837396771,0.0
3.5242215385807296,0.9031300886586033,0.0,6.210068726498163,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,L2,5,source_only_common_projection_irmv1,inf,True,-12.420137452996329,True,0.004784814346435134,False,6.351688262690377,6.351688262690377,0.097824479006383,0.0
3.537073234939998,0.9966247498423356,0.0,6.255443534664451,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,IRMV1,5,source_only_common_projection_irmv1,inf,True,-12.510887069328911,True,8.151963282116948e-12,False,6.255452367855231,6.255452367855231,4.0378121011550175e-06,0.0
3.537003255293003,0.9964930298456053,0.0,6.255196013976651,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,IRMV1,5,source_only_common_projection_irmv1,inf,True,-12.510392027953305,True,8.124091310767072e-10,False,6.255283953416813,6.255283953416813,4.0309034497906474e-05,0.0
3.5363755189615618,0.9952830881800818,0.0,6.252975905555328,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,IRMV1,5,source_only_common_projection_irmv1,inf,True,-12.505951811110668,True,7.895667268681003e-08,False,6.253821158771106,6.253821158771106,0.0003973831216516626,0.0
3.5370725935072347,0.9966261463931884,0.0,6.255441265869997,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,VREX,5,source_only_common_projection_irmv1,inf,True,-12.510882531739993,True,8.199759957625006e-12,False,6.255452493960657,6.255452493960657,4.049632071589963e-06,0.0
3.5369961063765882,0.9965064003668375,0.0,6.2551707282615725,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,VREX,5,source_only_common_projection_irmv1,inf,True,-12.510341456523141,True,8.198036514566863e-10,False,6.255282994515923,6.255282994515923,4.049206469066961e-05,0.0
3.5362427678266664,0.9953695439007467,0.0,6.252506456503201,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,VREX,5,source_only_common_projection_irmv1,inf,True,-12.505012913006405,True,8.18083642554041e-08,False,6.253627663709561,6.253627663709561,0.00040449564708511785,0.0
3.5530884084293795,1.0004470992643224,0.0,6.31221861905761,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.0,L2,6,source_only_common_projection_irmv1,inf,True,-12.62443723811521,True,0.0,False,6.312218619057606,6.312218619057606,0.0,0.0
3.5530056658731417,0.9853782457680729,0.0,6.311924630863324,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,L2,6,source_only_common_projection_irmv1,inf,True,-12.623849261726638,True,0.0005919354766449416,False,6.326448305369227,6.326448305369227,0.034407425845155624,0.0
3.553245537730749,0.9564575135530239,0.0,6.312776925701739,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,L2,6,source_only_common_projection_irmv1,inf,True,-12.625553851403474,True,0.0023695097455918236,False,6.356889790082494,6.356889790082494,0.0688405366857613,0.0
3.534005858299397,0.8908831877052248,0.0,6.244598703247228,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,L2,6,source_only_common_projection_irmv1,inf,True,-12.489197406494462,True,0.005432285506567999,False,6.399610477108412,6.399610477108412,0.1042332529144898,0.0
3.553080288013527,1.0004316860441576,0.0,6.312189766535143,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,IRMV1,6,source_only_common_projection_irmv1,inf,True,-12.624379533070291,True,8.73989753728469e-12,False,6.312198663165087,6.312198663165087,4.180884484719637e-06,0.0
3.553008125705157,1.0002942357905578,0.0,6.311933370663437,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,IRMV1,6,source_only_common_projection_irmv1,inf,True,-12.623866741326875,True,8.712641952273348e-10,False,6.312021925862578,6.312021925862578,4.174360298841811e-05,0.0
