B_R_norm,C_O_operator_norm,C_operator_norm,E_norm,H_R_norm,K_operator_norm,PiO_norm,g_norm,information_floor,lambda,method,pi_operator_norm,pi_reconstruction_relative_error,rank_C_O,rank_K,reconstructed_pi_operator_norm,seed,setting,source_factorization_residual,total_B_relative_error,total_H_relative_error,total_regret
67.79536274089182,1.0165922528880462,53.36315285053171,8.996145956595557,21.54389397567277,0.0958948069409034,2.8370674142733985,0.03594196376648386,16.68049513761949,0.1,VREX,7750.551184702313,7.295060764198034e-11,1,24,7750.551184778679,3,mechanism_defined_hidden,9.46783277463572e-10,2.8419473800408598e-12,6.8498289519543046e-12,55.97783140624608
67.76179862170221,3.808368646998465e-12,2.2887833992611185e-11,11.236073768181162,21.543893975628073,1.0000000000096305,4.984703826546733,13.481337251841671,5.56016504587316,0.0,L2,7747.243768756135,9.540913557188113e-11,0,24,7747.243768922248,3,mechanism_defined_exposed,2.1434842651837325e-09,3.3863949061990746e-12,1.079663250387835e-11,67.68208672136193
58.52111834789381,3.704822229971013e-12,3.14018491736755e-11,11.279207290084225,21.543893975583856,1.0000000000101166,5.014497931042859,11.621912566679537,5.56016504587316,0.001,L2,4255.591826158451,1.1428567459060648e-10,0,24,4255.591826033411,3,mechanism_defined_exposed,4.8027074294267305e-09,3.3655708548739132e-12,8.772553179149206e-12,68.19262369997661
35.83895819249431,1.2816472077242123e-12,2.0014830212433604e-11,11.521854926864105,21.543893975581472,1.0000000000118903,5.229039032750228,7.032583947097147,5.56016504587316,0.01,L2,610.3639189099619,3.562396176303723e-11,0,24,610.3639189092358,3,mechanism_defined_exposed,4.978220670812144e-10,4.575878258991281e-12,8.727033624171174e-12,71.08932251443662
21.333689748378685,7.8704620198409e-13,2.3387854528976762e-11,11.612137552166555,21.543893975629505,1.0000000000087141,5.320588612491967,4.035474288261835,5.56016504587316,0.1,L2,42.01507754397584,1.4843957119808288e-11,0,24,42.015077543981306,3,mechanism_defined_exposed,2.3420724276572674e-10,9.2884702790086e-12,7.963349478371144e-12,72.58907346021601
67.76628873934662,428.49003105876,11896.97071711309,11.235344136736117,21.543893975623995,1065.9601096905867,4.9839727650047285,1.0164148782434466,5.56016504587316,0.001,IRMV1,7747.762918231106,9.114432373674231e-11,2,24,7747.762918181268,3,mechanism_defined_exposed,1.3728090249376004e-09,2.6100903487643263e-12,3.246618211997497e-11,67.67739167326494
67.81229232015562,425.89701761609075,11906.251743140276,11.232179117348387,21.543893975670834,1064.3992804771062,4.977465580924554,0.837707184766049,5.56016504587316,0.01,IRMV1,7753.910812354485,8.106875181227101e-11,2,24,7753.910812267263,3,mechanism_defined_exposed,1.5406979977522432e-09,3.926549264549662e-12,2.2064734139477194e-10,67.66735806548682
68.32817601725179,404.39320873100223,12037.443170870072,11.258988189187223,21.54389397563016,1054.966819734404,4.988659336784465,0.6597282785086458,5.56016504587316,0.1,IRMV1,7895.294289351827,1.6578989155539998e-10,2,24,7895.294289002907,3,mechanism_defined_exposed,1.0743726923787187e-08,4.693300714598312e-12,5.476211998469726e-10,67.8765658179554
67.76213820622287,1.0281628148779423,53.48063753738146,11.235685647938794,21.543893975677058,0.09673556208468476,4.983951619881209,0.03635104493609881,5.56016504587316,0.001,VREX,7747.265331930802,7.908100227547267e-11,1,24,7747.265331811314,3,mechanism_defined_exposed,3.3180349263925642e-09,3.077599759029195e-12,8.352958554910373e-12,67.67818812484238
67.76519083365397,1.027096343226012,53.469847016268496,11.232205385005502,21.543893975584645,0.09665820978038055,4.977204789353114,0.03631333947773822,5.56016504587316,0.01,VREX,7747.470019883229,8.93676447418177e-11,1,24,7747.470019823825,3,mechanism_defined_exposed,5.16157299141147e-09,2.591534505609791e-12,8.025206556882893e-12,67.6432090683626
67.79536274089182,1.0165922528880462,53.36315285053171,11.198633634611383,21.54389397567277,0.0958948069409034,4.911958319322082,0.03594196376648386,5.56016504587316,0.1,VREX,7750.551184702313,7.295060764198034e-11,1,24,7750.551184778679,3,mechanism_defined_exposed,1.458623708674436e-09,2.8419473800408598e-12,6.8498289519543046e-12,67.30381634305316
67.76179862170221,3.2386175322104898e-12,2.2887833992611185e-11,9.569783569499412,21.543893975628073,1.0000000000096305,4.317297376919813,13.481337251841671,0.0,0.0,L2,7747.243768756135,9.540913557188113e-11,0,24,7747.243768922248,3,irrelevant_source_diversity,3.3989937161116776e-09,3.3863949061990746e-12,1.079663250387835e-11,41.86471280830553
58.52111834789381,3.998897492149842e-12,3.14018491736755e-11,9.561651116260315,21.543893975583856,1.0000000000101166,4.25991174667521,11.621912566679537,0.0,0.001,L2,4255.591826158451,1.1428567459060648e-10,0,24,4255.591826033411,3,irrelevant_source_diversity,2.787086862461692e-09,3.3655708548739132e-12,8.772553179149206e-12,42.11892940527381
35.83895819249431,2.294837070556615e-12,2.0014830212433604e-11,9.646074005391739,21.543893975581472,1.0000000000118903,4.254519674318479,7.032583947097147,0.0,0.01,L2,610.3639189099619,3.562396176303723e-11,0,24,610.3639189092358,3,irrelevant_source_diversity,3.046485389811889e-10,4.575878258991281e-12,8.727033624171174e-12,43.62630077138711
21.333689748378685,3.498623810986031e-12,2.3387854528976762e-11,9.69984155474478,21.543893975629505,1.0000000000087141,4.310420899417162,4.035474288261835,0.0,0.1,L2,42.01507754397584,1.4843957119808288e-11,0,24,42.015077543981306,3,irrelevant_source_diversity,1.462562848059419e-10,9.2884702790086e-12,7.963349478371144e-12,45.36510248935744
67.76628873934662,656.1547381946783,11896.97071711309,9.569375976163759,21.543893975623995,1065.9601096905867,4.316921323744102,1.0164148782434466,0.0,0.001,IRMV1,7747.762918231106,9.114432373674231e-11,3,24,7747.762918181268,3,irrelevant_source_diversity,1.916733644643879e-09,2.6100903487643263e-12,3.246618211997497e-11,41.863247465891575
67.81229232015562,654.0181970806627,11906.251743140276,9.56816054831748,21.543893975670834,1064.3992804771062,4.314590830824181,0.837707184766049,0.0,0.01,IRMV1,7753.910812354485,8.106875181227101e-11,3,24,7753.910812267263,3,irrelevant_source_diversity,2.338590505308603e-09,3.926549264549662e-12,2.2064734139477194e-10,41.86631779816831
68.32817601725179,639.091048334418,12037.443170870072,9.616996089429554,21.54389397563016,1054.966819734404,4.3939625701325005,0.6597282785086458,0.0,0.1,IRMV1,7895.294289351827,1.6578989155539998e-10,3,24,7895.294289002907,3,irrelevant_source_diversity,1.2512220108835858e-08,4.693300714598312e-12,5.476211998469726e-10,42.10195659521084
67.76213820622287,1.0282236197807515,53.48063753738146,9.569619187066268,21.543893975677058,0.09673556208468476,4.3170038321715145,0.03635104493609881,0.0,0.001,VREX,7747.265331930802,7.908100227547267e-11,2,24,7747.265331811314,3,irrelevant_source_diversity,2.217146976055712e-09,3.077599759029195e-12,8.352958554910373e-12,41.86329901540567
67.76519083365397,1.027157358984001,53.469847016268496,9.56814826949429,21.543893975584645,0.09665820978038055,4.314378979139457,0.03631333947773822,0.0,0.01,VREX,7747.470019883229,8.93676447418177e-11,2,24,7747.470019823825,3,irrelevant_source_diversity,3.3475619116882008e-09,2.591534505609791e-12,8.025206556882893e-12,41.850616759250094
67.79536274089182,1.0166553653356916,53.36315285053171,9.554253053945779,21.54389397567277,0.0958948069409034,4.289762331364478,0.03594196376648386,0.0,0.1,VREX,7750.551184702313,7.295060764198034e-11,2,24,7750.551184778679,3,irrelevant_source_diversity,1.4471298120051312e-09,2.8419473800408598e-12,6.8498289519543046e-12,41.72780599291688
48.2397581083564,4.964686107977644e-13,9.614813431917818e-12,11.618012023361826,27.38115501033785,1.0000000000069384,3.6766961343421842,11.286851402192521,0.0,0.0,L2,3798.2370153550337,3.5494917800601445e-11,0,17,3798.2370153455527,4,declared_source_target_coupled_correlation,4.628348952077759e-10,2.7533580181261662e-12,4.512326878275902e-12,67.48910168749
42.98803476944261,5.283638417017906e-13,1.0749688212373145e-11,11.626780607456377,27.38115501038375,1.0000000000068785,3.6634124553117675,10.038733688787282,0.0,0.001,L2,2544.9707417421378,4.231003446956834e-11,0,17,2544.970741720369,4,declared_source_target_coupled_correlation,1.0441793111433061e-09,2.8150593415085043e-12,4.9016362641287885e-12,67.61375081043172
27.01455596868621,5.603133117664442e-13,9.007156365229844e-12,11.681095529276202,27.381155010374503,1.0000000000071485,3.649962934425086,6.217297707854953,0.0,0.01,L2,493.7088126403471,1.8968233131853247e-11,0,17,493.70881263844655,4,declared_source_target_coupled_correlation,4.6290464545934677e-10,6.448592996360787e-12,6.390647030091013e-12,68.36582487864894
17.575838811499427,3.579110967030278e-15,9.813077866773593e-13,11.661595665092328,27.381155010339956,1.000000000006556,3.548555674610258,3.9080409267168412,0.0,0.1,L2,40.297405965222616,8.1599021873625e-12,0,17,40.29740596523068,4,declared_source_target_coupled_correlation,1.932187988612999e-10,7.795963439326014e-12,4.857154834647067e-12,68.68105175109312
48.2439443688777,239.41636093422554,8968.513685271671,11.618039678836997,27.38115501033984,1229.5752827135766,3.6771290575470035,0.7040922058526096,0.0,0.001,IRMV1,3798.6807495031735,3.793337319559654e-11,2,17,3798.680749494792,4,declared_source_target_coupled_correlation,8.643401416885694e-10,3.5600589606054816e-12,4.102705648208094e-11,67.49179788187449
48.28511498779342,238.63608544090397,8980.764793422812,11.62017824743285,27.381155010339736,1228.3368821577355,3.6814143389336906,0.5252526907966022,0.0,0.01,IRMV1,3803.1840540704593,4.55024691610857e-11,2,17,3803.1840539519853,4,declared_source_target_coupled_correlation,9.047780854754059e-10,4.6219882458179065e-12,2.9881368788818584e-10,67.53259525782066
48.72919312103559,232.7783820979625,9128.285254891796,11.671149192134628,27.381155010384525,1222.5689557782737,3.7706375809239203,0.34990397025343256,0.0,0.1,IRMV1,3876.25428460877,1.500761836046682e-10,2,17,3876.2542849137562,4,declared_source_target_coupled_correlation,9.693701651561824e-09,4.296273672160423e-12,7.901902150416282e-10,68.1117378535415
48.23992064412038,2.5602020162711696,59.5464363934762,11.617665571717763,27.38115501042654,0.21444109964736108,3.675826310609337,0.09051681034769898,0.0,0.001,VREX,3798.209474784256,3.4535181164778606e-11,1,17,3798.2094747560063,4,declared_source_target_coupled_correlation,5.779530845936243e-10,3.192034253791385e-12,6.101721761531461e-12,67.48544333291537
48.24138066336372,2.556135466051768,59.5276202904849,11.61457573510967,27.381155010342813,0.21425628458708537,3.668073311488407,0.09037303609319854,0.0,0.01,VREX,3797.976063089058,4.5725816066448067e-11,1,17,3797.976063096891,4,declared_source_target_coupled_correlation,9.41414860864621e-10,2.990603522395114e-12,5.342012607497653e-12,67.45269031762903
48.25570975999752,2.5164062086632533,59.34287359006232,11.586317914037888,27.38115501042473,0.21244696795836981,3.5976792619255407,0.08896839470827807,0.0,0.1,VREX,3797.0344579999855,4.501245023312249e-11,1,17,3797.034458008355,4,declared_source_target_coupled_correlation,1.1122692827114726e-09,3.025370170761043e-12,6.359598250241528e-12,67.1413498027658
48.2397581083564,4.964686107977642e-13,9.614813431917818e-12,11.618012023361826,27.38115501033785,1.0000000000069384,3.6766961343421842,11.286851402192521,27.73240759671185,0.0,L2,3798.2370153550337,3.5494917800601445e-11,0,17,3798.2370153455527,4,mechanism_defined_hidden,4.628348952077759e-10,2.7533580181261662e-12,4.512326878275902e-12,93.24850927402565
42.98803476944261,5.283638417017907e-13,1.0749688212373145e-11,11.626780607456379,27.38115501038375,1.0000000000068785,3.6634124553117675,10.038733688787282,27.73240759671185,0.001,L2,2544.9707417421378,4.231003446956834e-11,0,17,2544.970741720369,4,mechanism_defined_hidden,1.0441793111433061e-09,2.8150593415085043e-12,4.9016362641287885e-12,93.40714103647544
27.01455596868621,5.603133117664442e-13,9.007156365229844e-12,11.681095529276202,27.381155010374503,1.0000000000071485,3.649962934425086,6.217297707854953,27.73240759671185,0.01,L2,493.7088126403471,1.8968233131853247e-11,0,17,493.70881263844655,4,mechanism_defined_hidden,4.6290464545934677e-10,6.448592996360787e-12,6.390647030091013e-12,94.26674229395563
17.575838811499427,3.579110967030278e-15,9.813077866773593e-13,11.661595665092328,27.381155010339956,1.000000000006556,3.548555674610258,3.9080409267168412,27.73240759671185,0.1,L2,40.297405965222616,8.1599021873625e-12,0,17,40.29740596523068,4,mechanism_defined_hidden,1.932187988612999e-10,7.795963439326014e-12,4.857154834647067e-12,95.0237614688188
48.2439443688777,239.41636093422557,8968.513685271671,11.618039678836995,27.38115501033984,1229.5752827135766,3.6771290575470035,0.7040922058526096,27.73240759671185,0.001,IRMV1,3798.6807495031735,3.793337319559654e-11,2,17,3798.680749494792,4,mechanism_defined_hidden,8.643401416885695e-10,3.5600589606054816e-12,4.102705648208094e-11,93.2511015882176
48.28511498779342,238.63608544090397,8980.764793422812,11.62017824743285,27.381155010339736,1228.3368821577355,3.681414338933691,0.5252526907966022,27.73240759671185,0.01,IRMV1,3803.1840540704593,4.55024691610857e-11,2,17,3803.1840539519853,4,mechanism_defined_hidden,9.047780854754059e-10,4.6219882458179065e-12,2.9881368788818584e-10,93.2907385668065
48.72919312103559,232.7783820979625,9128.285254891796,11.671149192134628,27.381155010384525,1222.5689557782737,3.7706375809239208,0.34990397025343256,27.73240759671185,0.1,IRMV1,3876.25428460877,1.500761836046682e-10,2,17,3876.2542849137562,4,mechanism_defined_hidden,9.693701651561824e-09,4.296273672160423e-12,7.901902150416282e-10,93.85222909562549
48.23992064412038,2.5602020162711696,59.5464363934762,11.617665571717763,27.38115501042654,0.21444109964736108,3.675826310609337,0.09051681034769898,27.73240759671185,0.001,VREX,3798.209474784256,3.4535181164778606e-11,1,17,3798.2094747560063,4,mechanism_defined_hidden,5.779530845936243e-10,3.192034253791385e-12,6.101721761531461e-12,93.24570654332942
48.24138066336372,2.556135466051768,59.5276202904849,11.61457573510967,27.381155010342813,0.21425628458708537,3.668073311488407,0.09037303609319854,27.73240759671185,0.01,VREX,3797.976063089058,4.5725816066448067e-11,1,17,3797.976063096891,4,mechanism_defined_hidden,9.41414860864621e-10,2.990603522395114e-12,5.342012607497653e-12,93.22061119640715
48.25570975999752,2.5164062086632533,59.34287359006232,11.586317914037888,27.38115501042473,0.21244696795836981,3.5976792619255407,0.08896839470827807,27.73240759671185,0.1,VREX,3797.0344579999855,4.501245023312249e-11,1,17,3797.034458008355,4,mechanism_defined_hidden,1.1122692827114726e-09,3.025370170761043e-12,6.359598250241528e-12,92.98182261162346
48.2397581083564,6.55054794021241e-13,9.614813431917818e-12,14.474854551589862,27.38115501033785,1.0000000000069384,6.368224508672748,11.286851402192521,9.244135865570614,0.0,L2,3798.2370153550337,3.5494917800601445e-11,0,17,3798.2370153455527,4,mechanism_defined_exposed,8.004805361095514e-10,2.7533580181261662e-12,4.512326878275902e-12,112.3675436283491
42.98803476944261,7.401223415172573e-13,1.0749688212373145e-11,14.485563795759413,27.38115501038375,1.0000000000068785,6.345216501680629,10.038733688787282,9.244135865570614,0.001,L2,2544.9707417421378,4.231003446956834e-11,0,17,2544.970741720369,4,mechanism_defined_exposed,1.8085370549907152e-09,2.8150593415085043e-12,4.9016362641287885e-12,112.55204779276811
27.01455596868621,8.304277240561374e-13,9.007156365229844e-12,14.56932146759982,27.381155010374503,1.0000000000071485,6.3219212481674365,6.217297707854953,9.244135865570614,0.01,L2,493.7088126403471,1.8968233131853247e-11,0,17,493.70881263844655,4,mechanism_defined_exposed,8.005254648406205e-10,6.448592996360787e-12,6.390647030091013e-12,113.99940587311121
17.575838811499427,6.162676470920329e-15,9.813077866773593e-13,14.512917947933284,27.381155010339956,1.000000000006556,6.146278721911818,3.9080409267168412,9.244135865570614,0.1,L2,40.297405965222616,8.1599021873625e-12,0,17,40.29740596523068,4,mechanism_defined_exposed,3.344573182466064e-10,7.795963439326014e-12,4.857154834647067e-12,113.64502137350348
48.2439443688777,413.6469493822216,8968.513685271671,14.47500510786569,27.38115501033984,1229.5752827135766,6.3689656971092345,0.7040922058526096,9.244135865570614,0.001,IRMV1,3798.6807495031735,3.793337319559654e-11,2,17,3798.680749494792,4,mechanism_defined_exposed,1.4929227450196937e-09,3.5600589606054816e-12,4.102705648208094e-11,112.37242813245115
48.28511498779342,412.2979129334936,8980.764793422812,14.479202537551082,27.381155010339736,1228.3368821577355,6.3756514266058,0.5252526907966022,9.244135865570614,0.01,IRMV1,3803.1840540704593,4.55024691610857e-11,2,17,3803.1840539519853,4,mechanism_defined_exposed,1.5655249979420316e-09,4.6219882458179065e-12,2.9881368788818584e-10,112.45236704600384
48.72919312103559,402.17582274734673,9128.285254891796,14.554321532664206,27.381155010384525,1222.5689557782737,6.464157393192093,0.34990397025343256,9.244135865570614,0.1,IRMV1,3876.25428460877,1.500761836046682e-10,2,17,3876.2542849137562,4,mechanism_defined_exposed,1.6715086419535153e-08,4.296273672160423e-12,7.901902150416282e-10,113.57085747526953
48.23992064412038,2.5602020162711696,59.5464363934762,14.47407718981832,27.38115501042654,0.21444109964736108,6.366717276616512,0.09051681034769898,9.244135865570614,0.001,VREX,3798.209474784256,3.4535181164778606e-11,1,17,3798.2094747560063,4,mechanism_defined_exposed,9.982318084003845e-10,3.192034253791385e-12,6.101721761531461e-12,112.35748462464997
48.24138066336372,2.556135466051768,59.5276202904849,14.467120921345321,27.381155010342813,0.21425628458708537,6.353224323215952,0.09037303609319854,9.244135865570614,0.01,VREX,3797.976063089058,4.5725816066448067e-11,1,17,3797.976063096891,4,mechanism_defined_exposed,1.6095590723456058e-09,2.990603522395114e-12,5.342012607497653e-12,112.26738709556201
48.25570975999752,2.5164062086632533,59.34287359006232,14.40133225294779,27.38115501042473,0.21244696795836981,6.225152537683469,0.08896839470827807,9.244135865570614,0.1,VREX,3797.0344579999855,4.501245023312249e-11,1,17,3797.034458008355,4,mechanism_defined_exposed,1.901931310568448e-09,3.025370170761043e-12,6.359598250241528e-12,111.40733197678526
48.2397581083564,6.032622017829787e-13,9.614813431917818e-12,12.022000095501571,27.38115501033785,1.0000000000069384,4.8029550680332855,11.286851402192521,0.0,0.0,L2,3798.2370153550337,3.5494917800601445e-11,0,17,3798.2370153455527,4,irrelevant_source_diversity,4.935254940642795e-10,2.7533580181261662e-12,4.512326878275902e-12,68.5708305175592
42.98803476944261,5.287064213825281e-13,1.0749688212373145e-11,12.012673871273476,27.38115501038375,1.0000000000068785,4.7479360843829985,10.038733688787282,0.0,0.001,L2,2544.9707417421378,4.231003446956834e-11,0,17,2544.970741720369,4,irrelevant_source_diversity,1.0780216694150786e-09,2.8150593415085043e-12,4.9016362641287885e-12,68.69687669016903
27.01455596868621,6.544580051039108e-13,9.007156365229844e-12,12.04619975793601,27.381155010374503,1.0000000000071485,4.6888341052651965,6.217297707854953,0.0,0.01,L2,493.7088126403471,1.8968233131853247e-11,0,17,493.70881263844655,4,irrelevant_source_diversity,4.70704095671543e-10,6.448592996360787e-12,6.390647030091013e-12,69.5092331365565
17.575838811499427,4.4376140295700684e-15,9.813077866773593e-13,12.037708475993314,27.381155010339956,1.000000000006556,4.637441026332277,3.9080409267168412,0.0,0.1,L2,40.297405965222616,8.1599021873625e-12,0,17,40.29740596523068,4,irrelevant_source_diversity,1.972947834116534e-10,7.795963439326014e-12,4.857154834647067e-12,70.26660956604533
48.2439443688777,678.9829829556635,8968.513685271671,12.022005947861299,27.38115501033984,1229.5752827135766,4.803234237182082,0.7040922058526096,0.0,0.001,IRMV1,3798.6807495031735,3.793337319559654e-11,3,17,3798.680749494792,4,irrelevant_source_diversity,1.287925036388031e-09,3.5600589606054816e-12,4.102705648208094e-11,68.57322007966272
48.28511498779342,677.6678611467377,8980.764793422812,12.02394373541614,27.381155010339736,1228.3368821577355,4.806193086554891,0.5252526907966022,0.0,0.01,IRMV1,3803.1840540704593,4.55024691610857e-11,3,17,3803.1840539519853,4,irrelevant_source_diversity,1.168008186452636e-09,4.6219882458179065e-12,2.9881368788818584e-10,68.61154235414604
48.72919312103559,670.3512135579722,9128.285254891796,12.072471062154188,27.381155010384525,1222.5689557782737,4.873042360595821,0.34990397025343256,0.0,0.1,IRMV1,3876.25428460877,1.500761836046682e-10,3,17,3876.2542849137562,4,irrelevant_source_diversity,1.5349857090710945e-08,4.296273672160423e-12,7.901902150416282e-10,69.16754761567054
48.23992064412038,2.5633050290227906,59.5464363934762,12.021659474417433,27.38115501042654,0.21444109964736108,4.802274695219135,0.09051681034769898,0.0,0.001,VREX,3798.209474784256,3.4535181164778606e-11,2,17,3798.2094747560063,4,irrelevant_source_diversity,8.93590859297902e-10,3.192034253791385e-12,6.101721761531461e-12,68.56709316445315
48.24138066336372,2.559232799804284,59.5276202904849,12.018621295105142,27.381155010342813,0.21425628458708537,4.796212062347742,0.09037303609319854,0.0,0.01,VREX,3797.976063089058,4.5725816066448067e-11,2,17,3797.976063096891,4,irrelevant_source_diversity,9.959448748693182e-10,2.990603522395114e-12,5.342012607497653e-12,68.53362976849
48.25570975999752,2.5194481566713103,59.34287359006232,11.990803646717486,27.38115501042473,0.21244696795836981,4.7412978561431,0.08896839470827807,0.0,0.1,VREX,3797.0344579999855,4.501245023312249e-11,2,17,3797.034458008355,4,irrelevant_source_diversity,1.3344243887895355e-09,3.025370170761043e-12,6.359598250241528e-12,68.21524851882485
