method,seed,semantic_direction,alpha,local_response_acc_slope,local_response_loss_slope,finite_accuracy,finite_loss,accuracy_change,loss_change,base_accuracy,base_loss,target_posthoc,source_only_geometry
ERM,12,source_color_common,0.02,-0.6988203735945109,1.1028232572274477,0.8338751550281096,0.40936238043663487,-0.01397640747189044,0.022056465144548898,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_color_common,0.05,-0.6988203735945109,1.1028232572274477,0.8129105438202742,0.44244707815345813,-0.03494101867972588,0.05514116286137216,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_color_common,0.1,-0.6988203735945109,1.1028232572274477,0.7779695251405482,0.49758824101483035,-0.06988203735945187,0.11028232572274438,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_color_contrast,0.02,0.0,0.0,0.8478515624999999,0.38730591529208597,-1.1102230246251565e-16,0.0,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_color_contrast,0.05,0.0,0.0,0.8478515625,0.38730591529208597,0.0,0.0,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_color_contrast,0.1,0.0,0.0,0.8478515624999998,0.38730591529208597,-2.220446049250313e-16,0.0,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_label_noise,0.02,-0.007812500000003997,0.35107312327682105,0.8476953125000001,0.3943273777576224,-0.00015624999999996891,0.007021462465536421,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_label_noise,0.05,-0.007812500000003997,0.35107312327682105,0.8474609375,0.4048595714559269,-0.0003906250000000888,0.017553656163840914,0.8478515625,0.38730591529208597,0.1042999997735023,True
ERM,12,source_label_noise,0.1,-0.007812500000003997,0.35107312327682105,0.8470703125000001,0.4224132276197679,-0.0007812499999999556,0.03510731232768194,0.8478515625,0.38730591529208597,0.1042999997735023,True
CORAL,12,source_color_common,0.02,-0.6974393056625117,1.0997441990630963,0.8337074638867498,0.4092852927031632,-0.013948786113250233,0.021994883981261926,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_color_common,0.05,-0.6974393056625117,1.0997441990630963,0.8127842847168746,0.4422776186750562,-0.03487196528312542,0.054987209953154925,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_color_common,0.1,-0.6974393056625117,1.0997441990630963,0.7779123194337487,0.4972648286282112,-0.06974393056625128,0.1099744199063099,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_color_contrast,0.02,5.551115123125783e-15,5.551115123125783e-15,0.84765625,0.3872904087219012,0.0,-1.1102230246251565e-16,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_color_contrast,0.05,5.551115123125783e-15,5.551115123125783e-15,0.8476562500000002,0.38729040872190124,2.220446049250313e-16,-5.551115123125783e-17,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_color_contrast,0.1,5.551115123125783e-15,5.551115123125783e-15,0.8476562499999999,0.3872904087219013,-1.1102230246251565e-16,0.0,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_label_noise,0.02,-0.00976562500000222,0.34963759790025695,0.8474609375,0.3942831606799063,-0.0001953125000000444,0.006992751958005028,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_label_noise,0.05,-0.00976562500000222,0.34963759790025695,0.8471679687499999,0.404772288616914,-0.000488281250000111,0.01748187989501271,0.84765625,0.3872904087219013,0.1045999974012374,True
CORAL,12,source_label_noise,0.1,-0.00976562500000222,0.34963759790025695,0.8466796874999999,0.42225416851192676,-0.000976562500000111,0.03496375979002547,0.84765625,0.3872904087219013,0.1045999974012374,True
IRMv1,12,source_color_common,0.02,0.0704344645322541,-0.0015947140590111264,0.585197751790645,0.6580836588264745,0.001408689290644971,-3.189428118033355e-05,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_color_common,0.05,0.0704344645322541,-0.0015947140590111264,0.5873107857266128,0.6580358174047042,0.003521723226612705,-7.973570295061183e-05,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_color_common,0.1,0.0704344645322541,-0.0015947140590111264,0.5908325089532254,0.6579560817017537,0.007043446453225299,-0.00015947140590111264,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_color_contrast,0.02,0.0,5.551115123125783e-15,0.5837890624999998,0.6581155531076547,-2.220446049250313e-16,-1.1102230246251565e-16,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_color_contrast,0.05,0.0,5.551115123125783e-15,0.5837890625,0.6581155531076548,-1.1102230246251565e-16,0.0,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_color_contrast,0.1,0.0,5.551115123125783e-15,0.5837890625,0.6581155531076546,-1.1102230246251565e-16,-2.220446049250313e-16,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_label_noise,0.02,-0.47460937500001243,0.3292212612741374,0.5742968749999999,0.6646999783331377,-0.009492187500000138,0.0065844252254828595,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_label_noise,0.05,-0.47460937500001243,0.3292212612741374,0.5600585937499999,0.6745766161713619,-0.023730468750000178,0.016461063063707093,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
IRMv1,12,source_label_noise,0.1,-0.47460937500001243,0.3292212612741374,0.536328125,0.691037679235069,-0.04746093750000002,0.032922126127414186,0.5837890625000001,0.6581155531076548,0.6725000143051147,True
VREX,12,source_color_common,0.02,-0.030383494504110375,0.008670209344868729,0.6257595176099178,0.6789984544440345,-0.0006076698900822075,0.00017340418689715253,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_color_common,0.05,-0.030383494504110375,0.008670209344868729,0.6248480127747945,0.6792585607243804,-0.0015191747252054633,0.00043351046724304787,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_color_common,0.1,-0.030383494504110375,0.008670209344868729,0.6233288380495892,0.6796920711916231,-0.0030383494504108155,0.0008670209344857627,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_color_contrast,0.02,5.551115123125783e-15,-1.6653345369377348e-14,0.6263671874999999,0.6788250502571372,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_color_contrast,0.05,5.551115123125783e-15,-1.6653345369377348e-14,0.6263671875000001,0.6788250502571372,1.1102230246251565e-16,-1.1102230246251565e-16,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_color_contrast,0.1,5.551115123125783e-15,-1.6653345369377348e-14,0.6263671875000001,0.6788250502571374,1.1102230246251565e-16,0.0,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_label_noise,0.02,-0.4453125000000002,0.04382975984754678,0.6174609375,0.679701645454088,-0.008906250000000004,0.0008765951969506025,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_label_noise,0.05,-0.4453125000000002,0.04382975984754678,0.6041015625,0.6810165382495142,-0.022265624999999956,0.002191487992376895,0.6263671875,0.6788250502571374,0.6177999973297119,True
VREX,12,source_label_noise,0.1,-0.4453125000000002,0.04382975984754678,0.5818359375000002,0.6832080262418913,-0.0445312499999998,0.004382975984753901,0.6263671875,0.6788250502571374,0.6177999973297119,True
FISHR,12,source_color_common,0.02,-0.14501213286052805,0.018198834659843843,0.6865528823427894,0.6740137963933279,-0.002900242657210561,0.00036397669319687687,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_color_common,0.05,-0.14501213286052805,0.018198834659843843,0.6822025183569739,0.6745597614331235,-0.007250606643026125,0.0009099417329924142,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_color_common,0.1,-0.14501213286052805,0.018198834659843843,0.6749519117139479,0.6754697031661158,-0.01450121328605214,0.0018198834659847174,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_color_contrast,0.02,5.551115123125783e-15,0.0,0.689453125,0.6736498197001309,0.0,-1.1102230246251565e-16,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_color_contrast,0.05,5.551115123125783e-15,0.0,0.6894531249999999,0.6736498197001309,-1.1102230246251565e-16,-1.1102230246251565e-16,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_color_contrast,0.1,5.551115123125783e-15,0.0,0.6894531249999999,0.673649819700131,-1.1102230246251565e-16,0.0,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_label_noise,0.02,-0.4707031250000049,0.045134062573565226,0.6800390625,0.6745525009516024,-0.009414062499999987,0.0009026812514713045,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_label_noise,0.05,-0.4707031250000049,0.045134062573565226,0.66591796875,0.6759065228288091,-0.023535156250000022,0.0022567031286780947,0.689453125,0.673649819700131,0.5576000213623047,True
FISHR,12,source_label_noise,0.1,-0.4707031250000049,0.045134062573565226,0.6423828125,0.6781632259574871,-0.047070312500000044,0.0045134062573560785,0.689453125,0.673649819700131,0.5576000213623047,True
Full-BIRM (Official),12,source_color_common,0.02,-0.005524271728013508,0.02839316032582917,0.6696160770654395,0.6197008807378108,-0.00011048543456071425,0.0005678632065165834,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_color_common,0.05,-0.005524271728013508,0.02839316032582917,0.669450348913599,0.620552675547586,-0.000276213586401175,0.001419658016291736,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_color_common,0.1,-0.005524271728013508,0.02839316032582917,0.6691741353271982,0.6219723335638779,-0.0005524271728020169,0.002839316032583694,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_color_contrast,0.02,5.551115123125783e-15,5.551115123125783e-15,0.6697265625000001,0.6191330175312942,-1.1102230246251565e-16,0.0,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_color_contrast,0.05,5.551115123125783e-15,5.551115123125783e-15,0.6697265625,0.6191330175312942,-2.220446049250313e-16,0.0,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_color_contrast,0.1,5.551115123125783e-15,5.551115123125783e-15,0.6697265625,0.6191330175312941,-2.220446049250313e-16,-1.1102230246251565e-16,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_label_noise,0.02,-0.6679687500000031,0.44810998744105324,0.6563671874999999,0.6280952172801155,-0.013359375000000284,0.008962199748821287,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_label_noise,0.05,-0.6679687500000031,0.44810998744105324,0.6363281249999999,0.6415385169033471,-0.033398437500000266,0.02240549937205283,0.6697265625000002,0.6191330175312942,,True
Full-BIRM (Official),12,source_label_noise,0.1,-0.6679687500000031,0.44810998744105324,0.6029296875000001,0.6639440162753999,-0.06679687500000009,0.04481099874410566,0.6697265625000002,0.6191330175312942,,True
LoRA-BIRM (Official),12,source_color_common,0.02,0.10496116283238432,0.0434964732391907,0.5995601607566475,0.6228397777347024,0.0020992232566475755,0.0008699294647838141,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_color_common,0.05,0.10496116283238432,0.0434964732391907,0.602708995641619,0.6241446719318781,0.005248058141618994,0.002174823661959424,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_color_common,0.1,0.10496116283238432,0.0434964732391907,0.6079570537832378,0.6263194955938375,0.010496116283237877,0.004349647323918848,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_color_contrast,0.02,0.0,5.551115123125783e-15,0.5974609375,0.6219698482699185,0.0,-1.1102230246251565e-16,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_color_contrast,0.05,0.0,5.551115123125783e-15,0.5974609375000001,0.6219698482699186,1.1102230246251565e-16,0.0,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_color_contrast,0.1,0.0,5.551115123125783e-15,0.5974609375,0.6219698482699187,0.0,1.1102230246251565e-16,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_label_noise,0.02,-0.597656250000006,0.38026829824612807,0.5855078125,0.6295752142348411,-0.011953125000000009,0.00760536596492245,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_label_noise,0.05,-0.597656250000006,0.38026829824612807,0.5675781249999999,0.6409832631822245,-0.029882812500000022,0.019013414912305904,0.5974609375,0.6219698482699186,,True
LoRA-BIRM (Official),12,source_label_noise,0.1,-0.597656250000006,0.38026829824612807,0.5376953125,0.6599966780945306,-0.05976562499999993,0.03802682982461192,0.5974609375,0.6219698482699186,,True
ERM,13,source_color_common,0.02,-0.6946771697985021,1.0194167029068695,0.83434864410403,0.40282440291762533,-0.013893543395970043,0.020388334058137392,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_color_common,0.05,-0.6946771697985021,1.0194167029068695,0.813508329010075,0.4334069040048315,-0.03473385848992505,0.05097083514534356,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_color_common,0.1,-0.6946771697985021,1.0194167029068695,0.7787744705201496,0.4843777391501753,-0.06946771697985044,0.10194167029068735,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_color_contrast,0.02,5.551115123125783e-15,2.7755575615628914e-15,0.8482421874999999,0.38243606885948794,-1.1102230246251565e-16,0.0,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_color_contrast,0.05,5.551115123125783e-15,2.7755575615628914e-15,0.8482421875,0.38243606885948794,0.0,0.0,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_color_contrast,0.1,5.551115123125783e-15,2.7755575615628914e-15,0.8482421875,0.38243606885948794,0.0,0.0,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_label_noise,0.02,-0.017578125000000666,0.3667743730426082,0.8478906250000001,0.38977155632034005,-0.0003515624999999023,0.007335487460852108,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_label_noise,0.05,-0.017578125000000666,0.3667743730426082,0.84736328125,0.40077478751161827,-0.0008789062499999778,0.018338718652130326,0.8482421875,0.38243606885948794,0.1162000000476837,True
ERM,13,source_label_noise,0.1,-0.017578125000000666,0.3667743730426082,0.846484375,0.41911350616374876,-0.0017578125000000666,0.03667743730426082,0.8482421875,0.38243606885948794,0.1162000000476837,True
CORAL,13,source_color_common,0.02,-0.6960582377305014,1.0190656798371445,0.8345163352453898,0.4027721385291605,-0.013921164754610249,0.02038131359674278,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_color_common,0.05,-0.6960582377305014,1.0190656798371445,0.8136345881134746,0.43334410892427466,-0.03480291188652551,0.050953283991856946,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_color_common,0.1,-0.6960582377305014,1.0190656798371445,0.7788316762269492,0.4842973929161318,-0.06960582377305091,0.10190656798371406,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_color_contrast,0.02,0.0,2.7755575615628914e-15,0.8484375,0.38239082493241766,-1.1102230246251565e-16,-5.551115123125783e-17,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_color_contrast,0.05,0.0,2.7755575615628914e-15,0.8484375000000001,0.3823908249324177,0.0,0.0,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_color_contrast,0.1,0.0,2.7755575615628914e-15,0.8484374999999998,0.3823908249324177,-2.220446049250313e-16,0.0,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_label_noise,0.02,-0.015624999999996891,0.36716609651321064,0.8481249999999999,0.3897341468626819,-0.00031250000000015987,0.007343321930264157,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_label_noise,0.05,-0.015624999999996891,0.36716609651321064,0.8476562499999999,0.40074912975807814,-0.0007812500000001776,0.01835830482566042,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
CORAL,13,source_label_noise,0.1,-0.015624999999996891,0.36716609651321064,0.846875,0.4191074345837387,-0.0015625000000000222,0.03671660965132101,0.8484375000000001,0.3823908249324177,0.1165999993681907,True
IRMv1,13,source_color_common,0.02,0.12015291008443674,-0.027101491259712285,0.5654889957016886,0.6689087201995312,0.0024030582016885127,-0.0005420298251942457,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_color_common,0.05,0.12015291008443674,-0.027101491259712285,0.5690935830042216,0.6680956754617398,0.006007645504221504,-0.0013550745629856698,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_color_common,0.1,0.12015291008443674,-0.027101491259712285,0.5751012285084434,0.6667406008987536,0.01201529100844323,-0.0027101491259717836,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_color_contrast,0.02,0.0,0.0,0.5630859374999999,0.6694507500247255,-2.220446049250313e-16,1.1102230246251565e-16,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_color_contrast,0.05,0.0,0.0,0.5630859375,0.6694507500247255,-1.1102230246251565e-16,1.1102230246251565e-16,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_color_contrast,0.1,0.0,0.0,0.5630859375,0.6694507500247254,-1.1102230246251565e-16,0.0,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_label_noise,0.02,-0.4902343750000038,0.27750605999881106,0.55328125,0.6750008712247018,-0.009804687500000187,0.005550121199976332,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_label_noise,0.05,-0.4902343750000038,0.27750605999881106,0.53857421875,0.6833260530246662,-0.024511718750000133,0.013875302999940775,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
IRMv1,13,source_label_noise,0.1,-0.4902343750000038,0.27750605999881106,0.5140625000000001,0.6972013560246069,-0.049023437500000044,0.02775060599988144,0.5630859375000001,0.6694507500247254,0.6894000172615051,True
VREX,13,source_color_common,0.02,-0.19334951048069482,0.01686478892717891,0.683633009790386,0.6782014300371163,-0.0038669902096141184,0.00033729577854335613,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_color_common,0.05,-0.19334951048069482,0.01686478892717891,0.6778325244759652,0.6787073737049314,-0.009667475524034908,0.0008432394463584458,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_color_common,0.1,-0.19334951048069482,0.01686478892717891,0.6681650489519304,0.67955061315129,-0.019334951048069704,0.0016864788927170027,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_color_contrast,0.02,0.0,-5.551115123125783e-15,0.6875,0.677864134258573,-1.1102230246251565e-16,0.0,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_color_contrast,0.05,0.0,-5.551115123125783e-15,0.6875,0.6778641342585728,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_color_contrast,0.1,0.0,-5.551115123125783e-15,0.6874999999999999,0.677864134258573,-2.220446049250313e-16,0.0,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_label_noise,0.02,-0.36718749999999356,0.029734146562121477,0.6801562500000001,0.6784588171898153,-0.007343749999999982,0.0005946829312423185,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_label_noise,0.05,-0.36718749999999356,0.029734146562121477,0.669140625,0.679350841586679,-0.018359375000000067,0.0014867073281060739,0.6875000000000001,0.677864134258573,0.4846999943256378,True
VREX,13,source_label_noise,0.1,-0.36718749999999356,0.029734146562121477,0.6507812500000002,0.6808375489147852,-0.03671874999999991,0.0029734146562122588,0.6875000000000001,0.677864134258573,0.4846999943256378,True
FISHR,13,source_color_common,0.02,-0.17125242356861858,0.017375082455667323,0.6692312015286275,0.6739476632884669,-0.0034250484713725937,0.0003475016491131244,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_color_common,0.05,-0.17125242356861858,0.017375082455667323,0.6640936288215692,0.674468915762137,-0.008562621178430874,0.0008687541227831996,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_color_common,0.1,-0.17125242356861858,0.017375082455667323,0.6555310076431383,0.6753376698849202,-0.017125242356861747,0.0017375082455663993,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_color_contrast,0.02,5.551115123125783e-15,5.551115123125783e-15,0.67265625,0.6736001616393537,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_color_contrast,0.05,5.551115123125783e-15,5.551115123125783e-15,0.6726562500000001,0.6736001616393538,0.0,0.0,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_color_contrast,0.1,5.551115123125783e-15,5.551115123125783e-15,0.67265625,0.6736001616393537,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_label_noise,0.02,-0.3515625000000189,0.04864277458496158,0.6656249999999999,0.6745730171310529,-0.007031250000000155,0.0009728554916991206,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_label_noise,0.05,-0.3515625000000189,0.04864277458496158,0.6550781250000001,0.6760323003686016,-0.017578125,0.002432138729247857,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
FISHR,13,source_label_noise,0.1,-0.3515625000000189,0.04864277458496158,0.6375000000000001,0.6784644390978498,-0.03515625,0.004864277458496047,0.6726562500000001,0.6736001616393538,0.5199000239372253,True
Full-BIRM (Official),13,source_color_common,0.02,-0.05524271728019614,0.06825052060826509,0.678582645654396,0.60744541366049,-0.0011048543456041449,0.0013650104121651907,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_color_common,0.05,-0.05524271728019614,0.06825052060826509,0.6769253641359901,0.6094929292787381,-0.0027621358640099736,0.00341252603041331,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_color_common,0.1,-0.05524271728019614,0.06825052060826509,0.67416322827198,0.6129054553091515,-0.005524271728020058,0.006825052060826731,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_color_contrast,0.02,-5.551115123125783e-15,0.0,0.6796875000000001,0.6060804032483248,0.0,0.0,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_color_contrast,0.05,-5.551115123125783e-15,0.0,0.6796874999999999,0.6060804032483247,-2.220446049250313e-16,-1.1102230246251565e-16,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_color_contrast,0.1,-5.551115123125783e-15,0.0,0.6796875,0.6060804032483248,-1.1102230246251565e-16,0.0,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_label_noise,0.02,-0.6093749999999953,0.48283859576076504,0.6675,0.6157371751635401,-0.012187500000000129,0.009656771915215301,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_label_noise,0.05,-0.6093749999999953,0.48283859576076504,0.64921875,0.6302223330363631,-0.030468750000000155,0.024141929788038308,0.6796875000000001,0.6060804032483248,,True
Full-BIRM (Official),13,source_label_noise,0.1,-0.6093749999999953,0.48283859576076504,0.61875,0.6543642628244016,-0.06093750000000009,0.04828385957607684,0.6796875000000001,0.6060804032483248,,True
LoRA-BIRM (Official),13,source_color_common,0.02,-0.05109951348418185,0.11062402784640657,0.6761264472303162,0.5903966291986497,-0.001021990269683859,0.0022124805569280204,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_color_common,0.05,-0.05109951348418185,0.11062402784640657,0.6745934618257908,0.593715350034042,-0.002554975674209259,0.0055312013923203285,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_color_common,0.1,-0.05109951348418185,0.11062402784640657,0.6720384861515817,0.5992465514263624,-0.005109951348418407,0.011062402784640768,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_color_contrast,0.02,0.0,0.0,0.6771484375,0.5881841486417216,-1.1102230246251565e-16,0.0,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_color_contrast,0.05,0.0,0.0,0.6771484375000001,0.5881841486417216,0.0,0.0,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_color_contrast,0.1,0.0,0.0,0.6771484375000001,0.5881841486417214,0.0,-2.220446049250313e-16,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_label_noise,0.02,-0.6074218750000027,0.5346588815064057,0.665,0.5988773262718495,-0.012148437500000053,0.010693177630127892,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_label_noise,0.05,-0.6074218750000027,0.5346588815064057,0.6467773437500001,0.6149170927170416,-0.030371093750000022,0.02673294407532001,0.6771484375000001,0.5881841486417216,,True
LoRA-BIRM (Official),13,source_label_noise,0.1,-0.6074218750000027,0.5346588815064057,0.61640625,0.6416500367923619,-0.060742187500000044,0.05346588815064024,0.6771484375000001,0.5881841486417216,,True
ERM,14,source_color_common,0.02,-0.6946771697985021,1.0077857822257286,0.83434864410403,0.40289802231744976,-0.013893543395970043,0.020155715644514516,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_color_common,0.05,-0.6946771697985021,1.0077857822257286,0.813508329010075,0.43313159578422145,-0.03473385848992505,0.050389289111286206,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_color_common,0.1,-0.6946771697985021,1.0077857822257286,0.7787744705201496,0.48352088489550776,-0.06946771697985044,0.10077857822257252,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_color_contrast,0.02,5.551115123125783e-15,2.7755575615628914e-15,0.8482421874999999,0.3827423066729352,-1.1102230246251565e-16,-5.551115123125783e-17,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_color_contrast,0.05,5.551115123125783e-15,2.7755575615628914e-15,0.8482421875,0.3827423066729352,0.0,-5.551115123125783e-17,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_color_contrast,0.1,5.551115123125783e-15,2.7755575615628914e-15,0.8482421875,0.38274230667293535,0.0,1.1102230246251565e-16,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_label_noise,0.02,-0.017578125000000666,0.3613480045820294,0.8478906250000001,0.3899692667645759,-0.0003515624999999023,0.007226960091640644,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_label_noise,0.05,-0.017578125000000666,0.3613480045820294,0.84736328125,0.4008097069020368,-0.0008789062499999778,0.018067400229101582,0.8482421875,0.38274230667293524,0.1130999997258186,True
ERM,14,source_label_noise,0.1,-0.017578125000000666,0.3613480045820294,0.846484375,0.41887710713113846,-0.0017578125000000666,0.03613480045820322,0.8482421875,0.38274230667293524,0.1130999997258186,True
CORAL,14,source_color_common,0.02,-0.6974393056625061,1.0097922366989254,0.8346840263867497,0.40273094752880567,-0.013948786113250455,0.020195844733978396,0.8486328125000001,0.3825351027948273,0.1118000000715255,True
CORAL,14,source_color_common,0.05,-0.6974393056625061,1.0097922366989254,0.8137608472168744,0.43302471462977343,-0.03487196528312575,0.05048961183494616,0.8486328125000001,0.3825351027948273,0.1118000000715255,True
CORAL,14,source_color_common,0.1,-0.6974393056625061,1.0097922366989254,0.7788888819337487,0.4835143264647196,-0.06974393056625139,0.10097922366989232,0.8486328125000001,0.3825351027948273,0.1118000000715255,True
CORAL,14,source_color_contrast,0.02,0.0,0.0,0.8486328124999999,0.3825351027948273,-2.220446049250313e-16,0.0,0.8486328125000001,0.3825351027948273,0.1118000000715255,True
