E_operator_norm,PiO_operator_norm,R_operator_norm,adaptive_regret,audit_mode,coordinate_audit_passes,decomposition_residual,dim_world,full_minimax_condition,full_observation_recoverable_residual,information_floor,kernel_dimension,kind,lambda,method,seed,setting,slack_ratio,snapshot_passes,spectral_gap_min,static_tax_holds,static_tax_lower_bound,support_compatible,total_excess,total_regret,z0_norm,zero_observation_E_norm
3.706426868564338,1.0401217797314806,0.0,6.868800066007822,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,IRMV1,7,source_only_common_projection_erm,inf,True,-13.737600132015643,True,8.099569986691417e-12,False,6.868807707390543,6.868807707390543,4.024815520416164e-06,0.0
3.7063480312449872,1.0399469357276367,0.0,6.868507864356796,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,IRMV1,7,source_only_common_projection_erm,inf,True,-13.737015728713594,True,8.084025787318512e-10,False,6.868583971029888,6.868583971029888,4.020951575763755e-05,0.0
3.70562678154868,1.038294452309185,0.0,6.865834922065415,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,IRMV1,7,source_only_common_projection_erm,inf,True,-13.731669844130828,True,7.954330004304868e-08,False,6.866569257569696,6.866569257569696,0.0003988566159487609,0.0
3.7064261468723174,1.0401243974719925,0.0,6.8687973911093865,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,VREX,7,source_only_common_projection_erm,inf,True,-13.73759478221877,True,8.414302122796466e-12,False,6.868808448793811,6.868808448793811,4.102268183041295e-06,0.0
3.7063401306357586,1.0399726622971703,0.0,6.868478581980546,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,VREX,7,source_only_common_projection_erm,inf,True,-13.736957163961094,True,8.412250339170273e-10,False,6.868589141662609,6.868589141662609,4.101767994211831e-05,0.0
3.7322213353220546,1.0342250610432107,0.0,6.96473804791657,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.0,L2,8,source_only_common_projection_erm,inf,True,-13.929476095833143,True,0.0,False,6.964738047916572,6.964738047916572,0.0,0.0
3.717153032603682,0.9730025224531499,0.0,6.908613333897375,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,L2,8,source_only_common_projection_erm,inf,True,-13.817226667794754,True,0.0015807335143031434,False,6.923549772765478,6.923549772765478,0.056226924409986064,0.0
3.6911198805943006,0.8475784486216552,0.0,6.812182986459242,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,L2,8,source_only_common_projection_erm,inf,True,-13.624365972918499,True,0.002330920659915481,False,6.8402017610451935,6.8402017610451935,0.06827767804949844,0.0
3.648795007592978,0.6184716229753154,0.0,6.656852503717721,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,L2,8,source_only_common_projection_erm,inf,True,-13.31370500743544,True,0.003404893543884609,False,6.740428719742964,6.740428719742964,0.08252143411120058,0.0
3.732212983286498,1.0342060102405617,0.0,6.964706876306151,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,IRMV1,8,source_only_common_projection_erm,inf,True,-13.9294137526123,True,7.422072172688911e-12,False,6.964713963404423,6.964713963404423,3.852809928529802e-06,0.0
3.732138554221649,1.0340355277700128,0.0,6.9644290939538305,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,IRMV1,8,source_only_common_projection_erm,inf,True,-13.92885818790765,True,7.40915456667184e-10,False,6.964499678364153,6.964499678364153,3.8494556931264555e-05,0.0
3.7314569518103666,1.032418478618303,0.0,6.961885491606957,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,IRMV1,8,source_only_common_projection_erm,inf,True,-13.923770983213931,True,7.301145624853748e-08,False,6.962566413228717,6.962566413228717,0.00038212944468736634,0.0
3.7322120004853785,1.0342082844036624,0.0,6.964703208283535,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,VREX,8,source_only_common_projection_erm,inf,True,-13.929406416567055,True,8.035792369451024e-12,False,6.964713973713833,6.964713973713833,4.008938106145074e-06,0.0
3.73212808763119,1.034057887942819,0.0,6.964390031242822,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,VREX,8,source_only_common_projection_erm,inf,True,-13.928780062485657,True,8.0338456250355e-10,False,6.964497668965139,6.964497668965139,4.0084524757156596e-05,0.0
3.7312988798601405,1.032612441689622,0.0,6.96129566542277,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,VREX,8,source_only_common_projection_erm,inf,True,-13.922591330845552,True,8.014424284638326e-08,False,6.962370394847117,6.962370394847117,0.00040036044471546703,0.0
3.731181660532416,1.0475942163625147,0.0,6.960858291946719,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.0,L2,9,source_only_common_projection_erm,inf,True,-13.921716583893422,True,0.0,False,6.9608582919467175,6.9608582919467175,0.0,0.0
3.7178507632400533,1.0050790446276763,0.0,6.9112071488623235,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,L2,9,source_only_common_projection_erm,inf,True,-13.82241429772464,True,0.001823434972921364,False,6.928377950316428,6.928377950316428,0.06038931979947057,0.0
3.7016359697172585,0.9296792052442383,0.0,6.851054426152315,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,L2,9,source_only_common_projection_erm,inf,True,-13.702108852304642,True,0.0027662799921286917,False,6.880325979979927,6.880325979979927,0.07438118030965483,0.0
3.673867061960758,0.7101771592013421,0.0,6.748649594480085,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,L2,9,source_only_common_projection_erm,inf,True,-13.497299188960177,True,0.004016181629116777,False,6.837808438587495,6.837808438587495,0.08962345261277069,0.0
3.7311729095209434,1.047574558297944,0.0,6.960825640371491,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,IRMV1,9,source_only_common_projection_erm,inf,True,-13.921651280742985,True,8.297422146859838e-12,False,6.960833082409895,6.960833082409895,4.073676999188776e-06,0.0
3.731094951368333,1.0473986968086668,0.0,6.960534768063132,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,IRMV1,9,source_only_common_projection_erm,inf,True,-13.921069536126259,True,8.28220066571403e-10,False,6.960608876060357,6.960608876060357,4.069938738043616e-05,0.0
3.730383191850818,1.0457354348941972,0.0,6.9578793790215485,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,IRMV1,9,source_only_common_projection_erm,inf,True,-13.915758758043083,True,8.155263416207397e-08,False,6.958593317838908,6.958593317838908,0.00040386293259489405,0.0
3.7311719871059204,1.0475769588367527,0.0,6.960822198681971,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,VREX,9,source_only_common_projection_erm,inf,True,-13.921644397363938,True,8.584679706938618e-12,False,6.960833297892856,6.960833297892856,4.143592573344686e-06,0.0
3.730226014560362,1.0459370116554623,0.0,6.95729305985144,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,VREX,9,source_only_common_projection_erm,inf,True,-13.914586119702886,True,8.561403121790322e-08,False,6.958401060582914,6.958401060582914,0.00041379712714784096,0.0
